H,1560819123,272815
P,1560819123,5001
P,1560819152,5000
D,1560819154,233216
R,1560819154,5C00DDFC90
R,1560819154,5C00DDFC90
R,1560819154,5C00DDFC90
X,1560819155,628745,13089
X,1560819156,631342,28048
X,1560819157,630663,10700
X,1560819157,630793,6743
X,1560819158,630776,5697
X,1560819158,630266,2602
X,1560819159,630187,2745
X,1560819159,629856,29926
X,1560819160,632656,10301
X,1560819161,631444,18978
X,1560819161,630644,12633
X,1560819162,630784,4446
X,1560819162,630954,13083
X,1560819163,629622,8014
X,1560819163,630048,14511
X,1560819164,629976,7570
X,1560819165,630491,4020
X,1560819165,629609,15946
X,1560819166,631836,11599
X,1560819166,629933,25562
X,1560819167,629636,5364
X,1560819167,630349,3436
X,1560819168,630300,1621
X,1560819169,630510,2729
X,1560819169,630454,2785
X,1560819170,630297,27434
X,1560819170,631622,33292
X,1560819171,632489,32251
X,1560819171,632648,27719
X,1560819172,630221,28217
X,1560819172,630300,28999
X,1560819173,629121,13325
X,1560819174,633821,23182
X,1560819174,627934,18786
X,1560819175,631245,41137
X,1560819175,629407,54143
X,1560819175,628962,41398
X,1560819175,603321,43830
X,1560819176,296029,33002
X,1560819177,277034,1239
X,1560819177,276799,532
X,1560819178,276642,140
X,1560819178,276461,212
X,1560819179,276271,230
X,1560819179,276193,135
X,1560819180,276098,113
X,1560819181,275987,142
P,1560819181,4995
X,1560819181,275938,105
X,1560819182,275907,129
O,1560819182,275843,109
O,1560819183,275764,121
O,1560819183,275683,221
O,1560819184,275630,101
O,1560819185,275617,92
O,1560819185,275564,173
O,1560819186,275525,128
O,1560819186,275539,102
O,1560819187,275513,178
O,1560819187,275552,194
O,1560819188,275519,221
O,1560819189,275531,176
O,1560819189,275545,89
O,1560819190,275516,69
O,1560819190,275475,123
O,1560819191,275460,114
O,1560819191,275326,342
O,1560819192,275250,319
O,1560819193,275242,177
O,1560819193,404492,26134
T,1560819193,2891
D,1560819194,220160
R,1560819194,5C00DDFC90
R,1560819195,5C00DDFC90
R,1560819195,5C00DDFC90
X,1560819196,604135,11931
X,1560819197,601424,28581
X,1560819197,603382,50180
X,1560819198,602864,10762
X,1560819198,604090,3370
X,1560819199,594769,59648
X,1560819200,603039,2228
X,1560819200,603107,58503
X,1560819201,604750,18138
X,1560819201,602276,18071
X,1560819202,602600,52136
X,1560819202,601270,16199
X,1560819203,603446,49503
X,1560819204,604697,21900
X,1560819204,603638,2838
X,1560819205,603606,2163
X,1560819205,603579,2832
X,1560819206,604531,18697
X,1560819206,602994,37124
X,1560819207,602650,9846
X,1560819208,602728,11282
X,1560819208,602583,3338
X,1560819209,602817,2159
X,1560819209,602648,2488
X,1560819210,602859,2435
X,1560819210,602766,2729
X,1560819211,602796,3044
P,1560819211,4994
X,1560819212,602565,2341
X,1560819212,602822,3783
X,1560819213,602903,8742
X,1560819213,602898,2058
X,1560819214,602961,11737
X,1560819214,603137,6560
X,1560819215,603417,3469
X,1560819216,603197,2386
X,1560819216,603048,4977
X,1560819216,603143,2615
X,1560819216,603490,3937
X,1560819217,603250,2950
X,1560819217,602705,8639
X,1560819218,604042,12136
X,1560819218,603353,3934
X,1560819219,603241,1499
X,1560819220,603277,12288
X,1560819220,603096,3739
X,1560819221,603144,3492
X,1560819221,603091,2139
X,1560819222,603633,7571
X,1560819222,602740,17457
X,1560819223,603380,17140
X,1560819224,603461,14146
X,1560819224,602773,30660
X,1560819225,604114,18626
X,1560819225,602217,24468
X,1560819226,602575,18182
X,1560819226,603807,19058
X,1560819227,604211,11155
X,1560819228,603318,30462
X,1560819228,604449,16101
X,1560819229,604494,31037
X,1560819229,604090,4354
X,1560819230,604379,2854
X,1560819230,604071,12300
X,1560819231,604235,2470
X,1560819232,604077,3745
X,1560819232,604778,23976
X,1560819233,603773,48659
X,1560819233,604074,26893
X,1560819234,603978,15993
X,1560819234,603717,12372
X,1560819235,602883,15805
X,1560819236,604047,2465
X,1560819236,604063,17456
X,1560819237,603108,15670
X,1560819237,603638,14989
X,1560819238,604444,15837
X,1560819238,604817,22623
X,1560819239,603929,24493
X,1560819239,603812,11630
X,1560819240,604356,11304
P,1560819240,4993
X,1560819241,604070,11730
X,1560819241,604924,20733
X,1560819242,602934,26611
X,1560819242,603983,5072
X,1560819243,604580,29050
X,1560819243,604412,2466
X,1560819244,604643,8756
X,1560819245,604140,2071
X,1560819245,604363,2853
X,1560819246,604262,20774
