H,1561503899,272815
D,1561503899,190720
D,1561503901,190464
D,1561503903,189952
D,1561503905,190720
D,1561503908,190208
D,1561503910,190464
D,1561503912,190976
D,1561503914,190208
P,1561503915,4685
D,1561503916,190464
D,1561503919,190208
D,1561503921,190720
D,1561503923,190720
D,1561503925,190464
D,1561503927,190208
D,1561503930,190720
D,1561503932,190208
D,1561503934,190976
D,1561503936,190208
D,1561503937,190720
D,1561503940,190464
D,1561503942,190464
P,1561503944,4690
D,1561503944,190464
D,1561503946,190720
D,1561503948,190720
D,1561503951,190720
D,1561503953,190208
D,1561503955,189952
D,1561503957,190720
D,1561503959,190208
D,1561503962,190464
D,1561503964,190464
D,1561503966,190464
D,1561503968,190720
D,1561503970,191232
D,1561503973,190976
P,1561503974,4689
D,1561503975,190464
D,1561503977,191232
D,1561503978,190720
D,1561503980,190464
D,1561503983,190464
D,1561503985,190208
D,1561503987,190720
D,1561503989,190464
D,1561503991,190720
D,1561503994,190208
D,1561503996,190464
D,1561503998,190976
D,1561504000,190720
D,1561504002,190464
P,1561504003,4689
D,1561504005,190464
D,1561504007,459776
R,1561504007,5C00DDFC90
R,1561504007,5C00DDFC90
R,1561504007,5C00DDFC90
X,1561504009,701789,12834
X,1561504009,702325,7479
X,1561504010,701401,41747
X,1561504010,702129,9284
X,1561504011,702305,7860
X,1561504012,701879,4679
X,1561504012,702223,5462
X,1561504013,702462,5478
X,1561504013,702145,5383
X,1561504014,702486,3233
X,1561504014,702847,9397
X,1561504015,702954,7108
X,1561504016,702617,8345
X,1561504016,702283,6455
X,1561504017,702428,6228
X,1561504017,702360,4608
X,1561504018,702650,3833
X,1561504018,702509,3971
X,1561504018,702676,4176
X,1561504018,702562,2927
X,1561504019,702746,3203
X,1561504020,702545,3561
X,1561504020,702837,5811
X,1561504021,702439,4178
X,1561504021,702932,5067
X,1561504022,702521,4771
X,1561504022,703049,9778
X,1561504023,702580,4401
X,1561504024,702666,8200
X,1561504024,702217,6772
X,1561504025,702812,6244
X,1561504025,702819,5413
X,1561504026,702764,2872
X,1561504026,702866,4329
X,1561504027,702892,4199
X,1561504028,702813,3179
X,1561504028,702764,3227
X,1561504029,702716,2760
X,1561504029,702942,3450
X,1561504030,702977,3099
X,1561504030,702895,3217
X,1561504031,701592,13316
X,1561504032,702520,5213
P,1561504032,4679
X,1561504032,702938,2822
X,1561504033,703064,4717
X,1561504033,702765,3668
X,1561504034,702944,3610
X,1561504034,702759,3202
X,1561504035,702880,10317
X,1561504036,702868,3614
X,1561504036,702986,3768
X,1561504037,702907,4089
X,1561504037,702887,1773
X,1561504038,702873,4268
X,1561504038,703063,2964
X,1561504039,702859,2874
X,1561504039,703031,2819
X,1561504040,703221,2501
X,1561504041,703038,2729
X,1561504041,702844,2553
X,1561504042,703111,3283
X,1561504042,702857,3043
X,1561504043,703003,3701
X,1561504043,702840,2852
X,1561504044,703071,2756
X,1561504045,703057,2687
X,1561504045,703022,1860
X,1561504046,702982,3415
X,1561504046,702859,8372
X,1561504047,702961,3243
X,1561504047,703159,2095
X,1561504048,703052,3138
X,1561504049,702874,2305
X,1561504049,702964,2258
X,1561504050,703172,2378
X,1561504050,703095,1910
X,1561504051,703022,3571
X,1561504051,702831,2872
X,1561504052,702899,2744
X,1561504053,703766,11370
X,1561504053,703114,1902
X,1561504054,702966,3194
X,1561504054,703108,2385
X,1561504055,703789,7589
X,1561504055,702512,6434
X,1561504056,703024,2352
X,1561504057,703178,2791
X,1561504057,702950,2395
X,1561504058,703057,3354
X,1561504058,703112,2337
X,1561504059,703208,2649
X,1561504059,703052,2275
X,1561504059,703115,3248
X,1561504060,703014,2319
X,1561504060,703050,2796
X,1561504061,703092,1928
P,1561504061,4680
X,1561504061,703146,3750
X,1561504062,702963,2633
X,1561504062,703138,2495
X,1561504063,703004,2956
X,1561504063,703198,2843
X,1561504064,703159,2147
X,1561504065,703108,3105
X,1561504065,703679,6508
X,1561504066,702903,4880
X,1561504066,703111,2678
X,1561504067,702902,3124
X,1561504067,703195,2499
X,1561504068,703306,2569
X,1561504069,703004,2278
X,1561504069,703241,3030
X,1561504070,703326,8950
X,1561504070,703065,2894
X,1561504071,703141,2507
X,1561504071,703326,2486
X,1561504072,702994,3175
X,1561504073,703053,2034
X,1561504073,703223,2339
X,1561504074,703087,2638
X,1561504074,703033,2147
X,1561504075,703315,2199
X,1561504075,703178,2880
X,1561504076,703168,3182
X,1561504077,703368,3026
X,1561504077,703017,2209
X,1561504078,703241,2349
X,1561504078,703073,2929
X,1561504079,703030,2568
X,1561504079,703105,2724
