01,184576
D,1559529703,184576
D,1559529705,184576
D,1559529707,185088
P,1559529708,5098
D,1559529709,184832
D,1559529712,184832
D,1559529714,185088
D,1559529716,184832
D,1559529718,184832
D,1559529720,185344
D,1559529723,184832
D,1559529725,184832
D,1559529727,185600
D,1559529729,184320
D,1559529730,184832
D,1559529733,185344
D,1559529735,185088
P,1559529737,5098
D,1559529737,184576
D,1559529739,185088
D,1559529741,185088
D,1559529744,185600
D,1559529746,184576
D,1559529748,185344
D,1559529750,184832
D,1559529752,185344
D,1559529755,185344
D,1559529757,184832
D,1559529759,185088
D,1559529761,184832
D,1559529763,185344
D,1559529766,185344
P,1559529767,5099
D,1559529768,185344
D,1559529770,184832
D,1559529771,185088
D,1559529773,185088
D,1559529776,185344
D,1559529778,185088
D,1559529780,184832
D,1559529782,185344
D,1559529784,185088
D,1559529787,185344
D,1559529789,185088
D,1559529791,185344
D,1559529793,184832
D,1559529795,185344
P,1559529796,5098
D,1559529798,185344
D,1559529800,184832
D,1559529802,185600
D,1559529804,184832
D,1559529806,185600
D,1559529809,185088
D,1559529811,185344
D,1559529812,185344
D,1559529814,185088
D,1559529816,185856
D,1559529819,185856
D,1559529821,185088
D,1559529823,185344
P,1559529825,5098
D,1559529825,185600
D,1559529828,185088
D,1559529830,185344
D,1559529832,185344
D,1559529834,185600
D,1559529836,185344
D,1559529839,185344
D,1559529841,185344
D,1559529843,185344
D,1559529845,185344
D,1559529847,185600
D,1559529850,185856
D,1559529852,185600
D,1559529853,185600
P,1559529854,5098
D,1559529855,185600
D,1559529857,185600
D,1559529860,185344
D,1559529862,185600
D,1559529864,185600
D,1559529866,185344
D,1559529868,185856
D,1559529871,185600
D,1559529873,186112
D,1559529875,185344
D,1559529877,185344
D,1559529879,185344
D,1559529882,185344
D,1559529884,185856
P,1559529884,5098
D,1559529886,185344
D,1559529888,185856
D,1559529890,185088
D,1559529893,185856
D,1559529894,186112
D,1559529896,185088
D,1559529898,185344
D,1559529900,185600
D,1559529903,186112
D,1559529905,185088
D,1559529907,185344
D,1559529909,185856
D,1559529911,186112
P,1559529913,5099
D,1559529914,185088
D,1559529916,185600
D,1559529918,185856
D,1559529920,185344
D,1559529922,185600
D,1559529925,185600
D,1559529927,185600
D,1559529929,185856
D,1559529931,185600
D,1559529933,185856
D,1559529935,186112
D,1559529937,185856
D,1559529939,186112
D,1559529941,185856
P,1559529942,5098
D,1559529943,185856
D,1559529946,186112
D,1559529948,186368
D,1559529950,185856
D,1559529952,185856
D,1559529954,185600
D,1559529957,186112
D,1559529959,185600
D,1559529961,186112
D,1559529963,185344
D,1559529965,185856
D,1559529968,186112
D,1559529970,185856
D,1559529972,185856
P,1559529972,5099
D,1559529974,186112
D,1559529975,186368
D,1559529978,185856
D,1559529980,185856
D,1559529982,186112
D,1559529984,186112
D,1559529986,185856
D,1559529989,186112
D,1559529991,185856
D,1559529993,186112
D,1559529995,185856
D,1559529997,185600
D,1559530000,186112
P,1559530002,5098
D,1559530002,186624
D,1559530004,185856
D,1559530006,186368
D,1559530008,186112
D,1559530011,186112
D,1559530013,186112
D,1559530015,186112
D,1559530016,186880
D,1559530018,186112
D,1559530021,186368
D,1559530023,185856
D,1559530025,186112
D,1559530027,186368
D,1559530029,186112
P,1559530031,5098
D,1559530032,186112
D,1559530034,186112
D,1559530036,186368
D,1559530038,186368
D,1559530041,186112
D,1559530043,187136
D,1559530045,186368
D,1559530047,186624
D,1559530049,186624
D,1559530052,186880
D,1559530054,186624
D,1559530056,186880
D,1559530057,186880
D,1559530059,187136
P,1559530060,5098
D,1559530062,186112
D,1559530064,186880
D,1559530066,186368
D,1559530068,186368
D,1559530070,186368
D,1559530073,186880
D,1559530075,186880
D,1559530077,186368
D,1559530079,186368
D,1559530081,186880
D,1559530084,186880
D,1559530086,186624
D,1559530088,186368
P,1559530090,5098
D,1559530090,186880
D,1559530092,186368
