H,1561169187,272815
D,1561169187,195584
D,1561169189,195328
P,1561169190,4862
D,1561169191,196096
D,1561169193,195584
D,1561169195,195584
D,1561169198,195584
D,1561169200,195840
D,1561169202,195328
D,1561169204,195840
D,1561169206,195328
D,1561169209,195840
D,1561169211,195840
D,1561169213,195328
D,1561169215,195840
D,1561169217,195584
D,1561169220,195328
P,1561169220,4891
D,1561169222,195840
D,1561169224,195840
D,1561169225,195328
D,1561169227,195072
D,1561169230,196096
D,1561169232,195328
D,1561169234,195328
D,1561169236,195584
D,1561169238,195328
D,1561169241,195328
D,1561169243,195584
D,1561169245,195328
D,1561169247,195328
P,1561169249,4890
D,1561169249,195584
D,1561169252,195584
D,1561169254,195328
D,1561169256,195840
D,1561169258,195072
D,1561169261,483584
D,1561169263,473344
D,1561169265,475904
D,1561169266,475904
D,1561169268,477184
D,1561169271,476416
D,1561169273,475648
D,1561169275,477696
D,1561169277,474880
P,1561169278,4890
D,1561169279,478208
D,1561169282,479232
D,1561169284,477696
D,1561169286,477696
D,1561169288,457984
D,1561169290,452352
R,1561169290,5C00DDFC90
R,1561169290,5C00DDFC90
R,1561169290,5C00DDFC90
X,1561169292,517940,62225
X,1561169293,291481,2895
X,1561169293,291528,1562
X,1561169294,291621,753
X,1561169294,291550,492
X,1561169295,291543,249
X,1561169296,291535,218
X,1561169296,291456,187
X,1561169297,291426,127
X,1561169297,291409,182
X,1561169298,291366,165
X,1561169298,291303,164
O,1561169299,291367,115
O,1561169300,291350,104
O,1561169300,291386,162
O,1561169301,291351,114
O,1561169301,291338,222
O,1561169302,291178,568
O,1561169302,291106,718
O,1561169303,503393,27087
T,1561169303,2888
D,1561169304,440064
R,1561169304,5C00DDFC90
R,1561169304,5C00DDFC90
R,1561169304,5C00DDFC90
X,1561169306,655279,61920
X,1561169307,657594,8823
X,1561169307,657305,4608
X,1561169307,658141,7339
X,1561169307,656723,9969
P,1561169308,4881
X,1561169308,658231,3407
X,1561169309,655029,6293
X,1561169309,657200,6629
X,1561169310,657430,38486
X,1561169310,656921,49539
X,1561169311,656671,62213
X,1561169311,653422,23025
X,1561169312,659767,20719
X,1561169312,655442,57752
X,1561169313,658150,4139
X,1561169314,657516,8017
X,1561169314,656916,50644
X,1561169315,657559,12914
X,1561169315,657739,5884
X,1561169316,657740,2942
X,1561169316,657668,1706
X,1561169317,657068,19740
X,1561169318,657076,2674
X,1561169318,657014,2227
X,1561169319,655995,26201
X,1561169319,656869,6825
X,1561169320,656694,3653
X,1561169320,656721,2730
X,1561169321,656701,3273
X,1561169322,657097,17765
X,1561169322,655988,5054
X,1561169323,657868,12304
X,1561169323,656082,4481
X,1561169324,656267,3371
X,1561169324,656240,6616
X,1561169325,656159,5554
X,1561169326,654473,45294
X,1561169326,655512,39639
X,1561169327,657328,27229
X,1561169327,656425,40515
X,1561169328,657501,34983
X,1561169328,655121,22561
X,1561169329,655996,49181
X,1561169330,656750,43620
X,1561169330,655605,37114
X,1561169331,657626,2586
X,1561169331,658005,8634
X,1561169332,658703,11761
X,1561169332,657694,22034
X,1561169333,658101,10603
X,1561169334,657399,34867
X,1561169334,657824,14918
X,1561169335,657391,7457
X,1561169335,656181,10442
X,1561169336,655839,11059
X,1561169336,660278,17927
X,1561169337,658138,3769
X,1561169337,658013,2366
P,1561169338,4882
X,1561169338,658072,2589
X,1561169339,658086,6397
X,1561169339,657970,3450
X,1561169340,657881,2580
X,1561169340,657437,9238
X,1561169341,659574,10244
X,1561169341,657157,13340
X,1561169342,657589,7924
X,1561169343,656832,29703
X,1561169343,657949,8622
X,1561169344,658024,18121
X,1561169344,656500,31375
X,1561169345,658719,16307
X,1561169345,657198,11291
X,1561169346,656728,45667
X,1561169347,659920,13856
X,1561169347,658076,12350
X,1561169348,657655,6829
X,1561169348,657822,13203
X,1561169348,657788,32121
X,1561169348,658346,31414
X,1561169349,657839,31206
X,1561169350,658249,14214
X,1561169350,657875,33518
X,1561169351,655878,63876
X,1561169351,653683,61003
X,1561169352,659904,35563
X,1561169352,662145,61094
X,1561169353,655636,42249
X,1561169354,656169,33728
X,1561169354,658928,27253
X,1561169355,649801,28685
X,1561169355,658534,25501
X,1561169356,655370,21880
X,1561169356,656636,19852
X,1561169357,657911,7020
X,1561169358,656845,18052
X,1561169358,656629,13226
X,1561169359,655220,31438
X,1561169359,654561,29280
X,1561169360,656804,21121
X,1561169360,657499,30914
X,1561169361,657696,37628
X,1561169361,655930,20447
X,1561169362,656433,23993
X,1561169363,656766,14446
X,1561169363,656658,12697
X,1561169364,656443,3062
