52747,143872
D,1559952749,143872
D,1559952751,144128
D,1559952754,143360
D,1559952756,143872
D,1559952758,144128
D,1559952760,143616
D,1559952762,144384
D,1559952765,144384
D,1559952767,145152
D,1559952769,144896
P,1559952771,5023
D,1559952771,144896
D,1559952773,144640
D,1559952776,143872
D,1559952778,144384
D,1559952779,144384
D,1559952781,143360
D,1559952783,144384
D,1559952786,144128
D,1559952788,144384
D,1559952790,144128
D,1559952792,143872
D,1559952794,144640
D,1559952797,144128
D,1559952799,144896
P,1559952800,5023
D,1559952801,143872
D,1559952803,143872
D,1559952805,143616
D,1559952808,145152
D,1559952810,144128
D,1559952812,144384
D,1559952814,143872
D,1559952816,143616
D,1559952819,144640
D,1559952820,143872
D,1559952822,143872
D,1559952824,144128
D,1559952826,144128
D,1559952829,144128
P,1559952829,4945
D,1559952831,143872
D,1559952833,143872
D,1559952835,143872
D,1559952837,143872
D,1559952840,143616
D,1559952842,143872
D,1559952844,144128
D,1559952846,144384
D,1559952848,144128
D,1559952851,144128
D,1559952853,143872
D,1559952855,144384
D,1559952857,144128
P,1559952859,5023
D,1559952859,143872
D,1559952861,144128
D,1559952863,144128
D,1559952865,144384
D,1559952867,143360
D,1559952869,143872
D,1559952872,143872
D,1559952874,143360
D,1559952876,143616
D,1559952878,143616
D,1559952880,143872
D,1559952883,143360
D,1559952885,143360
D,1559952887,143872
P,1559952888,5023
D,1559952889,143872
D,1559952891,144128
D,1559952894,143616
D,1559952896,143872
D,1559952898,143616
D,1559952900,143360
D,1559952902,144128
D,1559952904,143616
D,1559952906,143872
D,1559952908,144128
D,1559952910,143616
D,1559952912,143872
D,1559952915,144640
D,1559952917,144128
P,1559952917,4967
D,1559952919,144128
D,1559952921,143872
D,1559952923,144640
D,1559952926,144896
D,1559952928,143872
D,1559952930,143872
D,1559952932,143360
D,1559952935,143360
D,1559952937,143104
D,1559952939,144128
D,1559952941,143616
D,1559952943,143872
D,1559952945,143616
P,1559952946,5023
D,1559952947,143872
D,1559952949,144384
D,1559952951,142848
D,1559952953,143872
D,1559952956,144128
D,1559952958,143616
D,1559952960,143872
D,1559952962,143616
D,1559952964,144128
D,1559952967,144128
D,1559952969,143104
D,1559952971,143104
D,1559952973,143872
D,1559952975,143360
P,1559952976,5023
D,1559952978,143616
D,1559952980,143616
D,1559952982,143360
D,1559952984,144128
D,1559952985,144128
D,1559952988,143616
D,1559952990,143360
D,1559952992,143360
D,1559952994,142848
D,1559952996,142592
D,1559952999,143104
D,1559953001,143616
D,1559953003,143616
D,1559953005,143616
P,1559953005,4898
D,1559953007,143616
D,1559953010,143872
D,1559953012,143360
D,1559953014,144128
D,1559953016,142848
D,1559953018,143872
D,1559953021,144128
D,1559953023,143360
D,1559953025,143616
D,1559953026,143616
D,1559953028,142848
D,1559953031,143104
D,1559953033,143616
P,1559953034,5023
D,1559953035,142592
D,1559953037,143104
D,1559953039,143360
D,1559953042,143360
D,1559953044,142848
D,1559953046,143104
D,1559953048,142592
D,1559953050,143104
D,1559953053,136704
D,1559953055,143360
D,1559953057,143872
D,1559953059,143104
D,1559953061,143104
D,1559953064,143360
P,1559953065,5022
D,1559953066,143616
D,1559953067,143104
D,1559953069,143104
D,1559953071,143360
D,1559953074,142848
D,1559953076,143360
D,1559953078,143616
D,1559953080,143616
D,1559953082,143616
D,1559953085,143616
D,1559953087,143104
D,1559953089,142848
D,1559953091,143360
D,1559953093,143104
P,1559953094,4901
D,1559953096,143360
D,1559953098,142848
D,1559953100,142848
D,1559953102,143872
D,1559953104,142336
D,1559953107,142848
D,1559953108,143360
D,1559953110,142336
D,1559953112,142848
