H,1560355200,272815
U,1560355200,0
E,1560355200,1
P,1560355200,5058
D,1560355201,106496
D,1560355203,102656
D,1560355205,103680
D,1560355207,104960
D,1560355209,103680
D,1560355211,104448
D,1560355213,104448
D,1560355216,105216
D,1560355218,105984
D,1560355220,104192
D,1560355222,105216
D,1560355224,104960
D,1560355227,105728
D,1560355229,104192
P,1560355229,5057
D,1560355231,103936
D,1560355233,104448
D,1560355235,104448
D,1560355238,104704
D,1560355240,104960
D,1560355242,101888
D,1560355244,102144
D,1560355245,99840
D,1560355248,100352
D,1560355250,99072
D,1560355252,104704
D,1560355254,103680
D,1560355256,105216
P,1560355258,5056
D,1560355259,105472
D,1560355261,105472
D,1560355263,105472
D,1560355265,107264
D,1560355267,104960
D,1560355270,106752
D,1560355272,107264
D,1560355274,107264
D,1560355276,106496
D,1560355278,108032
D,1560355281,106752
D,1560355283,107520
D,1560355285,108800
D,1560355286,108544
P,1560355288,5057
D,1560355288,108288
D,1560355291,107264
D,1560355293,106496
D,1560355295,104960
D,1560355297,104960
D,1560355299,107776
D,1560355302,107776
D,1560355304,106240
D,1560355306,104448
D,1560355308,105728
R,1560355308,000000000
X,1560355310,284678,4235
X,1560355311,284915,441
X,1560355311,285289,470
X,1560355312,285506,156
X,1560355312,285575,148
X,1560355313,285457,115
X,1560355314,285479,245
X,1560355314,285621,232
X,1560355315,285745,157
X,1560355315,285779,108
X,1560355316,285633,157
O,1560355316,285533,283
O,1560355317,285479,160
O,1560355317,285533,186
P,1560355318,5047
O,1560355318,285509,265
O,1560355319,285294,518
O,1560355319,285470,289
O,1560355320,285634,217
O,1560355320,285641,106
O,1560355321,285620,90
O,1560355321,285630,91
O,1560355322,285677,192
O,1560355323,285562,149
O,1560355323,285615,182
O,1560355324,285648,236
O,1560355324,285574,143
O,1560355325,285722,221
O,1560355325,285366,282
O,1560355326,285446,156
O,1560355326,285569,197
O,1560355326,285624,122
O,1560355327,285708,129
O,1560355327,285759,52
O,1560355328,285738,188
O,1560355328,285633,145
O,1560355329,285667,337
O,1560355330,285477,294
O,1560355330,285630,166
O,1560355331,285684,76
O,1560355331,285700,93
O,1560355332,285666,134
O,1560355332,285774,189
O,1560355333,285650,128
O,1560355334,285664,132
O,1560355334,285647,145
O,1560355335,285551,541
O,1560355335,285603,118
O,1560355336,285617,115
O,1560355336,285695,153
O,1560355337,285748,117
O,1560355338,285802,175
O,1560355338,285756,161
O,1560355339,285743,274
O,1560355339,285700,343
O,1560355340,285717,187
O,1560355340,285659,101
O,1560355341,285603,148
O,1560355341,285565,328
O,1560355342,285609,200
O,1560355343,285653,102
O,1560355343,285778,103
O,1560355344,285637,132
O,1560355344,285721,442
O,1560355345,285749,176
O,1560355345,285814,194
O,1560355346,285730,131
O,1560355347,285704,104
P,1560355347,5049
O,1560355347,285687,89
O,1560355348,285731,85
O,1560355348,285651,203
O,1560355349,285746,132
O,1560355349,285791,136
O,1560355350,285845,142
O,1560355351,285853,169
O,1560355351,285722,149
O,1560355352,285689,179
O,1560355352,285641,118
O,1560355353,285692,111
O,1560355353,285638,157
O,1560355354,285520,250
O,1560355355,285587,246
O,1560355355,285781,163
O,1560355356,285854,155
O,1560355356,285790,165
O,1560355357,285735,287
O,1560355357,285583,541
O,1560355358,285476,683
O,1560355359,285717,619
O,1560355359,285570,322
O,1560355360,285717,191
O,1560355360,285695,87
O,1560355361,285486,377
O,1560355361,285584,292
O,1560355362,285760,160
O,1560355363,285790,268
O,1560355363,285854,146
O,1560355364,285692,333
O,1560355364,285808,95
O,1560355365,285831,160
O,1560355365,285886,215
O,1560355366,285861,122
T,1560355366,2958
D,1560355367,104448
D,1560355368,105984
D,1560355371,105472
D,1560355373,103168
D,1560355375,106240
P,1560355376,5057
D,1560355377,106240
D,1560355379,106240
D,1560355382,105728
D,1560355384,106496
D,1560355386,105984
R,1560355386,000000000
X,1560355388,285163,4121
X,1560355388,285461,630
X,1560355389,285668,110
X,1560355390,285851,160
X,1560355390,286016,296
X,1560355391,285910,278
X,1560355391,285709,526
X,1560355392,285633,786
X,1560355392,285458,691
X,1560355393,285410,280
X,1560355394,285658,384
O,1560355394,285913,592
O,1560355395,286195,202
O,1560355395,286163,138
O,1560355396,285873,217
O,1560355396,285983,336
O,1560355397,286065,259
O,1560355398,286187,477
O,1560355398,286305,294
O,1560355399,286335,139
