3292,595876,1474
X,1558823293,595819,1429
X,1558823293,595835,1289
X,1558823294,595826,854
X,1558823294,595867,1090
X,1558823295,595774,658
X,1558823296,595891,1492
X,1558823296,595864,444
X,1558823297,595934,980
X,1558823297,595846,1656
X,1558823298,595829,1119
X,1558823298,595766,4570
X,1558823299,595851,1019
X,1558823300,595847,1398
X,1558823300,595834,968
A,1558823300,595828,183
T,1558823300,2859
R,1558823300,5C00DDFC90
X,1558823302,595772,1896
X,1558823303,595792,704
X,1558823303,595790,739
X,1558823304,595807,1165
X,1558823304,595783,461
X,1558823305,595739,597
X,1558823305,595788,861
X,1558823305,595875,1581
X,1558823306,595833,1466
X,1558823306,595880,1165
X,1558823307,595868,755
X,1558823307,595912,946
X,1558823308,595909,1253
X,1558823308,595880,444
X,1558823309,595833,1437
X,1558823310,595891,1150
P,1558823310,5157
X,1558823310,595940,1450
X,1558823311,595914,1572
X,1558823311,595945,1091
X,1558823312,595954,1904
X,1558823312,595970,643
X,1558823313,595889,1173
X,1558823314,595967,1341
X,1558823314,595914,1604
X,1558823315,595917,2547
X,1558823315,595960,1438
X,1558823316,595929,1082
X,1558823316,595959,469
X,1558823317,596034,934
X,1558823318,596033,1517
X,1558823318,596020,1190
X,1558823319,595927,660
X,1558823319,595983,2547
X,1558823320,596018,1357
X,1558823320,595862,2452
X,1558823321,596013,1946
X,1558823321,595939,1107
X,1558823322,595989,1335
X,1558823323,595979,626
X,1558823323,595945,1271
X,1558823324,595939,993
X,1558823324,595958,937
X,1558823325,595996,1479
X,1558823325,596065,906
X,1558823326,596008,1217
X,1558823327,595988,1556
X,1558823327,595946,1465
X,1558823328,595972,1584
X,1558823328,595978,543
X,1558823329,595964,347
X,1558823329,596057,1079
X,1558823330,596097,1057
X,1558823331,596085,1525
X,1558823331,596044,990
X,1558823332,596120,1147
X,1558823332,596292,2873
X,1558823333,596118,5576
X,1558823333,595941,1203
X,1558823334,596030,400
A,1558823334,595919,326
T,1558823334,2859
X,1558823336,595992,1799
X,1558823336,595987,1176
X,1558823337,595936,1047
X,1558823338,595950,1268
X,1558823338,595966,1179
X,1558823339,595951,356
X,1558823339,596046,1520
P,1558823340,5180
X,1558823340,596009,846
X,1558823340,596102,1078
X,1558823341,596000,655
X,1558823342,596014,688
X,1558823342,596031,1309
X,1558823343,596002,1291
X,1558823343,596000,1248
X,1558823344,595948,1172
X,1558823344,596009,1609
X,1558823345,595963,812
X,1558823346,596031,1527
X,1558823346,595982,1650
X,1558823346,596002,578
X,1558823346,595988,1345
X,1558823347,595979,645
X,1558823347,595948,1275
X,1558823348,595921,998
X,1558823349,595985,703
X,1558823349,595927,1337
X,1558823350,596003,1152
X,1558823350,595923,1523
X,1558823351,596004,726
X,1558823351,595989,1222
X,1558823352,596004,1248
X,1558823353,595993,1381
X,1558823353,595926,4216
X,1558823354,596031,835
X,1558823354,595941,1262
X,1558823355,596051,1331
X,1558823355,596056,1015
X,1558823356,595905,15078
X,1558823356,595970,1391
X,1558823357,596222,3859
X,1558823358,596465,4066
X,1558823358,595940,1421
X,1558823359,595919,2001
X,1558823359,595944,1166
X,1558823360,595802,13959
X,1558823360,595981,2024
X,1558823361,595866,1206
X,1558823362,595857,1152
X,1558823362,595859,714
X,1558823363,595892,998
X,1558823363,595937,1412
X,1558823364,595951,1281
X,1558823364,595856,1901
X,1558823365,595919,1463
X,1558823366,595924,526
X,1558823366,595971,584
X,1558823367,595918,1094
