H,1559373649,272815
D,1559373649,125440
D,1559373651,123136
D,1559373653,123904
D,1559373655,123904
D,1559373657,124416
D,1559373659,124928
P,1559373661,5122
D,1559373662,123648
D,1559373664,123392
D,1559373666,123136
D,1559373668,123392
D,1559373670,124160
D,1559373673,123648
D,1559373675,121856
D,1559373677,123392
D,1559373679,120832
D,1559373681,122112
D,1559373684,120064
D,1559373686,120320
D,1559373688,120064
D,1559373690,118784
P,1559373691,5137
D,1559373692,123136
D,1559373694,122880
D,1559373696,123648
D,1559373698,121600
D,1559373700,119808
D,1559373702,121344
D,1559373705,119296
D,1559373707,121344
D,1559373709,120576
D,1559373711,119808
D,1559373713,120064
D,1559373716,121856
D,1559373718,122880
P,1559373720,5138
D,1559373720,121344
D,1559373722,121088
D,1559373724,122368
D,1559373727,121088
D,1559373729,122368
D,1559373731,121856
D,1559373733,122624
D,1559373734,122112
R,1559373735,000000000
X,1559373736,262413,2799
X,1559373737,262562,501
X,1559373737,262204,384
X,1559373738,261843,715
X,1559373739,261462,331
X,1559373739,261203,353
X,1559373740,260915,379
X,1559373740,260690,380
X,1559373741,259906,667
X,1559373741,260005,319
X,1559373742,260077,282
O,1559373743,259752,659
O,1559373743,259568,275
O,1559373744,259652,307
O,1559373744,259287,408
O,1559373745,259237,243
O,1559373745,259148,180
O,1559373746,259148,394
O,1559373747,258830,417
O,1559373747,258817,621
O,1559373748,258705,233
O,1559373748,258630,139
O,1559373749,258768,291
P,1559373749,5129
O,1559373749,258870,173
O,1559373750,258926,202
O,1559373750,258785,157
O,1559373751,258870,140
O,1559373752,258794,124
O,1559373752,258627,334
O,1559373753,258623,207
O,1559373753,258648,366
O,1559373754,265145,4720
O,1559373754,265501,102
O,1559373755,265468,106
O,1559373756,265559,159
O,1559373756,265573,87
O,1559373757,265548,166
O,1559373757,265421,200
O,1559373758,265374,110
O,1559373758,265565,270
O,1559373759,265556,180
O,1559373760,265619,165
O,1559373760,265572,142
O,1559373761,265638,108
O,1559373761,265671,197
O,1559373762,265704,164
O,1559373762,265842,121
O,1559373763,265710,140
O,1559373764,265817,273
O,1559373764,265816,103
O,1559373765,265858,255
O,1559373765,265902,123
O,1559373766,265907,132
O,1559373766,265918,211
O,1559373767,265992,118
O,1559373768,265980,113
O,1559373768,265907,210
O,1559373769,265981,80
O,1559373769,266004,158
O,1559373770,266022,144
O,1559373770,266073,133
O,1559373771,266113,209
O,1559373771,266126,140
O,1559373772,266106,161
O,1559373773,265961,312
O,1559373773,265894,247
O,1559373774,265888,123
O,1559373774,265891,182
O,1559373774,265811,181
O,1559373774,265651,377
O,1559373775,265533,238
O,1559373776,265503,364
O,1559373776,265442,264
O,1559373777,265308,293
O,1559373777,265410,84
O,1559373778,265431,255
P,1559373778,5129
O,1559373778,265376,218
O,1559373779,265193,306
O,1559373780,265015,157
O,1559373780,264880,143
O,1559373781,264638,349
O,1559373781,264563,475
O,1559373782,264471,139
O,1559373782,264216,483
O,1559373783,263944,348
O,1559373784,263928,249
O,1559373784,264015,478
O,1559373785,264026,300
O,1559373785,263923,376
O,1559373786,264171,367
O,1559373786,264057,268
O,1559373787,264068,576
O,1559373788,264036,209
O,1559373788,264006,583
O,1559373789,264037,260
O,1559373789,263892,169
O,1559373790,263906,231
O,1559373790,263830,311
O,1559373791,263753,183
O,1559373792,263368,377
O,1559373792,263678,343
T,1559373792,2946
D,1559373793,123136
D,1559373796,123136
D,1559373798,125696
D,1559373800,125952
D,1559373802,124672
D,1559373804,123904
D,1559373807,124160
P,1559373808,5138
D,1559373809,124160
D,1559373811,123136
D,1559373813,122880
D,1559373815,122880
D,1559373817,124160
D,1559373819,124160
D,1559373821,125952
D,1559373823,126464
D,1559373825,128000
D,1559373828,126208
D,1559373830,127232
D,1559373832,128256
D,1559373834,130304
D,1559373836,127232
P,1559373837,5136
D,1559373839,126720
D,1559373841,128256
D,1559373843,125440
D,1559373845,125184
D,1559373847,125440
D,1559373850,126464
D,1559373852,126464
D,1559373854,127744
D,1559373856,127488
D,1559373857,128000
D,1559373860,129536
D,1559373862,126976
D,1559373864,127232
D,1559373866,128256
P,1559373866,5050
D,1559373869,127232
D,1559373871,127488
D,1559373873,129536
D,1559373875,129024
D,1559373877,127744
D,1559373880,130560
D,1559373882,131072
D,1559373884,130816
D,1559373886,130304
D,1559373888,131840
D,1559373891,131584
D,1559373893,132352
D,1559373895,128768
P,1559373897,5137
D,1559373897,130048
D,1559373898,128000
