2824,596459,493
X,1558822824,596454,1630
X,1558822825,596476,552
X,1558822825,596490,1580
X,1558822826,596438,1014
X,1558822826,596477,1283
X,1558822827,596499,1528
X,1558822827,596531,881
X,1558822828,596529,1419
X,1558822829,596473,1478
X,1558822829,596494,1022
X,1558822830,596467,1328
X,1558822830,596446,396
X,1558822831,596405,1514
X,1558822831,596454,1251
X,1558822832,596430,1953
X,1558822833,596509,1364
X,1558822833,596441,1998
X,1558822834,596477,399
X,1558822834,596454,1843
X,1558822835,596445,1065
X,1558822835,596402,1631
X,1558822836,596432,522
X,1558822837,596675,5372
X,1558822837,596483,841
X,1558822838,596480,836
X,1558822838,596527,1375
X,1558822839,596492,1470
X,1558822839,596557,1304
X,1558822840,596563,4257
P,1558822840,5172
X,1558822841,596603,4055
X,1558822841,596514,1978
X,1558822842,596565,1456
X,1558822842,596533,734
X,1558822843,596552,1302
X,1558822843,596541,1298
X,1558822844,596571,921
X,1558822845,596472,1217
X,1558822845,596494,1171
X,1558822846,596482,1591
X,1558822846,596493,429
X,1558822847,596421,2136
X,1558822847,596452,680
X,1558822848,596416,1788
X,1558822848,596398,2105
X,1558822849,596401,2090
X,1558822850,596427,1230
X,1558822850,596453,1490
X,1558822851,596468,1706
X,1558822851,596519,1905
X,1558822852,596395,1078
X,1558822852,596503,1645
X,1558822853,596428,907
X,1558822854,596410,635
X,1558822854,596405,1907
X,1558822854,596295,855
X,1558822854,596385,1061
X,1558822855,596299,2237
X,1558822855,596530,1600
X,1558822856,596442,1806
X,1558822857,596510,1404
X,1558822857,596461,1650
X,1558822858,596469,819
X,1558822858,596441,1398
X,1558822859,596394,1784
X,1558822859,596366,1064
X,1558822860,596384,1450
X,1558822861,596401,1833
X,1558822861,596391,884
A,1558822861,596460,276
T,1558822861,2859
X,1558822863,596340,1220
X,1558822864,596366,963
X,1558822864,596327,1453
X,1558822865,596254,725
X,1558822865,596260,1074
X,1558822866,596353,1924
X,1558822866,596258,1757
X,1558822867,596369,691
X,1558822868,596281,1306
X,1558822868,596338,1484
X,1558822869,596356,1145
P,1558822869,5183
X,1558822869,596349,1226
X,1558822870,596301,1077
X,1558822870,596341,696
X,1558822871,596398,1512
X,1558822872,596410,474
X,1558822872,596368,1115
X,1558822873,596361,1167
X,1558822873,596421,1062
X,1558822874,596387,1172
X,1558822874,596353,556
X,1558822875,596324,1082
X,1558822876,596292,809
X,1558822876,596359,1510
X,1558822877,596456,1447
X,1558822877,596380,877
X,1558822878,596406,1493
X,1558822878,596323,1286
X,1558822879,596366,1588
X,1558822880,596361,1089
X,1558822880,596393,1114
X,1558822881,596336,955
X,1558822881,596458,572
X,1558822882,596428,591
X,1558822882,596495,1101
X,1558822883,596486,1638
X,1558822884,596479,450
X,1558822884,596401,1527
X,1558822885,596470,1096
X,1558822885,596395,1543
X,1558822886,596347,1919
X,1558822886,596409,1338
X,1558822887,596367,1707
X,1558822887,596408,734
X,1558822888,596384,1098
X,1558822889,596449,1528
X,1558822889,596375,1310
X,1558822890,596387,1007
X,1558822890,596346,733
X,1558822891,596454,1453
X,1558822891,596422,1574
X,1558822892,596348,621
X,1558822893,596402,1256
X,1558822893,596345,1026
X,1558822894,596408,1199
X,1558822894,596371,1648
X,1558822895,596374,1262
X,1558822895,596402,1408
X,1558822895,596365,674
X,1558822896,596401,1770
X,1558822896,596400,966
X,1558822897,596371,1783
X,1558822897,596389,1825
X,1558822898,596435,1787
P,1558822898,5183
X,1558822898,596430,709
X,1558822899,596445,420
