823570,596296,1737
X,1558823570,596261,1182
X,1558823571,596311,1420
X,1558823571,596244,2001
X,1558823572,596218,583
X,1558823572,596179,1474
X,1558823573,596297,838
X,1558823574,596256,1249
X,1558823574,596337,1465
P,1558823575,5183
X,1558823575,596241,1305
X,1558823575,596222,560
X,1558823576,596319,1375
X,1558823576,596319,1501
X,1558823577,596288,1532
X,1558823578,596306,1461
X,1558823578,596341,1038
X,1558823579,596359,1644
X,1558823579,596393,1682
X,1558823580,596345,1619
X,1558823580,596366,1308
X,1558823581,596398,949
X,1558823582,596353,1199
X,1558823582,596324,1754
X,1558823583,596406,1571
X,1558823583,596258,1447
X,1558823584,596404,1315
X,1558823584,596366,933
X,1558823585,596272,1260
X,1558823586,596303,1594
X,1558823586,596266,1924
X,1558823587,596407,1349
X,1558823587,596355,1443
X,1558823588,596419,1613
X,1558823588,596446,1789
X,1558823589,596468,758
X,1558823589,596512,1543
X,1558823590,596450,1630
X,1558823591,596375,1282
X,1558823591,596455,1682
X,1558823592,596353,1913
X,1558823592,596435,1357
X,1558823592,596497,2014
X,1558823592,596481,1288
X,1558823593,596394,1234
X,1558823594,596346,915
X,1558823594,596414,1330
X,1558823595,596429,1708
X,1558823595,596403,952
X,1558823596,596337,1827
X,1558823596,596410,1525
X,1558823597,596384,1114
X,1558823598,596434,823
X,1558823598,596318,1129
X,1558823599,596325,2022
X,1558823599,596369,1602
X,1558823600,596415,2251
X,1558823600,596362,1181
X,1558823601,596342,1547
X,1558823602,596390,1192
X,1558823602,596368,1418
X,1558823603,596391,1491
X,1558823603,596428,921
P,1558823604,5183
X,1558823604,596349,1418
X,1558823604,596437,1285
X,1558823605,596447,1273
X,1558823606,596489,1439
X,1558823606,596500,1528
X,1558823607,596470,900
X,1558823607,596479,1035
X,1558823608,596445,572
X,1558823608,596500,1866
X,1558823609,596463,1497
X,1558823610,596428,7173
X,1558823610,596445,465
X,1558823611,596444,1441
X,1558823611,596426,1253
X,1558823612,596478,1866
X,1558823612,596440,1601
X,1558823613,596480,1908
X,1558823613,596434,10927
X,1558823614,596496,1247
X,1558823615,596406,873
X,1558823615,596385,1284
X,1558823616,596368,1012
X,1558823616,596412,1410
X,1558823617,596481,1738
X,1558823617,596512,1657
X,1558823618,596478,1339
X,1558823619,596425,612
A,1558823619,596354,252
T,1558823619,2859
X,1558823621,596364,1197
X,1558823621,596326,993
X,1558823622,596241,1816
X,1558823622,596287,744
X,1558823623,596291,1392
X,1558823623,596319,910
X,1558823624,596230,1071
X,1558823624,596289,1288
X,1558823625,596266,1908
X,1558823626,596255,1622
X,1558823626,596285,2023
X,1558823627,596271,1623
X,1558823627,596300,1453
X,1558823628,596230,1434
X,1558823628,596199,1642
X,1558823629,596281,734
X,1558823630,596244,1212
X,1558823630,596318,2114
X,1558823631,596310,1114
X,1558823631,596303,6255
X,1558823632,596275,1796
X,1558823632,596248,1493
X,1558823633,596228,1218
X,1558823633,596276,667
P,1558823633,5182
X,1558823633,596190,1438
X,1558823634,596223,2873
X,1558823634,596165,1808
X,1558823635,596290,815
X,1558823635,596268,601
X,1558823636,596281,1370
X,1558823637,596170,1084
X,1558823637,596324,684
X,1558823638,596257,1547
X,1558823638,596300,1053
X,1558823639,596213,1787
X,1558823639,596218,1720
X,1558823640,596184,874
X,1558823641,596191,1148
X,1558823641,596173,1360
X,1558823642,596170,945
X,1558823642,596096,6336
X,1558823643,596111,1763
X,1558823643,596138,2099
X,1558823644,596109,553
X,1558823645,596113,1665
X,1558823645,596084,1520
X,1558823646,595972,1511
X,1558823646,596137,1575
X,1558823647,596104,1187
