9789911,169728
D,1559789913,171264
D,1559789916,170752
D,1559789918,170240
D,1559789920,170240
D,1559789922,171008
D,1559789924,170240
D,1559789926,170752
D,1559789928,171264
D,1559789930,170752
D,1559789932,172544
D,1559789934,170752
P,1559789935,5040
D,1559789937,172032
D,1559789939,172288
D,1559789941,171520
D,1559789943,171520
D,1559789945,172032
D,1559789948,172032
D,1559789950,171776
D,1559789952,172288
D,1559789954,172288
D,1559789956,172288
D,1559789959,172288
D,1559789961,172032
D,1559789963,172032
D,1559789965,172800
P,1559789965,5039
D,1559789966,172288
D,1559789969,172544
D,1559789971,172800
D,1559789973,172288
D,1559789975,172288
D,1559789977,173056
D,1559789980,172800
D,1559789982,173312
D,1559789984,172800
D,1559789986,172800
D,1559789988,172544
D,1559789991,172544
D,1559789993,172288
P,1559789994,5039
D,1559789995,171520
D,1559789997,172544
D,1559789999,172288
D,1559790002,172032
D,1559790004,173056
D,1559790006,172800
D,1559790007,173056
D,1559790009,172800
D,1559790012,173056
D,1559790014,172544
D,1559790016,172288
D,1559790018,172800
D,1559790020,173312
D,1559790023,173824
P,1559790023,5039
D,1559790025,173568
D,1559790027,173568
D,1559790029,173056
D,1559790031,173312
D,1559790034,173824
D,1559790036,174080
D,1559790038,173056
D,1559790040,173056
D,1559790042,172800
D,1559790045,173312
D,1559790047,172288
D,1559790048,171776
D,1559790050,171776
D,1559790052,173056
P,1559790053,4975
D,1559790055,172800
D,1559790057,172544
D,1559790059,172544
D,1559790061,172544
D,1559790063,172544
D,1559790066,172800
D,1559790068,172544
D,1559790070,171520
D,1559790072,173056
D,1559790074,172288
D,1559790077,172288
D,1559790079,171520
D,1559790081,171520
P,1559790083,5037
D,1559790083,172544
D,1559790085,172544
D,1559790088,172544
D,1559790089,172800
D,1559790091,173056
D,1559790093,172544
D,1559790096,172800
D,1559790098,171008
D,1559790100,171776
D,1559790102,173312
D,1559790104,173568
D,1559790107,171520
D,1559790109,173056
D,1559790111,174080
P,1559790112,5038
D,1559790113,173568
D,1559790115,173312
D,1559790118,173824
D,1559790120,174080
D,1559790122,174080
D,1559790124,174336
D,1559790126,173568
D,1559790129,174848
D,1559790130,175104
D,1559790132,174336
D,1559790134,174336
D,1559790136,174848
D,1559790139,174848
D,1559790141,175104
P,1559790141,4933
D,1559790143,175360
D,1559790145,174080
D,1559790147,174592
D,1559790150,174848
D,1559790152,175872
D,1559790154,175616
D,1559790156,176896
D,1559790158,175872
D,1559790161,175872
D,1559790163,175872
D,1559790165,176640
D,1559790167,176896
D,1559790169,176640
P,1559790170,5038
D,1559790171,177664
D,1559790173,177408
D,1559790175,177152
D,1559790177,176896
D,1559790179,177408
D,1559790182,178176
D,1559790184,178176
D,1559790186,177920
D,1559790188,177408
D,1559790190,178688
D,1559790193,178432
D,1559790195,177920
D,1559790197,178432
D,1559790199,178432
P,1559790200,5038
D,1559790201,178176
D,1559790204,178176
D,1559790206,178176
D,1559790208,178176
D,1559790210,178944
D,1559790211,178944
D,1559790214,179456
D,1559790216,179712
D,1559790218,178432
D,1559790220,179200
D,1559790222,179200
D,1559790225,179200
D,1559790227,179200
D,1559790229,179712
P,1559790229,4948
D,1559790231,178688
D,1559790233,178944
D,1559790236,178432
D,1559790238,178944
D,1559790240,178944
D,1559790242,178944
D,1559790244,179200
D,1559790247,179456
D,1559790249,179712
D,1559790251,179200
D,1559790252,179712
D,1559790254,179968
D,1559790257,179712
P,1559790258,5038
D,1559790259,179968
D,1559790261,180480
D,1559790263,180224
D,1559790265,180480
D,1559790268,179968
D,1559790270,180480
D,1559790272,179968
D,1559790274,180224
D,1559790276,179456
D,1559790279,180224
D,1559790281,180480
D,1559790283,179968
D,1559790285,179968
