15391,174336
P,1559015393,5158
D,1559015393,173824
D,1559015396,173568
D,1559015398,173568
D,1559015400,173568
D,1559015402,173312
D,1559015404,173568
D,1559015407,173824
D,1559015409,173824
D,1559015411,173568
D,1559015413,174080
D,1559015415,174080
D,1559015418,173824
D,1559015420,174080
D,1559015422,174080
P,1559015423,5159
D,1559015424,174080
D,1559015426,174080
D,1559015429,173824
D,1559015431,173568
D,1559015433,173568
D,1559015435,173824
D,1559015437,173824
D,1559015439,173568
D,1559015441,173568
D,1559015443,173312
D,1559015445,174080
D,1559015448,173568
D,1559015450,173312
D,1559015452,173568
P,1559015452,5158
D,1559015454,174080
D,1559015456,174080
D,1559015459,173824
D,1559015461,173824
D,1559015463,173568
D,1559015465,173568
D,1559015467,173568
D,1559015470,173824
D,1559015472,173824
D,1559015474,173568
D,1559015476,173312
D,1559015478,173824
D,1559015480,173824
P,1559015481,5158
D,1559015482,173312
D,1559015484,173824
D,1559015486,173824
D,1559015488,173312
D,1559015491,173568
D,1559015493,173312
D,1559015495,172800
D,1559015497,173312
D,1559015499,173824
D,1559015502,174080
D,1559015504,173312
D,1559015506,173568
D,1559015508,173312
D,1559015510,173568
P,1559015511,5159
D,1559015513,173312
D,1559015515,173568
D,1559015517,173824
D,1559015519,173568
D,1559015520,173568
D,1559015523,173824
D,1559015525,173568
D,1559015527,173312
D,1559015529,173312
D,1559015531,174080
D,1559015534,173312
D,1559015536,173568
D,1559015538,173824
D,1559015540,173568
P,1559015541,5157
D,1559015542,173312
D,1559015545,173824
D,1559015547,173568
D,1559015549,172800
D,1559015551,173312
D,1559015553,173824
D,1559015556,173824
D,1559015558,173568
D,1559015560,173824
D,1559015561,173824
D,1559015563,173568
D,1559015566,173056
D,1559015568,174336
P,1559015570,5159
D,1559015570,173312
D,1559015572,173056
D,1559015574,173824
D,1559015577,173824
D,1559015579,173568
D,1559015581,173568
D,1559015583,173824
D,1559015585,173568
D,1559015588,173568
D,1559015590,174080
D,1559015592,173824
D,1559015594,173824
D,1559015596,173568
D,1559015599,173568
P,1559015600,5158
D,1559015601,173312
D,1559015602,173568
D,1559015604,173568
D,1559015606,173824
D,1559015609,174080
D,1559015611,174336
D,1559015613,173824
D,1559015615,173824
D,1559015617,173568
D,1559015620,173312
D,1559015622,173824
D,1559015624,173824
D,1559015626,174080
D,1559015628,173824
P,1559015629,5159
D,1559015631,173824
D,1559015633,173312
D,1559015635,173824
D,1559015637,173824
D,1559015639,174336
D,1559015642,173568
D,1559015643,174336
D,1559015645,173312
D,1559015647,174080
D,1559015649,173312
D,1559015652,173824
D,1559015654,173056
D,1559015656,173312
P,1559015658,5159
D,1559015658,173568
D,1559015661,173824
D,1559015663,174336
D,1559015665,173824
D,1559015667,173824
D,1559015669,173312
D,1559015672,173312
D,1559015674,173568
D,1559015676,173824
D,1559015678,174080
D,1559015680,173824
D,1559015683,173568
D,1559015684,173824
D,1559015686,173312
P,1559015687,5160
D,1559015688,173824
D,1559015690,173312
D,1559015693,173312
D,1559015695,174080
D,1559015697,173568
D,1559015699,173568
D,1559015701,173312
D,1559015704,173824
D,1559015706,173824
D,1559015708,173312
D,1559015710,173568
D,1559015712,173568
D,1559015715,173568
D,1559015717,173824
P,1559015717,5158
D,1559015719,173568
D,1559015721,173824
D,1559015723,173568
D,1559015725,174080
D,1559015727,173824
D,1559015729,173824
D,1559015731,173568
D,1559015733,173312
D,1559015736,173824
D,1559015738,173568
D,1559015740,173568
D,1559015742,173824
D,1559015744,173824
P,1559015746,5160
D,1559015747,173824
D,1559015749,174080
D,1559015751,173568
D,1559015753,173824
D,1559015755,173568
D,1559015758,173312
D,1559015760,173568
D,1559015762,173568
D,1559015764,173568
D,1559015765,173312
D,1559015768,173824
D,1559015770,173824
D,1559015772,173568
D,1559015774,173568
P,1559015775,5160
D,1559015776,173824
D,1559015779,173824
D,1559015781,174080
D,1559015783,173568
D,1559015785,173824
D,1559015787,173568
D,1559015790,173824
D,1559015792,173568
D,1559015794,173312
D,1559015796,173568
D,1559015798,173568
D,1559015801,173056
D,1559015803,173568
D,1559015805,173824
P,1559015805,5158
D,1559015806,173568
D,1559015808,173056
D,1559015811,174080
D,1559015813,173312
