4554,153088
D,1558814556,152832
D,1558814558,153088
D,1558814561,152832
D,1558814563,153344
D,1558814565,152832
D,1558814567,152832
D,1558814569,153088
D,1558814571,153600
D,1558814573,152832
D,1558814575,153600
D,1558814577,152832
D,1558814579,153344
P,1558814580,5201
D,1558814582,152832
D,1558814584,153088
D,1558814586,153344
D,1558814588,153344
D,1558814590,152832
D,1558814593,153088
D,1558814595,153600
D,1558814597,153344
D,1558814599,152832
D,1558814601,153344
D,1558814604,153344
D,1558814606,153088
D,1558814608,152576
P,1558814610,5201
D,1558814610,153088
D,1558814611,153088
D,1558814614,153088
D,1558814616,152576
D,1558814618,152576
D,1558814620,152576
D,1558814622,152832
D,1558814625,152576
D,1558814627,152320
D,1558814629,152320
D,1558814631,152576
D,1558814633,152576
D,1558814636,152320
D,1558814638,152320
P,1558814639,5200
D,1558814640,152064
D,1558814642,152832
D,1558814644,152832
D,1558814647,152576
D,1558814649,152576
D,1558814651,152576
D,1558814652,152832
D,1558814654,152576
D,1558814657,152320
D,1558814659,152064
D,1558814661,152576
D,1558814663,153088
D,1558814665,152320
D,1558814668,152576
P,1558814668,5201
D,1558814670,152320
D,1558814672,152576
D,1558814674,152064
D,1558814676,152064
D,1558814679,152576
D,1558814681,153088
D,1558814683,152832
D,1558814685,152576
D,1558814687,152832
D,1558814690,153088
D,1558814692,153600
D,1558814693,152832
D,1558814695,153088
P,1558814697,5201
D,1558814698,153600
D,1558814700,153344
D,1558814702,153088
D,1558814704,153088
D,1558814706,153600
D,1558814709,153600
D,1558814711,153600
D,1558814713,154112
D,1558814715,153088
D,1558814717,154112
D,1558814720,153344
D,1558814722,153088
D,1558814724,153856
D,1558814726,153856
P,1558814727,5200
D,1558814728,154112
D,1558814731,153856
D,1558814733,154112
D,1558814734,154368
D,1558814736,153856
D,1558814738,154112
D,1558814741,154112
D,1558814743,153600
D,1558814745,153856
D,1558814747,154368
D,1558814749,153600
D,1558814752,154112
D,1558814754,154112
D,1558814756,154368
P,1558814757,5200
D,1558814758,154112
D,1558814760,154112
D,1558814763,154112
D,1558814765,154112
D,1558814767,154112
D,1558814769,154368
D,1558814771,154368
D,1558814774,154112
D,1558814775,154112
D,1558814777,153856
D,1558814779,154112
D,1558814781,154112
D,1558814784,154112
P,1558814786,5201
D,1558814786,153856
D,1558814788,153344
D,1558814790,153856
D,1558814792,153856
D,1558814795,153856
D,1558814797,153600
D,1558814799,153600
D,1558814801,154112
D,1558814803,154368
D,1558814806,153600
D,1558814808,154112
D,1558814810,154112
D,1558814812,153600
D,1558814814,153600
P,1558814815,5200
D,1558814816,153856
D,1558814818,153856
D,1558814820,153856
D,1558814822,153856
D,1558814824,153600
D,1558814827,153600
D,1558814829,153856
D,1558814831,153856
D,1558814833,154112
D,1558814835,153856
D,1558814838,153856
D,1558814840,154112
D,1558814842,153856
D,1558814844,153600
P,1558814845,5200
D,1558814846,153856
D,1558814849,154112
D,1558814851,153856
D,1558814853,154112
D,1558814855,154368
D,1558814856,153600
D,1558814859,154368
D,1558814861,153856
D,1558814863,153856
D,1558814865,153856
D,1558814867,153600
D,1558814870,153856
D,1558814872,153600
P,1558814874,5201
D,1558814874,153856
D,1558814876,154368
D,1558814878,153088
D,1558814881,154368
D,1558814883,153856
D,1558814885,153600
D,1558814887,154368
D,1558814889,153856
D,1558814892,153856
D,1558814894,153600
D,1558814896,153856
D,1558814897,153600
D,1558814899,154112
D,1558814902,153600
P,1558814903,5200
D,1558814904,154112
D,1558814906,154112
D,1558814908,154112
D,1558814911,154112
D,1558814913,154368
D,1558814915,154624
D,1558814917,154368
D,1558814919,153856
D,1558814922,153856
D,1558814924,154112
D,1558814926,154112
D,1558814928,153344
D,1558814930,154112
D,1558814933,154112
P,1558814933,5200
D,1558814935,154112
D,1558814937,154112
D,1558814938,153856
D,1558814940,153856
D,1558814943,154368
D,1558814945,153344
D,1558814947,153600
D,1558814949,153856
D,1558814951,153600
D,1558814954,153856
D,1558814956,154112
D,1558814958,153856
D,1558814960,153856
P,1558814962,5199
D,1558814962,153856
D,1558814965,154112
D,1558814967,153856
D,1558814969,154112
D,1558814971,153600
D,1558814973,153856
D,1558814976,153856
D,1558814978,153856
D,1558814979,153856
D,1558814981,153856
D,1558814983,153856
D,1558814986,154112
D,1558814988,153600
D,1558814990,154112
P,1558814991,
