1559530715,187136
D,1559530717,187136
D,1559530719,187392
D,1559530722,187648
D,1559530724,187648
D,1559530726,187392
D,1559530728,187648
D,1559530730,187392
D,1559530733,187648
D,1559530735,187648
P,1559530736,5098
D,1559530737,187904
D,1559530739,188160
D,1559530741,187904
D,1559530744,187392
D,1559530746,187648
D,1559530748,187392
D,1559530750,187392
D,1559530752,187392
D,1559530754,187648
D,1559530756,187392
D,1559530758,187392
D,1559530760,187392
D,1559530762,187136
D,1559530765,187392
P,1559530765,5097
D,1559530767,187392
D,1559530769,187136
D,1559530771,187136
D,1559530773,187392
D,1559530776,187648
D,1559530778,187648
D,1559530780,187648
D,1559530782,187648
D,1559530784,187904
D,1559530787,187648
D,1559530789,187904
D,1559530791,187904
D,1559530793,187648
P,1559530795,5097
D,1559530795,187136
D,1559530797,187648
D,1559530799,186880
D,1559530801,188160
D,1559530803,187648
D,1559530805,187648
D,1559530808,187904
D,1559530810,187648
D,1559530812,187904
D,1559530814,187648
D,1559530816,187904
D,1559530819,187392
D,1559530821,188160
D,1559530823,187392
P,1559530824,5096
D,1559530825,187392
D,1559530827,187904
D,1559530830,187648
D,1559530832,187392
D,1559530834,187904
D,1559530836,187904
D,1559530837,187392
D,1559530840,187392
D,1559530842,187904
D,1559530844,187392
D,1559530846,187392
D,1559530848,187392
D,1559530851,187904
D,1559530853,187136
P,1559530853,5097
D,1559530855,187648
D,1559530857,187648
D,1559530859,187392
D,1559530862,187136
D,1559530864,187904
D,1559530866,187904
D,1559530868,187136
D,1559530870,187904
D,1559530873,187136
D,1559530875,187136
D,1559530877,187392
D,1559530878,187136
D,1559530880,187648
P,1559530883,5097
D,1559530883,187392
D,1559530885,187904
D,1559530887,188160
D,1559530889,187648
D,1559530891,187392
D,1559530894,187648
D,1559530896,186880
D,1559530898,188160
D,1559530900,187648
D,1559530903,188160
D,1559530905,187648
D,1559530907,187392
D,1559530909,187648
D,1559530911,187648
P,1559530913,5097
D,1559530914,187904
D,1559530916,187392
D,1559530918,187648
D,1559530919,187136
D,1559530921,188160
D,1559530924,187392
D,1559530926,187648
D,1559530928,187904
D,1559530930,187648
D,1559530932,187904
D,1559530935,187392
D,1559530937,187648
D,1559530939,187648
D,1559530941,188160
P,1559530942,5096
D,1559530943,187648
D,1559530946,187392
D,1559530948,187904
D,1559530950,187136
D,1559530952,187392
D,1559530954,187904
D,1559530957,187904
D,1559530959,187904
D,1559530960,187648
D,1559530962,187648
D,1559530964,187392
D,1559530967,187648
D,1559530969,187392
P,1559530971,5097
D,1559530971,187648
D,1559530973,187392
D,1559530975,187904
D,1559530978,187392
D,1559530980,187648
D,1559530982,187648
D,1559530984,187392
D,1559530986,187648
D,1559530989,188160
D,1559530991,187392
D,1559530993,187392
D,1559530995,187392
D,1559530997,187904
D,1559531000,187648
P,1559531000,5096
D,1559531001,187648
D,1559531003,187392
D,1559531005,187648
D,1559531007,187392
D,1559531010,187648
D,1559531012,187392
D,1559531014,187648
D,1559531016,187392
D,1559531018,187648
D,1559531021,187648
D,1559531023,187392
D,1559531025,187648
D,1559531027,187392
D,1559531029,187904
P,1559531030,5096
D,1559531032,187648
D,1559531034,187392
D,1559531036,187648
D,1559531038,187392
D,1559531040,187392
D,1559531042,187392
D,1559531044,187648
D,1559531046,187392
D,1559531048,187648
D,1559531050,187392
D,1559531053,187392
D,1559531055,187392
D,1559531057,187904
P,1559531059,5095
D,1559531059,187648
D,1559531061,187136
D,1559531064,187648
D,1559531066,187648
D,1559531068,187392
D,1559531070,187648
D,1559531072,187648
D,1559531075,188160
D,1559531077,187648
D,1559531079,187648
D,1559531081,187648
D,1559531082,188160
D,1559531085,187648
D,1559531087,187392
P,1559531088,5097
D,1559531089,188160
D,1559531091,187392
D,1559531093,187904
D,1559531096,187648
D,1559531098,187648
D,1559531100,188416
D,1559531102,187904
D,1559531104,187648
D,1559531107,187648
D,1559531109,187904
D,1559531111,187648
D,1559531113,187648
