,1558818603,571684,5968
X,1558818604,573703,895
X,1558818604,573877,1369
X,1558818605,574359,2330
X,1558818606,574778,1616
X,1558818606,574953,1132
X,1558818607,574863,1074
P,1558818607,5187
X,1558818607,574749,813
X,1558818608,574730,704
X,1558818608,574802,840
X,1558818609,575010,1176
X,1558818609,575094,513
X,1558818610,575110,730
X,1558818611,575226,889
X,1558818611,574994,1120
X,1558818612,574732,1235
X,1558818612,574577,811
X,1558818613,574465,903
X,1558818613,574396,775
X,1558818614,574526,797
X,1558818615,574447,681
X,1558818615,574085,1256
X,1558818616,573970,796
A,1558818616,572114,8030
T,1558818616,2860
U,1558818616,64656
X,1558818618,568906,1068
X,1558818618,569093,953
X,1558818619,569240,938
X,1558818619,569269,944
X,1558818620,569702,1009
X,1558818620,570248,993
X,1558818621,570168,999
X,1558818622,570453,1100
X,1558818622,570033,915
X,1558818623,569912,546
X,1558818623,570033,1176
X,1558818624,570185,974
X,1558818624,570380,1177
X,1558818625,570535,880
X,1558818626,570765,1049
X,1558818626,570947,772
X,1558818627,573741,3544
X,1558818627,574693,800
X,1558818628,575056,1023
X,1558818628,575301,1127
X,1558818629,575599,1114
X,1558818629,575753,589
X,1558818629,575800,1307
X,1558818630,575894,950
X,1558818630,575931,833
X,1558818631,575861,759
X,1558818631,575879,891
X,1558818632,576132,611
X,1558818633,576669,821
X,1558818633,576793,1302
X,1558818634,577102,701
X,1558818634,577094,1035
X,1558818635,577086,653
A,1558818635,573031,8009
T,1558818635,2860
U,1558818635,64656
P,1558818636,5187
X,1558818637,575203,572
X,1558818637,575444,1012
X,1558818638,575607,964
X,1558818638,575817,944
X,1558818639,575801,1035
X,1558818640,575826,662
X,1558818640,575989,721
X,1558818641,576055,793
X,1558818641,576169,981
X,1558818642,576265,810
X,1558818642,576385,817
X,1558818643,576616,965
X,1558818644,576635,1028
X,1558818644,576780,1052
X,1558818645,576878,729
X,1558818645,576786,759
X,1558818646,576823,766
X,1558818646,576730,610
X,1558818647,576777,751
X,1558818648,576575,771
X,1558818648,576680,974
X,1558818649,576720,656
X,1558818649,576579,1067
X,1558818650,576565,1002
X,1558818650,576672,936
X,1558818651,576847,1986
X,1558818652,576297,4251
X,1558818652,576823,1193
X,1558818653,577050,910
A,1558818653,576381,1847
T,1558818653,2860
U,1558818653,64656
X,1558818655,573659,983
X,1558818655,575013,1604
X,1558818656,575045,1528
X,1558818656,575718,737
X,1558818657,576026,1167
X,1558818657,576125,813
X,1558818658,576694,1913
X,1558818659,577183,1028
X,1558818659,577843,796
X,1558818660,578071,1200
X,1558818660,579034,3772
X,1558818661,579067,944
X,1558818661,579444,821
X,1558818662,579865,784
X,1558818663,580026,1264
X,1558818663,580210,886
X,1558818664,580376,900
X,1558818664,580611,980
X,1558818665,581022,1181
X,1558818665,581446,3533
P,1558818666,5188
X,1558818666,581420,978
X,1558818667,581570,566
X,1558818667,581925,611
X,1558818668,581956,726
X,1558818668,581945,1148
X,1558818669,582188,969
X,1558818669,582310,655
X,1558818670,582320,1052
X,1558818670,582234,1060
X,1558818670,582287,826
X,1558818671,582314,836
X,1558818671,582600,648
X,1558818672,582736,822
A,1558818672,580211,9077
T,1558818672,2860
U,1558818672,64656
X,1558818674,578978,1081
X,1558818674,579215,1280
X,1558818675,579343,1394
X,1558818675,579664,1005
X,1558818676,579642,1221
X,1558818677,579749,673
X,1558818677,579701,885
X,1558818678,579740,564
