1560039590,611290,18512
X,1560039590,611693,7210
X,1560039591,611632,3656
X,1560039591,611448,7029
X,1560039592,611786,8421
X,1560039592,611824,10997
X,1560039593,611865,7058
X,1560039594,612047,6165
X,1560039594,612593,23531
X,1560039595,613444,41032
X,1560039595,611722,15310
X,1560039596,611160,10286
X,1560039596,612527,24686
X,1560039597,612173,19325
X,1560039597,613122,14590
X,1560039597,611807,16548
X,1560039598,610965,27509
X,1560039598,613015,17519
X,1560039599,611959,13678
X,1560039599,612017,11388
X,1560039600,611888,16164
X,1560039600,612554,9310
X,1560039601,611545,14270
X,1560039602,612075,12624
X,1560039602,612109,9741
X,1560039603,612178,7354
X,1560039603,612327,14355
X,1560039604,612357,5107
X,1560039604,611419,4986
X,1560039605,611755,2776
X,1560039606,612592,7583
X,1560039606,612731,32957
X,1560039607,611741,5527
X,1560039607,612554,40618
X,1560039608,611920,6326
X,1560039608,611241,12505
X,1560039609,613549,39267
X,1560039610,611722,24847
X,1560039610,612224,4164
X,1560039611,612295,2351
X,1560039611,612089,7341
P,1560039612,5010
X,1560039612,612438,2304
X,1560039612,612429,1268
X,1560039613,612446,1202
X,1560039614,612579,1588
X,1560039614,612626,1331
X,1560039615,611961,10073
X,1560039615,612341,3574
X,1560039616,612439,1097
X,1560039616,612332,1838
X,1560039617,612584,1518
X,1560039618,612752,6696
X,1560039618,613213,5309
X,1560039619,612432,2033
X,1560039619,612320,2072
X,1560039620,612634,1909
X,1560039620,612595,1724
X,1560039621,612526,1771
X,1560039621,612459,1850
X,1560039622,612509,1733
X,1560039623,612565,1992
X,1560039623,612692,1539
X,1560039624,612830,1277
X,1560039624,612617,1344
X,1560039625,612673,1736
X,1560039625,612805,1452
X,1560039626,612757,1675
X,1560039627,612856,1395
X,1560039627,612676,2120
X,1560039628,612632,1547
X,1560039628,612716,1660
X,1560039629,612775,1335
X,1560039629,612628,1052
X,1560039630,612757,1632
X,1560039631,613032,3365
X,1560039631,612290,3196
X,1560039632,612587,1983
X,1560039632,612675,1561
X,1560039633,612723,1135
X,1560039633,612713,1673
X,1560039634,612785,1967
X,1560039635,613715,9655
X,1560039635,612285,4152
X,1560039636,612406,1714
X,1560039636,612512,1597
X,1560039637,612462,13740
X,1560039637,612473,4505
X,1560039638,612387,2495
X,1560039638,612457,2127
X,1560039638,612537,1255
X,1560039639,612326,7033
X,1560039639,612372,2776
X,1560039640,612481,1678
X,1560039640,612647,1849
P,1560039641,5010
X,1560039641,612776,1349
X,1560039642,612934,1493
X,1560039642,612916,1713
X,1560039643,612878,1465
X,1560039643,612825,1330
X,1560039644,612848,1703
X,1560039644,612869,1305
X,1560039645,613492,7497
X,1560039645,611847,25082
X,1560039646,612712,2342
X,1560039647,612855,2671
X,1560039647,612756,7819
X,1560039648,612937,27246
X,1560039648,613638,4705
X,1560039649,613543,1238
X,1560039649,613561,1264
X,1560039650,613479,4099
X,1560039651,613444,2640
X,1560039651,613533,1644
X,1560039652,613547,1326
