H,1559510346,272815
D,1559510346,390144
D,1559510349,389888
D,1559510351,389632
D,1559510353,391168
D,1559510355,390656
R,1559510355,5C00DDFC90
R,1559510355,5C00DDFC90
R,1559510355,5C00DDFC90
X,1559510357,607162,5434
X,1559510358,607492,1635
X,1559510358,607546,1818
X,1559510359,607474,1679
X,1559510359,607519,1885
X,1559510360,606873,7294
X,1559510360,607160,17530
X,1559510361,607675,18643
X,1559510362,609001,20554
X,1559510362,608323,14439
X,1559510363,607649,1321
X,1559510363,607594,1124
X,1559510364,607612,980
X,1559510364,606581,19783
X,1559510365,607966,24620
X,1559510365,608212,5281
P,1559510366,5127
X,1559510366,608188,11271
X,1559510367,607310,1534
X,1559510367,607297,759
X,1559510368,607073,4234
X,1559510368,607507,5431
X,1559510369,606467,8637
X,1559510369,607072,1543
X,1559510369,607203,1306
X,1559510370,607227,1626
X,1559510370,607197,710
X,1559510371,607245,1323
X,1559510371,607192,964
X,1559510372,607321,1577
X,1559510372,606642,4260
X,1559510373,610541,13807
X,1559510374,606784,33762
X,1559510374,607666,52674
X,1559510375,607695,61378
X,1559510375,606333,55714
X,1559510376,606220,10302
X,1559510376,606666,58185
X,1559510377,606659,53224
X,1559510378,605038,55514
X,1559510378,606379,39500
X,1559510379,606775,5805
X,1559510379,606899,2980
X,1559510380,607008,909
X,1559510380,606986,1111
X,1559510381,606861,1613
X,1559510382,606902,2293
X,1559510382,606782,2137
X,1559510383,606780,1051
X,1559510383,606730,1237
X,1559510384,606756,2010
X,1559510384,606780,1505
X,1559510385,606778,2061
X,1559510386,606748,1486
X,1559510386,606823,1574
X,1559510387,606841,1267
X,1559510387,606856,921
X,1559510388,606929,1279
X,1559510388,606725,1495
X,1559510389,606688,1842
X,1559510389,606494,10990
X,1559510390,606783,1056
X,1559510391,606757,1229
X,1559510391,606858,1476
X,1559510392,607086,4334
X,1559510392,606157,3207
X,1559510393,606991,1952
X,1559510393,607000,4364
X,1559510394,606523,2848
X,1559510395,606368,7724
P,1559510395,5125
X,1559510395,606914,19026
X,1559510396,609112,23993
X,1559510396,606629,44809
X,1559510397,607050,23636
X,1559510397,607115,3181
X,1559510398,607024,725
X,1559510399,607110,1110
X,1559510399,607048,577
X,1559510400,607083,1420
X,1559510400,606953,2565
X,1559510401,607008,1501
X,1559510401,607120,1520
X,1559510402,607197,936
X,1559510403,607215,897
X,1559510403,607142,999
X,1559510404,607153,1189
X,1559510404,607054,1902
X,1559510405,607394,2543
X,1559510405,607314,4406
X,1559510406,607214,1407
X,1559510407,607011,1198
X,1559510407,607081,1652
X,1559510408,607020,1247
X,1559510408,606878,1608
X,1559510409,606973,1427
X,1559510409,606961,849
X,1559510410,606869,1012
X,1559510410,606909,1086
X,1559510410,606854,959
X,1559510411,606982,765
X,1559510411,607096,1112
X,1559510412,607056,1027
X,1559510412,607069,1265
X,1559510413,607060,1139
X,1559510413,607010,1396
X,1559510414,607057,1119
X,1559510415,606952,1553
X,1559510415,607012,1111
X,1559510416,607254,6483
X,1559510416,606879,2549
X,1559510417,607151,2162
X,1559510417,607025,1401
X,1559510418,607087,1287
X,1559510419,606964,1438
X,1559510419,607174,1271
X,1559510420,606982,1912
X,1559510420,607025,1861
X,1559510421,607061,907
X,1559510421,607137,1079
X,1559510422,607057,1211
X,1559510423,607010,3458
X,1559510423,607267,1515
X,1559510424,607087,1348
P,1559510424,5126
X,1559510424,607104,1018
X,1559510425,606960,1219
X,1559510425,606988,12712
X,1559510426,607165,6857
X,1559510427,606736,15682
X,1559510427,607245,4334
X,1559510428,606910,1153
X,1559510428,607058,1773
X,1559510429,606899,1618
X,1559510429,606951,1318
X,1559510430,606896,1842
X,1559510431,607026,1056
X,1559510431,606986,1410
X,1559510432,606882,1104
X,1559510432,606949,1262
X,1559510433,607152,11790
X,1559510433,606511,3558
X,1559510434,606866,1554
X,1559510434,606771,1628
X,1559510435,606742,1328
X,1559510436,606721,1678
X,1559510436,606761,19330
X,1559510437,606680,2589
X,1559510437,606655,1555
X,1559510438,606530,1806
X,1559510438,606499,1859
X,1559510439,606706,1467
X,1559510440,606753,1448
X,1559510440,606523,3187
X,1559510441,608167,14098
X,1559510441,595884,46422
X,1559510442,611106,56462
X,1559510442,604711,39801
X,1559510443,605054,13218
X,1559510444,606090,4732
X,1559510444,605837,3554
X,1559510445,606082,2243
X,1559510445,605899,3329
X,1559510446,605964,1536
