H,1559146159,272815
D,1559146159,133120
P,1559146159,5094
D,1559146161,129536
D,1559146163,134400
R,1559146163,000000000
X,1559146165,249335,8688
X,1559146166,249898,4482
X,1559146166,254880,8998
X,1559146167,260451,2900
X,1559146167,261854,1409
X,1559146167,261535,3080
X,1559146167,262289,2006
X,1559146168,264243,992
X,1559146169,265347,577
X,1559146169,265698,547
X,1559146170,266475,830
O,1559146170,266980,300
O,1559146171,267663,768
O,1559146171,268457,442
O,1559146172,268909,589
O,1559146173,269430,561
O,1559146173,269104,605
O,1559146174,269858,1049
O,1559146174,269705,862
O,1559146175,270066,840
O,1559146175,270915,506
O,1559146176,270671,424
O,1559146177,269580,1306
O,1559146177,268218,2502
O,1559146178,268821,2125
O,1559146178,266969,6994
O,1559146179,267320,2295
O,1559146179,269039,1714
O,1559146180,269435,2379
O,1559146180,270007,1599
O,1559146181,270666,783
O,1559146182,270930,731
O,1559146182,267196,5940
O,1559146183,262529,6793
O,1559146183,266231,4766
O,1559146184,265189,5646
O,1559146184,269135,3467
O,1559146185,269857,3746
O,1559146186,268144,3109
O,1559146186,269388,1622
O,1559146187,270034,1562
O,1559146187,271403,704
O,1559146188,271086,2470
P,1559146188,5168
O,1559146188,270862,1384
O,1559146189,271597,1185
O,1559146190,272132,323
O,1559146190,272268,520
O,1559146191,272393,440
O,1559146191,272071,645
O,1559146192,271666,928
O,1559146192,271931,288
O,1559146193,272323,1074
O,1559146194,272561,833
O,1559146194,272501,354
O,1559146195,272493,178
O,1559146195,272783,2301
O,1559146196,268012,14438
O,1559146196,268196,2791
O,1559146197,270477,2686
O,1559146198,270537,2975
O,1559146198,269527,3408
O,1559146199,269320,4869
O,1559146199,271147,3941
O,1559146200,269374,3557
O,1559146200,266592,4493
O,1559146201,264863,4673
O,1559146202,265081,7761
O,1559146202,263830,7269
O,1559146203,264385,7030
O,1559146203,262855,6453
O,1559146204,264384,7664
O,1559146204,262959,5707
O,1559146205,265502,7472
O,1559146205,262950,9759
O,1559146206,265233,5434
O,1559146207,264857,4402
O,1559146207,266959,2390
O,1559146208,268310,1118
O,1559146208,269290,266
O,1559146208,269503,287
O,1559146208,269290,768
O,1559146209,268338,2066
O,1559146210,268254,1609
O,1559146210,269974,2386
O,1559146211,270038,1464
O,1559146211,269592,432
O,1559146212,269928,2225
O,1559146212,267613,5901
O,1559146213,266414,4440
O,1559146214,267921,1140
O,1559146214,268690,1068
O,1559146215,269081,1881
O,1559146215,268088,1070
O,1559146216,267779,2671
O,1559146216,268645,630
O,1559146217,268887,1293
P,1559146217,5169
O,1559146218,269362,290
O,1559146218,267858,4264
O,1559146219,263585,9824
O,1559146219,264737,3810
O,1559146220,264408,3387
T,1559146220,2893
D,1559146221,153600
D,1559146223,153600
R,1559146223,000000000
X,1559146225,266902,2646
X,1559146226,266429,2107
X,1559146226,266500,689
X,1559146227,266104,1255
X,1559146227,266639,1337
X,1559146228,266697,1693
X,1559146229,266424,1657
X,1559146229,266621,716
X,1559146230,266989,928
X,1559146230,267707,996
X,1559146231,266968,2182
O,1559146231,267789,807
O,1559146232,268177,106
O,1559146233,267612,589
O,1559146233,267219,1312
O,1559146234,267476,766
O,1559146234,267941,509
O,1559146235,268407,454
O,1559146235,267123,1983
O,1559146236,264480,7150
O,1559146237,264532,8322
O,1559146237,261750,4275
O,1559146238,264307,4267
O,1559146238,265581,5925
O,1559146239,265882,1117
O,1559146239,266648,2784
O,1559146240,265826,2930
O,1559146240,265652,2002
O,1559146241,266368,2393
O,1559146242,267879,559
O,1559146242,266209,3732
O,1559146243,263843,3622
O,1559146243,264413,6070
O,1559146244,261046,6062
O,1559146244,257628,9394
O,1559146245,256865,6160
O,1559146246,258559,3949
O,1559146246,262876,1716
O,1559146247,262882,2164
P,1559146247,5167
O,1559146247,260933,4904
O,1559146248,261630,3207
O,1559146248,263702,1713
O,1559146249,265528,1304
O,1559146249,265719,212
O,1559146249,265006,2248
O,1559146250,260885,3947
O,1559146250,261683,3519
O,1559146251,257041,2327
O,1559146251,258655,4862
O,1559146252,260828,3791
O,1559146253,262783,1002
O,1559146253,262508,656
O,1559146254,262524,1419
O,1559146254,263379,1211
O,1559146255,264205,1209
O,1559146255,264628,402
O,1559146256,265360,1044
O,1559146257,265281,788
O,1559146257,265087,1052
O,1559146258,264525,298
O,1559146258,265040,640
