H,1559698181,272815
R,1559698181,5C00DDFC90
X,1559698183,285490,2226
X,1559698183,285266,389
X,1559698184,285201,163
X,1559698184,285156,120
X,1559698185,285038,212
X,1559698186,284975,176
X,1559698186,284888,143
P,1559698186,5036
X,1559698187,284863,174
X,1559698187,284816,121
X,1559698188,284824,163
X,1559698188,284794,103
O,1559698189,284774,155
O,1559698189,284765,174
O,1559698189,284761,160
O,1559698190,284758,104
O,1559698190,284764,118
O,1559698191,284739,107
O,1559698191,284704,101
O,1559698192,284695,88
O,1559698192,284692,133
O,1559698193,284701,111
O,1559698194,284685,102
O,1559698194,284670,116
O,1559698195,284643,113
O,1559698195,284632,115
O,1559698196,284633,90
O,1559698196,284644,88
O,1559698197,284629,95
O,1559698198,284604,119
O,1559698198,284627,86
O,1559698199,284611,96
O,1559698199,284628,105
O,1559698200,284606,118
O,1559698200,284600,83
O,1559698201,284594,104
O,1559698202,284611,72
O,1559698202,284604,114
O,1559698203,284585,131
O,1559698203,284594,143
O,1559698204,284571,45
O,1559698204,284610,77
O,1559698205,284611,62
O,1559698206,284616,104
O,1559698206,284597,133
O,1559698207,284598,60
O,1559698207,284595,117
O,1559698208,284603,143
O,1559698208,284588,88
O,1559698209,284556,80
O,1559698210,284588,132
O,1559698210,284567,89
O,1559698211,284603,146
O,1559698211,284572,132
O,1559698212,284555,150
O,1559698212,284596,52
O,1559698213,284589,117
O,1559698213,284601,133
O,1559698214,284585,257
O,1559698215,284315,685
O,1559698215,284233,146
P,1559698215,5063
O,1559698216,284203,108
O,1559698216,284268,256
O,1559698217,408963,49611
T,1559698217,2895
D,1559698218,402432
R,1559698218,5C00DDFC90
R,1559698218,5C00DDFC90
R,1559698218,5C00DDFC90
X,1559698220,643014,8180
X,1559698221,643516,3609
X,1559698221,643657,5802
X,1559698222,643457,4995
X,1559698222,643749,2799
X,1559698223,643112,4799
X,1559698223,644024,14020
X,1559698224,643739,3116
X,1559698225,643856,3065
X,1559698225,643841,2441
X,1559698226,643699,2683
X,1559698226,643853,2533
X,1559698227,643883,5107
X,1559698227,643403,24598
X,1559698228,644174,32508
X,1559698229,647032,58321
X,1559698229,643582,6654
X,1559698230,643627,2408
X,1559698230,643545,3601
X,1559698230,643612,3001
X,1559698230,643620,3516
X,1559698231,643670,2124
X,1559698232,643738,1690
X,1559698232,643603,2381
X,1559698233,643733,3937
X,1559698233,643737,1884
X,1559698234,643774,2628
X,1559698234,643771,3265
X,1559698235,643633,2396
X,1559698236,643827,1921
X,1559698236,643742,1866
X,1559698237,643669,1719
X,1559698237,643646,2281
X,1559698238,643767,2176
X,1559698238,643784,2118
X,1559698239,643740,1238
X,1559698240,643691,1798
X,1559698240,643643,1701
X,1559698241,643725,2216
X,1559698241,643765,3526
X,1559698242,643746,2218
X,1559698242,644585,18551
X,1559698243,644163,3304
X,1559698243,644592,1723
X,1559698244,644486,3916
P,1559698244,5065
X,1559698245,644351,3190
X,1559698245,644580,15453
X,1559698246,646167,7775
X,1559698246,640550,40288
X,1559698247,644415,58313
X,1559698247,640851,31908
X,1559698248,640889,28856
X,1559698249,642006,5221
X,1559698249,641271,15648
X,1559698250,639900,16549
X,1559698250,644643,17346
X,1559698251,638660,44810
X,1559698251,645972,22415
X,1559698252,642926,14052
X,1559698253,642028,5879
X,1559698253,642632,3959
X,1559698254,642530,3027
X,1559698254,642590,3010
X,1559698255,642176,7256
X,1559698255,643019,13311
X,1559698256,642864,10929
X,1559698257,642840,13387
X,1559698257,643149,7750
X,1559698258,643190,13462
X,1559698258,643032,11792
X,1559698259,642913,9858
X,1559698259,643567,13409
X,1559698260,643692,6308
X,1559698261,643374,10599
X,1559698261,643537,6850
X,1559698262,643101,15468
X,1559698262,643596,6118
X,1559698263,642589,9735
X,1559698263,643204,8428
X,1559698264,642740,7789
X,1559698264,643049,16219
X,1559698265,643625,5401
X,1559698266,643480,5045
X,1559698266,643261,8324
X,1559698267,643734,10278
X,1559698267,643537,6318
X,1559698268,643857,8814
X,1559698268,643589,8603
X,1559698269,643368,7010
X,1559698270,643908,6616
X,1559698270,643655,7080
X,1559698271,643497,4818
X,1559698271,643782,6693
X,1559698271,643485,5624
X,1559698271,643694,7299
X,1559698272,643674,7587
X,1559698273,643592,5737
X,1559698273,643856,4424
P,1559698273,5067
X,1559698274,643726,13401
