628,93696
D,1559151630,96256
D,1559151632,96256
D,1559151635,95488
D,1559151637,97536
D,1559151639,97024
D,1559151641,94976
D,1559151643,98304
D,1559151646,96256
D,1559151648,96512
D,1559151650,93440
D,1559151652,94464
D,1559151654,97536
P,1559151656,5162
D,1559151657,98048
D,1559151659,96000
D,1559151661,95488
D,1559151663,96768
D,1559151665,99584
D,1559151668,99328
D,1559151670,99072
D,1559151672,99072
D,1559151674,98304
D,1559151676,92928
D,1559151679,94464
D,1559151681,93696
D,1559151683,96256
D,1559151685,94976
P,1559151686,5163
D,1559151687,95488
D,1559151690,94720
D,1559151692,91904
D,1559151694,91904
D,1559151696,94208
D,1559151698,93440
D,1559151701,91392
D,1559151703,93952
D,1559151705,92160
D,1559151706,91136
D,1559151708,92672
D,1559151711,93440
D,1559151713,92928
P,1559151715,5163
D,1559151715,93440
D,1559151717,91904
D,1559151719,93440
D,1559151722,92416
D,1559151724,92416
D,1559151726,95232
D,1559151728,94208
D,1559151730,94720
D,1559151733,90624
D,1559151735,91648
D,1559151737,92160
D,1559151739,93440
D,1559151741,91904
D,1559151744,91136
P,1559151745,5162
D,1559151746,91904
D,1559151747,89856
D,1559151749,89344
D,1559151760,88064
D,1559151763,89856
D,1559151765,90368
D,1559151767,93440
D,1559151769,91136
D,1559151771,92928
D,1559151774,92416
P,1559151774,5162
D,1559151776,93952
D,1559151778,94464
D,1559151780,95488
D,1559151782,93184
D,1559151785,91136
D,1559151787,91136
D,1559151788,92928
D,1559151790,90368
D,1559151792,88064
D,1559151795,87808
D,1559151800,88832
D,1559151802,89344
P,1559151803,5162
D,1559151804,89344
D,1559151811,88320
D,1559151813,89856
P,1559151832,5163
P,1559151862,5162
D,1559151865,89856
P,1559151891,5163
P,1559151921,5163
P,1559151951,5163
P,1559151980,5161
D,1559151998,88064
P,1559152009,5164
P,1559152038,5163
P,1559152068,5163
P,1559152097,5163
P,1559152126,5164
P,1559152156,5163
P,1559152185,5163
P,1559152215,5163
P,1559152244,5162
P,1559152274,5163
P,1559152303,5164
P,1559152332,5163
P,1559152361,5163
P,1559152391,5165
P,1559152420,5163
P,1559152449,5164
P,1559152479,5164
P,1559152509,5164
P,1559152538,5164
P,1559152567,5164
P,1559152597,5164
P,1559152626,5164
P,1559152655,5164
P,1559152685,5164
P,1559152714,5163
P,1559152743,5164
P,1559152772,5164
P,1559152803,5163
P,1559152832,5163
P,1559152861,5164
P,1559152891,5164
P,1559152920,5164
P,1559152949,5164
P,1559152978,5165
P,1559153008,5162
P,1559153037,5165
P,1559153066,5164
P,1559153097,5164
P,1559153126,5164
P,1559153155,5165
P,1559153184,5164
P,1559153214,5165
P,1559153243,5164
P,1559153272,5164
P,1559153302,5165
P,1559153331,5164
P,1559153360,5164
P,1559153390,5165
P,1559153420,5165
P,1559153449,5164
P,1559153478,5165
P,1559153508,5164
P,1559153537,5164
P,1559153566,5164
P,1559153595,5164
P,1559153625,5163
P,1559153654,5165
P,1559153684,5165
P,1559153714,5165
P,1559153743,5165
P,1559153772,5165
P,1559153801,5165
P,1559153831,5165
P,1559153860,5166
P,1559153889,5165
P,1559153919,5164
P,1559153948,5164
P,1559153978,5165
P,1559154007,5165
P,1559154037,5166
P,1559154066,5165
P,1559154095,5165
P,1559154124,5165
P,1559154154,5166
P,1559154183,5165
P,1559154212,5165
P,1559154242,5164
P,1559154272,5164
P,1559154302,5166
P,1559154331,5164
P,1559154361,5164
P,1559154390,5165
P,1559154419,5165
P,1559154449,5166
P,1559154478,5164
P,1559154507,5166
D,1559154533,87552
P,1559154536,5164
D,1559154565,87552
P,1559154567,5165
P,1559154596,5166
D,1559154599,87808
D,1559154602,87808
D,1559154604,87552
D,1559154606,88064
D,1559154608,87808
D,1559154610,88064
D,1559154615,87808
D,1559154617,87552
D,1559154618,87552
D,1559154620,87552
D,1559154622,88064
