H,1558735998,272815
D,1558735998,183296
P,1558735998,5219
D,1558736000,183040
D,1558736002,183296
D,1558736004,184064
D,1558736006,183040
D,1558736008,183808
D,1558736011,183296
D,1558736013,183040
D,1558736015,183808
D,1558736017,183040
R,1558736017,000000000
X,1558736019,277422,1874
X,1558736020,277620,108
X,1558736020,277632,117
X,1558736021,277615,105
X,1558736021,277607,120
X,1558736022,277613,184
X,1558736022,277600,79
X,1558736023,277603,167
X,1558736024,277602,114
X,1558736024,277622,136
X,1558736025,277602,77
O,1558736025,277598,138
O,1558736026,277640,68
O,1558736026,277610,101
O,1558736027,277597,68
O,1558736028,277593,119
O,1558736028,277606,105
P,1558736028,5216
O,1558736029,277631,73
O,1558736029,277629,105
O,1558736030,277614,106
O,1558736030,277622,133
O,1558736031,277627,72
O,1558736032,277622,95
O,1558736032,277614,75
O,1558736033,277612,86
O,1558736033,277620,150
O,1558736034,277625,56
O,1558736034,277627,81
O,1558736035,277607,65
O,1558736036,277627,57
O,1558736036,277608,97
O,1558736037,277586,76
O,1558736037,277602,110
O,1558736038,277626,46
O,1558736038,277610,63
O,1558736039,277597,110
O,1558736039,277582,58
O,1558736039,277580,97
O,1558736040,277576,74
O,1558736040,277609,90
O,1558736041,277596,109
O,1558736041,277605,148
O,1558736042,277599,102
O,1558736042,277596,114
O,1558736043,277581,121
O,1558736044,277607,88
O,1558736044,277583,103
O,1558736045,277548,103
O,1558736045,277575,89
O,1558736046,277624,84
O,1558736046,277636,41
O,1558736047,277602,112
O,1558736048,277623,118
O,1558736048,277631,84
O,1558736049,277635,101
O,1558736049,277638,98
O,1558736050,277612,120
O,1558736050,277610,84
O,1558736051,277636,98
O,1558736052,277627,70
O,1558736052,277616,95
O,1558736053,277574,120
O,1558736053,277587,89
O,1558736054,277535,134
O,1558736054,277585,127
O,1558736055,277564,142
O,1558736056,277535,121
O,1558736056,277577,86
O,1558736057,277602,124
O,1558736057,277602,91
P,1558736057,5216
O,1558736058,277614,95
O,1558736058,277579,94
O,1558736059,277600,95
O,1558736060,277594,78
O,1558736060,277591,129
O,1558736061,277610,117
O,1558736061,277590,102
O,1558736062,277599,128
O,1558736062,277599,75
O,1558736063,277576,84
O,1558736064,277570,129
O,1558736064,277601,108
O,1558736065,277595,125
O,1558736065,277558,95
O,1558736066,277537,108
O,1558736066,277574,82
O,1558736067,277571,125
O,1558736067,277546,142
O,1558736068,277569,134
O,1558736069,277562,84
O,1558736069,277563,86
O,1558736070,277588,97
O,1558736070,277597,102
O,1558736071,277589,131
O,1558736071,277547,138
O,1558736072,277572,142
O,1558736073,277548,146
O,1558736073,277537,129
O,1558736074,277569,116
O,1558736074,277587,107
O,1558736075,277574,112
T,1558736075,2888
D,1558736076,183296
D,1558736078,183296
D,1558736080,183040
R,1558736080,000000000
X,1558736081,277364,1858
X,1558736082,277572,93
X,1558736083,277574,104
X,1558736083,277571,105
X,1558736084,277580,128
X,1558736084,277581,86
X,1558736085,277575,110
X,1558736085,277590,94
X,1558736086,277570,160
P,1558736086,5217
X,1558736087,277586,106
X,1558736087,277543,142
O,1558736088,277542,71
O,1558736088,277530,109
O,1558736089,277547,71
O,1558736089,277547,69
O,1558736090,277561,114
O,1558736091,277556,118
O,1558736091,277555,105
O,1558736092,277551,96
O,1558736092,277568,104
O,1558736093,277574,55
O,1558736093,277556,74
O,1558736094,277549,140
O,1558736095,277562,138
O,1558736095,277564,96
O,1558736096,277569,132
O,1558736096,277558,76
O,1558736097,277575,81
O,1558736097,277596,132
O,1558736098,277613,101
O,1558736098,277601,161
O,1558736099,277591,108
O,1558736100,277581,82
O,1558736100,277556,109
O,1558736101,277522,107
O,1558736101,277520,93
O,1558736102,277574,106
O,1558736102,277559,82
O,1558736103,277584,74
O,1558736104,277591,97
O,1558736104,277556,118
O,1558736105,277569,83
O,1558736105,277581,85
O,1558736106,277583,151
O,1558736106,277591,116
O,1558736107,277572,99
O,1558736108,277570,122
O,1558736108,277582,112
O,1558736109,277560,143
O,1558736109,277574,101
O,1558736110,277560,104
O,1558736110,277563,113
O,1558736111,277575,109
O,1558736112,277551,58
O,1558736112,277562,104
