10226,5036
P,1560110256,5036
P,1560110286,5035
P,1560110315,5036
P,1560110344,5036
P,1560110374,5037
P,1560110403,5036
P,1560110432,5035
P,1560110462,5036
P,1560110491,5036
D,1560110509,199936
D,1560110512,185088
R,1560110512,5C00DDFC90
R,1560110512,5C00DDFC90
R,1560110512,5C00DDFC90
X,1560110513,601824,10286
X,1560110514,602872,3082
X,1560110515,603327,7861
X,1560110515,602502,14898
X,1560110516,602670,19867
X,1560110516,602566,6184
X,1560110517,602644,21119
X,1560110517,603703,37091
X,1560110518,598116,59141
X,1560110518,603143,45001
X,1560110519,601376,28378
X,1560110520,608407,16584
X,1560110520,600769,50959
P,1560110520,5029
X,1560110521,608004,4745
X,1560110521,601559,36317
X,1560110522,603802,15069
X,1560110522,604075,17971
X,1560110523,604368,4479
X,1560110524,604232,2299
X,1560110524,604241,2405
X,1560110525,604038,1891
X,1560110525,604265,2293
X,1560110526,604292,943
X,1560110526,603116,39155
X,1560110527,605701,10482
X,1560110528,603944,8546
X,1560110528,603474,21083
X,1560110529,604175,3811
X,1560110529,603919,14484
X,1560110530,603635,8326
X,1560110530,604136,1830
X,1560110531,604091,1285
X,1560110532,604149,1710
X,1560110532,603977,2891
X,1560110533,604206,2637
X,1560110533,603894,1942
X,1560110534,603835,1616
X,1560110534,603643,3118
X,1560110535,603757,1438
X,1560110536,603688,1330
X,1560110536,603595,1511
X,1560110537,603288,1745
X,1560110537,603398,1662
X,1560110538,603540,1967
X,1560110538,603422,1768
X,1560110539,603470,1338
X,1560110540,603426,1216
X,1560110540,603114,14500
X,1560110541,604013,7496
X,1560110541,603380,2415
X,1560110542,604292,6834
X,1560110542,603603,9106
X,1560110543,603718,2496
X,1560110543,603895,2181
X,1560110544,603885,2347
X,1560110545,603843,1457
X,1560110545,603774,1752
X,1560110546,603629,1170
X,1560110546,603683,1152
X,1560110547,603677,2171
X,1560110547,603705,1241
X,1560110548,604261,6345
X,1560110548,603564,10027
X,1560110548,603904,1196
X,1560110549,603608,8971
X,1560110549,603599,1441
P,1560110549,5029
X,1560110550,603614,1628
X,1560110550,603656,1501
X,1560110551,603690,1219
X,1560110552,603901,13562
X,1560110552,603617,11946
X,1560110553,604212,12455
X,1560110553,603498,2075
X,1560110554,604141,2449
X,1560110554,603981,930
X,1560110555,604005,1836
X,1560110556,604069,1568
X,1560110556,603928,3828
X,1560110557,604010,2053
X,1560110557,603996,1226
X,1560110558,604115,1061
X,1560110558,603986,6955
X,1560110559,603888,2888
X,1560110560,603989,1477
X,1560110560,604111,1408
X,1560110561,604161,1512
X,1560110561,603967,2177
X,1560110562,604126,1739
X,1560110562,604435,9991
X,1560110563,604204,8217
X,1560110563,604248,13863
X,1560110564,604321,665
X,1560110565,604058,11349
X,1560110565,604130,4402
X,1560110566,604094,2080
X,1560110566,604121,1151
X,1560110567,604001,1622
X,1560110567,603997,2247
X,1560110568,604110,1251
X,1560110569,603926,1317
X,1560110569,604111,1211
X,1560110570,604021,1297
X,1560110570,604067,300
X,1560110571,604124,1686
X,1560110571,604115,884
X,1560110572,604088,1813
