440,628866,1875
X,1559864440,628852,2238
X,1559864441,628610,2301
X,1559864442,628507,1352
X,1559864442,628390,1818
X,1559864443,628449,1915
X,1559864443,628487,2974
X,1559864444,628461,2963
X,1559864444,628547,1755
X,1559864444,628488,2106
X,1559864445,628033,18378
X,1559864445,628795,4122
X,1559864446,628430,2466
X,1559864446,628453,1229
X,1559864447,628393,1905
X,1559864447,628432,1606
X,1559864448,628326,1703
X,1559864449,628438,1739
X,1559864449,628403,1452
X,1559864450,628247,2188
X,1559864450,628389,2066
X,1559864451,628369,1171
X,1559864451,628263,17826
X,1559864452,628483,1375
X,1559864453,627985,2386
X,1559864453,628311,1599
X,1559864454,628076,1414
X,1559864454,628103,1780
X,1559864455,628208,2635
X,1559864455,628240,1435
X,1559864456,628113,1437
X,1559864457,628216,1111
X,1559864457,628203,1572
X,1559864458,628194,2658
X,1559864458,628133,1559
X,1559864459,628187,1025
X,1559864459,628266,1986
X,1559864460,628276,1712
P,1559864460,5049
X,1559864460,628198,1086
X,1559864461,628124,1330
X,1559864462,628190,1360
X,1559864462,628064,1116
X,1559864463,628230,1031
X,1559864463,627870,5024
X,1559864464,628422,3745
X,1559864464,628161,1588
X,1559864465,628073,1973
X,1559864466,628198,11921
X,1559864466,627498,7194
X,1559864467,628539,5904
X,1559864467,628424,2527
X,1559864468,628319,2108
X,1559864468,628395,2419
X,1559864469,628418,2024
X,1559864470,628314,1754
X,1559864470,628364,1330
X,1559864471,628293,1855
X,1559864471,628387,2172
X,1559864472,627993,7841
X,1559864472,628386,3137
X,1559864473,628289,1601
X,1559864474,628624,5293
X,1559864474,628821,13928
X,1559864475,629071,4501
X,1559864475,628926,3086
X,1559864476,628872,2577
X,1559864476,628906,1504
X,1559864477,628758,1951
X,1559864478,628650,2497
X,1559864478,628784,2702
X,1559864479,629104,2620
X,1559864479,628923,2466
X,1559864480,628960,1851
X,1559864480,628927,2567
X,1559864481,629045,1689
X,1559864482,628383,23169
X,1559864482,629133,3934
X,1559864483,627812,38102
X,1559864483,627834,21588
X,1559864484,629457,11146
X,1559864484,628626,9628
X,1559864485,628950,12139
X,1559864485,628566,1868
X,1559864485,628720,1587
X,1559864486,628427,1807
X,1559864486,628412,2055
X,1559864487,628404,1086
X,1559864487,628283,1444
X,1559864488,628192,1508
X,1559864488,628324,8061
X,1559864489,628183,2012
P,1559864489,5053
X,1559864490,628227,2921
X,1559864490,628374,1812
X,1559864491,628361,1948
X,1559864491,628414,966
X,1559864492,628422,1734
X,1559864492,628403,1722
X,1559864493,628495,1893
X,1559864494,628947,5680
X,1559864494,627885,10853
X,1559864495,628227,14631
X,1559864495,628278,11818
X,1559864496,628428,1305
X,1559864496,628322,2786
X,1559864497,628462,1465
X,1559864498,628491,2219
X,1559864498,628442,1921
X,1559864499,628419,2281
X,1559864499,628292,3192
X,1559864500,628446,2504
X,1559864500,628435,1881
X,1559864501,628453,2200
X,1559864502,628373,1953
X,1559864502,628289,2621
X,1559864503,628318,1856
X,1559864503,628350,2325
X,1559864504,628219,2221
