H,1558491752,272815
R,1558491752,5C00DDFC90
R,1558491752,5C00DDFC90
R,1558491752,5C00DDFC90
X,1558491754,636926,18907
X,1558491755,638170,9646
X,1558491755,637405,55540
X,1558491756,638952,28873
X,1558491756,639424,6105
X,1558491757,639977,26499
X,1558491757,638923,14234
X,1558491758,638072,5398
X,1558491759,638121,4339
X,1558491759,639187,5831
X,1558491760,636591,30752
X,1558491760,639205,5881
X,1558491761,638517,7555
X,1558491761,640460,31565
P,1558491762,5367
X,1558491762,641480,6449
X,1558491763,641196,3221
X,1558491763,639461,25440
X,1558491764,640735,13003
X,1558491764,637584,20437
X,1558491765,638589,10602
X,1558491765,635933,13118
X,1558491766,638619,4537
X,1558491767,637350,5672
X,1558491767,639083,3105
X,1558491768,640199,2860
X,1558491768,640375,7117
X,1558491769,635188,43808
X,1558491769,638672,7306
X,1558491770,639337,3700
X,1558491771,638725,4934
X,1558491771,639811,11629
X,1558491772,641146,4546
X,1558491772,639744,11571
X,1558491773,640327,20188
X,1558491773,640699,5148
X,1558491774,640499,2984
X,1558491775,640802,2250
X,1558491775,640652,7871
X,1558491776,640712,2986
X,1558491776,641199,2302
X,1558491777,640826,4084
X,1558491777,641284,1961
X,1558491778,639645,10462
X,1558491778,639887,4608
X,1558491779,640275,3137
X,1558491780,639802,2345
X,1558491780,638576,4602
X,1558491781,636824,7105
X,1558491781,638321,11552
X,1558491782,640497,4799
X,1558491782,640987,3117
X,1558491782,641324,7797
X,1558491783,640975,4541
X,1558491783,641299,2787
X,1558491784,640766,2579
X,1558491784,640831,2701
X,1558491785,640870,2548
X,1558491785,641281,14088
X,1558491786,641184,4543
X,1558491787,641370,5788
X,1558491787,641587,14843
X,1558491788,641198,4579
X,1558491788,639507,38945
X,1558491789,638295,63651
X,1558491789,638674,10446
X,1558491790,639785,2842
X,1558491791,646828,37311
P,1558491791,5380
X,1558491791,639246,61539
X,1558491792,645753,20253
X,1558491792,643734,205
X,1558491793,655708,10812
X,1558491793,637025,1464
X,1558491794,642487,7004
X,1558491795,644393,19415
X,1558491795,642621,10847
X,1558491796,643540,4002
X,1558491796,642960,21946
X,1558491797,643747,7978
X,1558491797,643196,2931
X,1558491798,642912,4920
X,1558491798,640266,16638
X,1558491799,641078,1693
X,1558491800,641261,5919
X,1558491800,641455,8503
X,1558491801,643667,29461
X,1558491801,646234,14066
X,1558491802,641063,54275
X,1558491802,641574,29219
X,1558491803,638713,20626
X,1558491804,638517,5232
X,1558491804,637631,10674
X,1558491805,636946,7817
X,1558491805,635019,8511
X,1558491806,635335,5965
X,1558491806,635924,18606
X,1558491807,638144,33629
X,1558491808,640246,8540
X,1558491808,640636,2936
X,1558491809,639713,6909
X,1558491809,638420,3407
X,1558491810,638600,4647
X,1558491810,639234,9319
X,1558491811,639648,2063
X,1558491812,638256,3191
X,1558491812,638151,3852
X,1558491813,639057,3733
X,1558491813,639377,2321
X,1558491814,639309,2313
X,1558491814,638866,2176
X,1558491815,639195,3550
X,1558491816,637695,4508
X,1558491816,638979,8101
X,1558491817,640559,5229
X,1558491817,639154,1737
X,1558491818,638898,4669
X,1558491818,639635,3147
X,1558491819,638760,3921
X,1558491820,638652,3057
X,1558491820,638220,5245
X,1558491821,638517,4101
P,1558491821,5377
X,1558491821,639288,2868
X,1558491822,639558,2357
X,1558491822,638265,2629
X,1558491823,639189,3388
X,1558491823,640079,2775
X,1558491823,640500,2048
X,1558491824,640158,2992
X,1558491824,639912,7591
X,1558491825,640192,3849
X,1558491825,640377,3024
X,1558491826,640110,2414
X,1558491826,639390,1954
X,1558491827,639193,1873
X,1558491828,639528,2873
X,1558491828,640199,3252
X,1558491829,640614,1323
X,1558491829,642509,23443
X,1558491830,641180,22722
X,1558491830,640102,26137
X,1558491831,641401,19725
X,1558491832,641405,39461
X,1558491832,644034,9149
X,1558491833,643577,5208
X,1558491833,644291,5176
X,1558491834,643888,4524
X,1558491834,643420,3638
X,1558491835,643438,1536
X,1558491836,643641,4984
X,1558491836,642985,13942
X,1558491837,643486,8190
X,1558491837,643896,3578
X,1558491838,643903,4270
X,1558491838,644016,3842
X,1558491839,643969,1665
X,1558491840,644169,1740
X,1558491840,643642,5137
X,1558491841,643780,3727
X,1558491841,644361,3657
X,1558491842,643122,7017
X,1558491842,642706,5410
X,1558491843,643179,3693
X,1558491844,643531,2250
X,1558491844,643420,2284
X,1558491845,643351,2009
X,1558491845,643233,2980
