58753562,178176
D,1558753565,179200
D,1558753567,178688
D,1558753569,178688
D,1558753571,178688
D,1558753573,178432
D,1558753576,178432
P,1558753577,5202
D,1558753578,179200
D,1558753580,178944
D,1558753582,178432
D,1558753584,178432
D,1558753587,178432
D,1558753589,178432
D,1558753591,178944
D,1558753593,178432
D,1558753594,178176
D,1558753597,178432
D,1558753599,178944
D,1558753601,178176
D,1558753603,178176
D,1558753605,178432
P,1558753606,5203
D,1558753608,178432
D,1558753610,178944
D,1558753612,178176
D,1558753614,178688
D,1558753616,178432
D,1558753619,177920
D,1558753621,177920
D,1558753623,178176
D,1558753625,178176
D,1558753627,178432
D,1558753630,178432
D,1558753632,178176
D,1558753634,178432
P,1558753635,5202
D,1558753635,178176
D,1558753637,178176
D,1558753640,178944
D,1558753642,178176
D,1558753644,178432
D,1558753646,178176
D,1558753649,178688
D,1558753651,178176
D,1558753653,178432
D,1558753655,178432
D,1558753657,178432
D,1558753660,178944
D,1558753662,178432
D,1558753664,177920
P,1558753665,5202
D,1558753666,178176
D,1558753668,178176
D,1558753671,177920
D,1558753673,178176
D,1558753675,178432
D,1558753676,178432
D,1558753678,178688
D,1558753681,178688
D,1558753683,178432
D,1558753685,178432
D,1558753687,178432
D,1558753689,178176
D,1558753692,177920
D,1558753694,178688
P,1558753694,5202
D,1558753696,178432
D,1558753698,178432
D,1558753700,178176
D,1558753703,178176
D,1558753705,178176
D,1558753707,178432
D,1558753709,178432
D,1558753711,178688
D,1558753714,178432
D,1558753716,178688
D,1558753717,178176
D,1558753719,178432
D,1558753721,178176
P,1558753723,5203
D,1558753724,178432
D,1558753726,178176
D,1558753728,178432
D,1558753730,178432
D,1558753732,178432
D,1558753735,178176
D,1558753737,178432
D,1558753739,178688
D,1558753741,178432
D,1558753743,178688
D,1558753746,178688
D,1558753748,178432
D,1558753750,178176
D,1558753752,178944
P,1558753754,5203
D,1558753754,178176
D,1558753757,178176
D,1558753758,178688
D,1558753760,178176
D,1558753762,178176
D,1558753764,178944
D,1558753767,178176
D,1558753769,178688
D,1558753771,178176
D,1558753773,178176
D,1558753775,177920
D,1558753778,178944
D,1558753780,178432
D,1558753782,178432
P,1558753783,5203
D,1558753784,178432
D,1558753786,178176
D,1558753789,178176
D,1558753791,178432
D,1558753793,178176
D,1558753795,177920
D,1558753797,178432
D,1558753799,178432
D,1558753801,177920
D,1558753803,178432
D,1558753805,178432
D,1558753807,178176
D,1558753810,177920
P,1558753812,5203
D,1558753812,178432
D,1558753814,178176
D,1558753816,178176
D,1558753818,178176
D,1558753821,178176
D,1558753823,178432
D,1558753825,177920
D,1558753827,178176
D,1558753829,178688
D,1558753832,177664
D,1558753834,178176
D,1558753836,178176
D,1558753838,177664
D,1558753840,177920
P,1558753841,5203
D,1558753842,178432
D,1558753844,177920
D,1558753846,178176
D,1558753848,178432
D,1558753850,178176
D,1558753853,178432
D,1558753855,178176
D,1558753857,178176
D,1558753859,178688
D,1558753862,178688
D,1558753864,178176
D,1558753866,177664
D,1558753868,177920
D,1558753870,177920
P,1558753871,5203
D,1558753873,177920
D,1558753875,177920
D,1558753877,178176
D,1558753879,178432
D,1558753881,178432
D,1558753883,177920
D,1558753885,178176
D,1558753887,177920
D,1558753889,177664
D,1558753891,178176
D,1558753894,177664
D,1558753896,178432
D,1558753898,177664
P,1558753900,5203
D,1558753900,178176
D,1558753902,177920
D,1558753905,178176
D,1558753907,177664
D,1558753909,177408
D,1558753911,178176
D,1558753913,178176
D,1558753916,178176
D,1558753918,177664
D,1558753920,177920
D,1558753922,177664
D,1558753923,177920
D,1558753926,177664
D,1558753928,177664
P,1558753929,5204
D,1558753930,177664
D,1558753932,177920
D,1558753934,178176
D,1558753937,177664
D,1558753939,177920
D,1558753941,177920
D,1558753943,177664
D,1558753945,177408
D,1558753948,178176
D,1558753950,177920
D,1558753952,177920
D,1558753954,177920
D,1558753956,177664
D,1558753959,177920
P,1558753959,5202
D,1558753961,177920
D,1558753963,177664
D,1558753964,177664
D,1558753966,177920
D,1558753969,177920
D,1558753971,178176
D,1558753973,177664
D,1558753975,177920
D,1558753977,177664
D,1558753980,177920
D,1558753982,177920
D,1558753984,178432
D,1558753986,177664
P,1558753988,5203
D,1558753988,177664
D,1558753991,177664
D,1558753993,177920
D,1558753995,177664
D,1558753997,178176
D,1558753999,177408
D,1558754002,177664
