H,1564038980,285076
D,1564038980,175616
D,1564038983,175360
D,1564038985,176128
R,1564038985,000000000
X,1564038987,274612,1997
X,1564038987,274766,147
X,1564038988,274864,158
X,1564038988,274835,155
X,1564038989,274761,122
X,1564038989,274851,136
X,1564038990,274939,206
X,1564038991,274965,105
X,1564038991,274982,126
X,1564038992,275019,129
X,1564038992,275003,106
O,1564038993,275060,93
O,1564038993,275055,122
O,1564038994,275014,91
O,1564038995,274902,254
O,1564038995,274833,97
O,1564038996,274630,180
O,1564038996,274607,105
O,1564038997,274620,193
O,1564038997,274640,201
P,1564038998,5057
O,1564038998,274721,126
O,1564038999,274648,147
O,1564038999,274691,187
O,1564039000,274723,65
O,1564039000,274643,211
O,1564039001,274689,178
O,1564039001,274671,174
O,1564039002,274676,139
O,1564039003,274824,226
O,1564039003,274797,163
O,1564039004,274793,131
O,1564039004,274931,157
O,1564039005,275032,197
O,1564039005,275055,96
O,1564039006,274951,150
O,1564039006,274856,82
O,1564039007,274860,106
O,1564039008,274850,142
O,1564039008,274808,49
O,1564039009,274826,128
O,1564039009,274812,114
O,1564039010,274750,78
O,1564039010,274725,116
O,1564039011,274806,153
O,1564039012,274836,95
O,1564039012,274855,114
O,1564039013,274857,195
O,1564039013,274872,151
O,1564039013,274960,137
O,1564039013,274950,60
O,1564039014,274967,141
O,1564039015,274887,108
O,1564039015,274874,112
O,1564039016,274884,105
O,1564039016,274862,120
O,1564039017,274894,108
O,1564039017,274866,123
O,1564039018,274821,94
O,1564039019,274833,98
O,1564039019,274863,148
O,1564039020,274778,164
O,1564039020,274745,136
O,1564039021,274792,116
O,1564039021,274818,78
O,1564039022,274909,77
O,1564039022,274863,135
O,1564039023,274881,137
O,1564039024,274851,155
O,1564039024,274902,91
O,1564039025,274872,192
O,1564039025,274899,84
O,1564039026,274844,103
O,1564039026,274836,104
P,1564039027,5057
O,1564039027,274871,105
O,1564039028,274902,107
O,1564039028,274864,154
O,1564039029,274808,127
O,1564039029,274935,96
O,1564039030,274913,71
O,1564039030,274881,184
O,1564039031,274965,125
O,1564039032,274971,155
O,1564039032,274982,87
O,1564039033,274936,131
O,1564039033,274921,148
O,1564039034,274942,126
O,1564039034,274755,217
O,1564039035,274783,135
O,1564039036,274786,124
O,1564039036,274781,207
O,1564039037,274674,162
O,1564039037,274767,95
O,1564039038,274819,248
O,1564039038,274950,106
O,1564039039,274920,111
O,1564039039,275010,115
O,1564039040,275050,118
O,1564039041,275016,178
O,1564039041,275052,160
O,1564039042,275129,158
O,1564039042,275051,128
T,1564039042,3072
D,1564039044,175872
D,1564039046,175360
D,1564039048,175872
D,1564039050,175872
D,1564039052,175872
R,1564039053,000000000
X,1564039054,274705,1959
X,1564039054,274937,82
X,1564039054,274925,109
X,1564039055,274818,153
X,1564039056,274793,114
P,1564039056,5058
X,1564039056,274852,163
X,1564039057,274912,192
X,1564039057,274859,94
X,1564039058,274854,147
X,1564039058,274824,127
X,1564039059,274863,107
O,1564039060,274711,116
O,1564039060,274662,155
O,1564039061,274660,135
O,1564039061,274772,162
O,1564039062,274810,167
O,1564039062,274835,124
O,1564039063,274830,227
O,1564039063,274796,176
O,1564039064,274845,97
O,1564039065,274904,99
O,1564039065,274889,119
O,1564039066,274861,88
O,1564039066,274912,95
O,1564039067,274966,108
O,1564039067,274987,171
O,1564039068,275006,118
O,1564039069,274932,58
O,1564039069,274900,95
O,1564039070,274850,124
O,1564039070,274902,132
O,1564039071,274989,134
O,1564039071,274971,86
O,1564039072,274972,102
O,1564039073,275030,145
O,1564039073,275063,90
O,1564039074,275080,112
O,1564039074,275026,132
O,1564039075,274999,151
O,1564039075,275027,94
O,1564039076,275050,125
O,1564039077,274882,310
O,1564039077,274764,112
O,1564039078,274795,167
O,1564039078,274774,155
O,1564039079,274873,129
O,1564039079,274991,153
O,1564039080,274877,165
O,1564039080,274955,103
O,1564039081,274975,175
O,1564039082,274965,118
O,1564039082,274949,96
O,1564039083,275001,97
O,1564039083,275011,146
O,1564039084,275101,154
O,1564039084,275062,101
O,1564039085,275039,168
O,1564039086,274998,89
P,1564039086,5059
O,1564039086,274968,172
