H,1552860976,304245
P,1552860976,5189
P,1552861005,5189
P,1552861035,5189
P,1552861064,5187
P,1552861093,5189
P,1552861122,5190
P,1552861152,5189
P,1552861181,5190
P,1552861211,5188
P,1552861241,5189
P,1552861270,5188
P,1552861299,5188
P,1552861328,5189
P,1552861358,5189
P,1552861387,5189
P,1552861416,5189
P,1552861446,5188
P,1552861475,5190
P,1552861505,5190
P,1552861534,5187
P,1552861564,5186
P,1552861593,5189
P,1552861622,5189
P,1552861652,5189
P,1552861681,5190
P,1552861710,5189
P,1552861739,5187
P,1552861769,5190
P,1552861799,5189
P,1552861828,5190
P,1552861858,5190
P,1552861887,5188
P,1552861916,5189
P,1552861945,5189
P,1552861975,5190
P,1552862004,5191
P,1552862033,5189
P,1552862063,5187
P,1552862093,5189
P,1552862122,5187
P,1552862151,5188
P,1552862181,5187
P,1552862210,5189
P,1552862240,5190
P,1552862270,5187
P,1552862299,5189
P,1552862328,5189
P,1552862357,5187
P,1552862388,5190
P,1552862417,5190
P,1552862446,5190
P,1552862476,5187
P,1552862505,5187
P,1552862534,5189
P,1552862563,5190
P,1552862593,5189
P,1552862622,5190
P,1552862651,5189
P,1552862681,5188
P,1552862711,5190
P,1552862740,5189
P,1552862769,5189
P,1552862799,5188
P,1552862828,5188
O,1552862838,307257,2086
O,1552862838,307441,72
O,1552862839,307433,124
O,1552862839,307435,101
O,1552862840,307398,93
O,1552862840,307405,161
O,1552862841,307413,78
O,1552862842,307411,112
O,1552862842,307389,171
O,1552862843,307453,96
O,1552862843,307523,107
O,1552862844,307527,90
O,1552862844,307543,126
O,1552862845,307529,146
O,1552862845,307550,73
O,1552862845,307602,90
O,1552862846,307621,124
O,1552862846,307613,85
O,1552862847,307567,103
O,1552862847,307589,100
O,1552862848,307645,101
O,1552862848,307699,71
O,1552862849,307691,135
O,1552862850,307703,106
O,1552862850,307715,105
O,1552862851,307722,115
O,1552862851,307753,123
O,1552862852,307750,117
O,1552862852,307733,100
O,1552862853,307680,97
O,1552862854,307653,111
O,1552862854,307604,145
O,1552862855,307532,134
O,1552862855,307498,142
O,1552862856,307458,95
O,1552862856,307423,129
O,1552862857,307426,115
P,1552862857,5181
O,1552862858,307389,107
O,1552862858,307318,169
O,1552862859,307232,83
O,1552862859,307187,76
O,1552862860,307241,94
O,1552862860,307243,104
O,1552862861,307228,114
O,1552862861,307225,84
O,1552862862,307152,204
O,1552862863,307168,195
O,1552862863,307114,148
O,1552862864,307214,181
O,1552862864,307277,118
O,1552862865,307326,95
O,1552862865,307344,92
O,1552862866,307406,115
O,1552862867,307369,119
O,1552862867,307452,132
O,1552862868,307267,151
O,1552862868,307371,178
O,1552862869,307115,220
O,1552862869,307025,103
O,1552862870,307131,98
O,1552862871,307138,245
O,1552862871,307141,233
O,1552862872,307201,256
O,1552862872,307074,223
O,1552862873,307019,250
O,1552862873,307131,290
O,1552862874,307214,279
O,1552862875,307279,140
O,1552862875,307384,82
O,1552862876,307430,146
O,1552862876,307466,94
O,1552862877,307539,132
O,1552862877,307582,146
O,1552862878,307578,59
O,1552862878,307637,73
O,1552862879,307612,147
O,1552862880,307519,152
O,1552862880,307442,156
O,1552862881,307439,111
O,1552862881,307472,117
O,1552862882,307366,92
O,1552862882,307372,88
O,1552862883,307345,188
O,1552862884,307393,135
O,1552862884,307398,80
O,1552862885,307383,84
O,1552862885,307342,124
O,1552862886,307305,151
O,1552862886,307297,154
O,1552862886,307134,246
P,1552862886,5181
O,1552862887,307119,189
O,1552862887,307091,99
O,1552862888,307050,142
O,1552862888,307135,125
O,1552862889,307168,92
O,1552862889,307128,138
O,1552862890,306966,305
O,1552862891,306945,119
O,1552862891,307005,198
O,1552862892,306883,238
O,1552862892,307023,174
T,1552862892,2778
P,1552862916,5190
P,1552862945,5190
P,1552862975,5190
P,1552863005,5188
P,1552863034,5188
P,1552863063,5190
P,1552863092,5190
P,1552863122,5189
P,1552863151,5189
P,1552863180,5186
P,1552863210,5188
P,1552863239,5189
P,1552863269,5189
P,1552863298,5190
P,1552863328,5186
P,1552863357,5190
P,1552863386,5189
P,1552863416,5187
P,1552863445,5187
P,1552863474,5187
P,1552863503,5187
P,1552863533,5190
P,1552863563,5190
P,1552863592,5187
P,1552863622,5189
P,1552863651,5190
P,1552863680,5190
P,1552863709,5190
P,1552863739,5189
P,1552863768,5190
P,1552863797,5190
P,1552863827,5187
P,1552863857,5187
P,1552863886,5187
P,1552863915,5187
