H,1553621938,304245
P,1553621938,5166
P,1553621968,5163
P,1553621997,5164
P,1553622026,5162
P,1553622055,5164
P,1553622085,5166
P,1553622114,5165
P,1553622143,5166
P,1553622173,5164
P,1553622203,5163
P,1553622232,5165
P,1553622261,5165
P,1553622291,5166
P,1553622320,5166
P,1553622349,5165
P,1553622379,5165
P,1553622408,5165
P,1553622437,5160
P,1553622466,5164
P,1553622497,5165
P,1553622526,5163
P,1553622555,5163
P,1553622584,5165
P,1553622614,5165
P,1553622644,5166
P,1553622673,5164
P,1553622703,5165
P,1553622732,5163
P,1553622761,5162
P,1553622791,5163
P,1553622821,5162
P,1553622850,5166
P,1553622879,5166
P,1553622909,5165
P,1553622938,5165
P,1553622967,5163
P,1553622996,5165
P,1553623026,5165
P,1553623055,5165
P,1553623085,5165
P,1553623115,5165
P,1553623144,5165
P,1553623173,5162
P,1553623202,5165
P,1553623232,5165
P,1553623261,5164
P,1553623290,5165
P,1553623320,5163
P,1553623349,5164
P,1553623379,5162
P,1553623408,5165
P,1553623438,5165
P,1553623467,5164
P,1553623496,5163
P,1553623526,5165
P,1553623555,5165
O,1553623563,316641,2338
O,1553623564,317067,1196
O,1553623564,317635,792
O,1553623565,317705,1103
O,1553623566,317692,1058
O,1553623566,318151,1037
O,1553623567,317754,98
O,1553623567,317520,311
O,1553623568,317453,238
O,1553623568,317412,545
O,1553623569,317608,566
O,1553623569,317214,183
O,1553623569,317166,208
O,1553623570,317549,671
O,1553623570,317284,480
O,1553623571,317065,537
O,1553623571,317866,1046
O,1553623572,317948,500
O,1553623573,318156,270
O,1553623573,318727,771
O,1553623574,318717,644
O,1553623574,317702,1735
O,1553623575,320174,3497
O,1553623575,319114,1523
O,1553623576,321551,6870
O,1553623576,324885,2999
O,1553623577,321463,3194
O,1553623578,320313,2257
O,1553623578,321723,4292
O,1553623579,319007,596
O,1553623579,319056,528
O,1553623580,318916,1769
O,1553623580,320342,1015
O,1553623581,319942,3112
O,1553623582,320581,2901
O,1553623582,320075,1943
O,1553623583,319721,2582
O,1553623583,322700,1706
O,1553623584,322963,2120
P,1553623584,5158
O,1553623584,321813,1824
O,1553623585,325960,3467
O,1553623586,324586,1394
O,1553623586,323773,4630
O,1553623587,320751,1445
O,1553623587,321390,1353
O,1553623588,320795,574
O,1553623588,321439,2171
O,1553623589,323523,2267
O,1553623590,319814,1939
O,1553623590,318869,657
O,1553623591,319969,968
O,1553623591,319980,1169
O,1553623592,318503,1943
O,1553623592,317762,717
O,1553623593,317463,1108
O,1553623593,317132,654
O,1553623594,317459,292
O,1553623595,317746,722
O,1553623595,317982,2336
O,1553623596,318310,3250
O,1553623596,318292,642
O,1553623597,317775,1094
O,1553623597,317472,1856
O,1553623598,317119,671
O,1553623599,317158,1130
O,1553623599,316903,1336
O,1553623600,317289,386
O,1553623600,317275,515
O,1553623601,317611,416
O,1553623601,317709,563
O,1553623602,317585,481
O,1553623603,317627,322
O,1553623603,317454,170
O,1553623604,317541,357
O,1553623604,317497,420
O,1553623605,317045,455
O,1553623605,317286,142
O,1553623606,316973,448
O,1553623606,316664,331
O,1553623607,317171,497
O,1553623608,316481,1852
O,1553623608,315903,982
O,1553623609,316728,518
O,1553623609,317189,442
O,1553623610,316455,1057
O,1553623610,316724,353
O,1553623610,316731,968
O,1553623611,317237,559
O,1553623611,317469,458
O,1553623612,317220,304
O,1553623612,316204,884
O,1553623613,316698,967
P,1553623613,5155
O,1553623613,316960,297
O,1553623614,316966,816
O,1553623615,316791,1473
O,1553623615,316764,1491
O,1553623616,316284,1498
O,1553623616,315647,1729
O,1553623617,312958,3441
O,1553623617,314697,2612
O,1553623618,315254,1205
T,1553623618,2805
P,1553623643,5163
P,1553623673,5166
P,1553623702,5164
P,1553623732,5165
P,1553623761,5165
P,1553623790,5163
P,1553623819,5163
P,1553623849,5164
P,1553623878,5163
P,1553623907,5163
P,1553623937,5162
P,1553623967,5162
P,1553623996,5162
P,1553624025,5165
P,1553624055,5165
P,1553624084,5162
P,1553624113,5165
P,1553624143,5163
P,1553624172,5165
P,1553624201,5164
P,1553624230,5166
P,1553624261,5165
P,1553624290,5163
P,1553624319,5165
P,1553624348,5165
P,1553624378,5166
P,1553624407,5163
P,1553624436,5163
P,1553624466,5165
P,1553624495,5165
P,1553624524,5164
P,1553624554,5165
P,1553624584,5162
P,1553624613,5163
P,1553624642,5165
P,1553624672,5163
P,1553624701,5164
P,1553624730,5165
P,1553624759,5163
P,1553624789,5165
P,1553624818,5164
P,1553624848,5165
P,1553624878,5161
P,1553624907,5165
P,1553624936,5164
