H,1564471574,285076
D,1564471574,176128
D,1564471576,176384
D,1564471579,176128
D,1564471581,175616
D,1564471583,176384
D,1564471585,176640
P,1564471585,4884
D,1564471587,175872
D,1564471590,175616
D,1564471592,175616
D,1564471594,175872
D,1564471596,175872
D,1564471598,175104
D,1564471601,175616
D,1564471603,176128
D,1564471605,175616
D,1564471607,176384
D,1564471609,175616
D,1564471612,175616
D,1564471613,176128
P,1564471615,4998
D,1564471615,175360
D,1564471617,176384
D,1564471620,175616
D,1564471622,176384
D,1564471624,175616
D,1564471626,175616
D,1564471628,175872
D,1564471631,176384
D,1564471633,176128
D,1564471635,175872
D,1564471637,176128
D,1564471639,176128
D,1564471642,175872
D,1564471644,176128
P,1564471645,4997
D,1564471646,176384
D,1564471648,176640
D,1564471650,176640
D,1564471653,176896
D,1564471654,176384
D,1564471656,176384
D,1564471658,175872
D,1564471660,175872
D,1564471663,175872
D,1564471665,175872
D,1564471667,176128
D,1564471669,176384
D,1564471671,176640
D,1564471674,175872
P,1564471674,4922
D,1564471676,176640
D,1564471678,175872
R,1564471678,000000000
X,1564471680,271120,2956
X,1564471680,271779,345
X,1564471681,271571,224
X,1564471681,271596,231
X,1564471682,271476,211
X,1564471683,271211,285
X,1564471683,270933,435
X,1564471684,270197,883
X,1564471684,272127,3349
X,1564471685,273702,462
X,1564471685,273935,158
O,1564471686,274155,290
O,1564471687,273978,192
O,1564471687,274089,208
O,1564471688,274086,150
O,1564471688,273998,184
O,1564471689,274030,138
O,1564471689,274057,75
O,1564471690,274084,123
O,1564471691,274139,244
O,1564471691,274271,191
O,1564471692,274493,170
O,1564471692,274575,58
O,1564471693,274503,130
O,1564471693,274340,190
O,1564471694,274270,126
O,1564471694,274163,116
O,1564471695,274228,176
O,1564471695,274243,191
O,1564471695,274158,164
O,1564471696,274070,195
O,1564471696,274052,136
O,1564471697,273913,205
O,1564471697,273884,164
O,1564471698,273987,105
O,1564471699,273806,240
O,1564471699,273668,105
O,1564471700,273589,190
O,1564471700,273377,195
O,1564471701,273149,231
O,1564471701,273063,176
O,1564471702,273114,245
O,1564471703,273044,238
P,1564471703,4990
O,1564471703,272791,405
O,1564471704,272659,209
O,1564471704,272294,208
O,1564471705,271964,321
O,1564471705,271896,337
O,1564471706,271508,539
O,1564471707,270819,407
O,1564471707,270693,533
O,1564471708,269660,1689
O,1564471708,269180,1088
O,1564471709,270408,840
O,1564471709,270503,280
O,1564471710,270487,786
O,1564471710,269505,674
O,1564471711,268569,489
O,1564471712,268186,3220
O,1564471712,271700,1974
O,1564471713,272680,359
O,1564471713,273107,176
O,1564471714,273403,217
O,1564471714,273439,170
O,1564471715,273587,291
O,1564471716,273883,325
O,1564471716,274115,206
O,1564471717,274131,149
O,1564471717,273932,193
O,1564471718,273821,302
O,1564471718,273900,303
O,1564471719,274061,195
O,1564471720,274166,151
O,1564471720,274205,146
O,1564471721,274195,264
O,1564471721,274283,344
O,1564471722,274584,260
O,1564471722,274582,159
O,1564471723,274615,153
O,1564471724,274590,135
O,1564471724,274598,60
O,1564471725,274543,86
O,1564471725,274510,148
O,1564471726,274547,405
O,1564471726,274916,246
O,1564471727,274965,113
O,1564471727,275023,108
O,1564471728,274987,145
O,1564471729,274691,158
O,1564471729,274767,200
O,1564471730,274989,246
O,1564471730,275121,187
O,1564471731,275242,108
O,1564471731,275237,188
O,1564471732,275080,83
O,1564471733,275003,76
P,1564471733,4990
O,1564471733,274867,264
O,1564471734,274951,147
O,1564471734,274891,126
O,1564471735,275064,270
O,1564471735,275122,141
T,1564471736,3028
D,1564471736,178432
D,1564471738,178688
D,1564471740,178432
D,1564471742,178944
D,1564471745,178944
D,1564471747,179200
D,1564471749,179712
D,1564471751,179712
D,1564471753,179456
D,1564471756,179200
D,1564471758,179456
D,1564471760,179456
P,1564471762,4995
D,1564471762,178688
D,1564471764,178432
D,1564471767,179200
D,1564471769,179456
D,1564471771,179200
D,1564471773,178688
D,1564471775,179200
D,1564471777,179456
D,1564471779,178944
D,1564471781,179200
D,1564471783,179200
D,1564471785,179200
D,1564471788,179456
D,1564471790,179968
P,1564471791,4998
D,1564471792,179200
D,1564471794,179200
D,1564471796,179456
D,1564471799,179456
D,1564471801,179200
D,1564471803,178688
D,1564471805,178944
D,1564471807,178688
D,1564471810,179200
D,1564471812,179200
D,1564471814,178688
D,1564471816,179200
D,1564471818,179712
D,1564471820,179200
P,1564471820,4999
D,1564471822,179200
D,1564471824,179968
