H,1563988289,285076
D,1563988289,177920
D,1563988291,178432
P,1563988292,5128
D,1563988293,178688
D,1563988296,179456
D,1563988298,178432
D,1563988300,178432
D,1563988302,178688
D,1563988304,178944
D,1563988307,178432
D,1563988309,178944
D,1563988311,178688
R,1563988311,000000000
X,1563988313,272166,1812
X,1563988313,272342,116
X,1563988314,272337,112
X,1563988315,272321,106
X,1563988315,272362,122
X,1563988316,272373,106
X,1563988316,272402,123
X,1563988317,272392,96
X,1563988317,272366,155
X,1563988318,272345,77
X,1563988318,272377,125
O,1563988318,272354,82
O,1563988319,272326,124
O,1563988319,272374,72
O,1563988320,272345,112
O,1563988320,272342,80
O,1563988321,272334,75
P,1563988321,5120
O,1563988321,272340,148
O,1563988322,272355,49
O,1563988323,272361,94
O,1563988323,272336,141
O,1563988324,272325,132
O,1563988324,272310,144
O,1563988325,272354,106
O,1563988325,272323,72
O,1563988326,272324,139
O,1563988327,272367,103
O,1563988327,272336,116
O,1563988328,272366,75
O,1563988328,272380,171
O,1563988329,272399,142
O,1563988329,272344,121
O,1563988330,272352,83
O,1563988331,272294,148
O,1563988331,272310,109
O,1563988332,272318,93
O,1563988332,272375,112
O,1563988333,272266,145
O,1563988333,272294,47
O,1563988334,272266,105
O,1563988334,272269,92
O,1563988335,272243,126
O,1563988336,272214,147
O,1563988336,272216,185
O,1563988337,272281,114
O,1563988337,272250,231
O,1563988338,272443,255
O,1563988338,272670,207
O,1563988339,272666,102
O,1563988340,272667,117
O,1563988340,272788,190
O,1563988341,272731,101
O,1563988341,272792,160
O,1563988342,272853,288
O,1563988342,272684,272
O,1563988343,272585,289
O,1563988344,272411,66
O,1563988344,272233,160
O,1563988345,272226,145
O,1563988345,272222,244
O,1563988346,272321,146
O,1563988346,272445,125
O,1563988347,272444,195
O,1563988348,272243,137
O,1563988348,272188,108
O,1563988349,272426,319
O,1563988349,272510,213
O,1563988350,272483,156
O,1563988350,272470,250
O,1563988351,272500,198
P,1563988351,5120
O,1563988351,272648,166
O,1563988352,272434,284
O,1563988353,272435,120
O,1563988353,272416,202
O,1563988354,272352,239
O,1563988354,272270,79
O,1563988355,272216,106
O,1563988355,272208,149
O,1563988356,272191,134
O,1563988357,272191,202
O,1563988357,272221,126
O,1563988358,272212,177
O,1563988358,272253,125
O,1563988359,272259,108
O,1563988359,272314,116
O,1563988359,272339,131
O,1563988360,272333,139
O,1563988360,272327,123
O,1563988361,272270,152
O,1563988361,272263,148
O,1563988362,272302,163
O,1563988362,272278,61
O,1563988363,272291,140
O,1563988364,272302,102
O,1563988364,272298,129
O,1563988365,272328,112
O,1563988365,272357,193
O,1563988366,272344,66
O,1563988366,272316,116
O,1563988367,272326,136
O,1563988367,272340,96
T,1563988368,3099
D,1563988369,178432
D,1563988371,179200
D,1563988373,178432
D,1563988375,178432
D,1563988378,178432
D,1563988380,178176
P,1563988380,5128
D,1563988382,178688
R,1563988382,F000000000
X,1563988384,271977,1971
X,1563988384,272150,188
X,1563988385,272150,157
X,1563988386,272195,144
X,1563988386,272146,144
X,1563988387,272234,143
X,1563988387,272275,158
X,1563988388,272179,82
X,1563988388,272189,135
X,1563988389,272183,154
X,1563988390,272237,106
O,1563988390,272192,239
O,1563988391,272184,137
O,1563988391,272202,240
O,1563988392,272079,106
O,1563988392,272155,133
O,1563988393,272243,96
O,1563988393,272200,123
O,1563988394,272184,130
O,1563988395,272153,220
O,1563988395,272136,145
O,1563988396,272190,169
O,1563988396,272365,149
O,1563988397,272432,183
O,1563988397,272461,155
O,1563988398,272428,165
O,1563988399,272377,120
O,1563988399,272420,86
O,1563988400,272319,95
O,1563988400,272324,100
O,1563988400,272255,201
O,1563988400,272314,148
O,1563988401,272410,120
O,1563988402,272401,104
O,1563988402,272339,140
O,1563988403,272287,120
O,1563988403,272242,180
O,1563988404,272175,309
O,1563988404,272045,324
O,1563988405,272183,320
O,1563988406,272347,100
O,1563988406,272313,167
O,1563988407,272278,130
O,1563988407,272346,253
O,1563988408,272176,178
O,1563988408,272260,119
O,1563988409,272216,170
O,1563988409,272279,172
P,1563988410,5120
O,1563988410,272328,137
O,1563988411,272332,159
O,1563988411,272265,154
