H,1553216835,304245
P,1553216835,5166
P,1553216864,5166
P,1553216893,5166
P,1553216923,5168
P,1553216952,5168
P,1553216982,5165
P,1553217011,5167
P,1553217041,5168
P,1553217070,5168
P,1553217099,5165
P,1553217128,5168
P,1553217158,5167
P,1553217187,5168
P,1553217216,5167
P,1553217246,5167
P,1553217276,5168
P,1553217305,5168
P,1553217334,5163
P,1553217364,5168
P,1553217393,5165
P,1553217422,5167
P,1553217452,5167
P,1553217481,5166
P,1553217510,5166
P,1553217539,5167
P,1553217570,5168
P,1553217599,5168
P,1553217628,5165
P,1553217658,5167
P,1553217687,5168
P,1553217716,5167
P,1553217745,5167
P,1553217775,5165
P,1553217804,5163
P,1553217833,5165
P,1553217864,5165
P,1553217893,5166
P,1553217922,5167
P,1553217951,5167
P,1553217981,5168
P,1553218010,5169
P,1553218039,5167
P,1553218069,5166
P,1553218098,5166
P,1553218127,5166
P,1553218157,5168
P,1553218187,5168
P,1553218216,5168
P,1553218245,5168
P,1553218275,5165
P,1553218304,5166
P,1553218333,5166
P,1553218362,5167
P,1553218392,5167
P,1553218421,5168
P,1553218451,5168
P,1553218481,5167
P,1553218510,5167
P,1553218539,5167
P,1553218568,5166
O,1553218582,316119,6795
O,1553218582,316366,389
O,1553218583,315922,696
O,1553218584,315287,622
O,1553218584,314772,459
O,1553218585,314177,403
O,1553218585,314145,389
O,1553218586,313450,1243
O,1553218586,316121,1430
O,1553218587,316681,512
O,1553218588,316417,245
O,1553218588,316600,149
O,1553218589,316637,174
O,1553218589,316575,244
O,1553218590,316684,241
O,1553218590,316575,362
O,1553218591,316117,376
O,1553218591,315912,207
O,1553218592,316036,174
O,1553218593,315843,342
O,1553218593,315597,267
O,1553218594,315487,321
O,1553218594,315148,289
O,1553218595,315142,173
O,1553218595,316175,1251
O,1553218596,316311,172
O,1553218597,316378,279
O,1553218597,316591,128
O,1553218598,316573,256
P,1553218598,5159
O,1553218598,316632,111
O,1553218599,316433,454
O,1553218599,316214,199
O,1553218600,315894,371
O,1553218601,315901,181
O,1553218601,315828,417
O,1553218602,315826,202
O,1553218602,316102,345
O,1553218603,316173,169
O,1553218603,316340,142
O,1553218604,316241,377
O,1553218604,316406,257
O,1553218604,316437,266
O,1553218605,316351,270
O,1553218605,316405,291
O,1553218606,316079,195
O,1553218606,315910,316
O,1553218607,315957,193
O,1553218607,316894,646
O,1553218608,317154,215
O,1553218609,317395,318
O,1553218609,317573,162
O,1553218610,317517,193
O,1553218610,317408,178
O,1553218611,317491,141
O,1553218611,317415,176
O,1553218612,317464,154
O,1553218613,317525,202
O,1553218613,317699,117
O,1553218614,317836,267
O,1553218614,317933,312
O,1553218615,318343,379
O,1553218615,318498,155
O,1553218616,318259,128
O,1553218617,318167,332
O,1553218617,318315,248
O,1553218618,318421,147
O,1553218618,318450,134
O,1553218619,318495,243
O,1553218619,318493,93
O,1553218620,318463,251
O,1553218620,318356,256
O,1553218621,318546,208
O,1553218622,318624,138
O,1553218622,318717,240
O,1553218623,318827,330
O,1553218623,319391,794
O,1553218624,318981,857
O,1553218624,318687,196
O,1553218625,318881,185
O,1553218626,318825,211
O,1553218626,318937,117
O,1553218627,318845,254
P,1553218627,5160
O,1553218627,318772,139
O,1553218628,318772,83
O,1553218628,318575,178
O,1553218629,318554,190
O,1553218630,318621,92
O,1553218630,318695,186
O,1553218631,318642,189
O,1553218631,318710,121
O,1553218632,318686,124
O,1553218632,318629,181
O,1553218633,318606,84
O,1553218634,318641,113
O,1553218634,318689,125
O,1553218635,318754,127
O,1553218635,318518,131
O,1553218636,318330,333
O,1553218636,317826,387
O,1553218637,317516,706
O,1553218637,318085,602
T,1553218638,2746
P,1553218656,5165
P,1553218686,5167
P,1553218715,5168
P,1553218745,5168
P,1553218774,5167
P,1553218804,5168
P,1553218833,5164
P,1553218863,5166
P,1553218892,5167
P,1553218922,5164
P,1553218951,5165
P,1553218980,5167
P,1553219010,5167
P,1553219040,5165
P,1553219069,5167
P,1553219098,5168
P,1553219128,5168
P,1553219157,5167
P,1553219186,5165
P,1553219216,5165
P,1553219245,5167
P,1553219274,5165
P,1553219303,5168
P,1553219334,5167
P,1553219363,5167
P,1553219392,5166
P,1553219422,5167
P,1553219451,5165
P,1553219480,5168
P,1553219509,5167
P,1553219539,5167
P,1553219568,5167
P,1553219597,5168
P,1553219628,5168
P,1553219657,5167
P,1553219686,5167
P,1553219715,5164
P,1553219745,5167
P,1553219774,5166
P,1553219803,5165
P,1553219833,5167
