H,1563952763,285076
D,1563952763,176640
D,1563952765,176896
D,1563952768,177152
D,1563952770,176640
D,1563952772,176640
P,1563952773,5059
D,1563952773,176896
D,1563952775,177408
D,1563952778,177152
D,1563952780,176896
D,1563952782,177152
D,1563952784,176640
D,1563952786,176384
D,1563952789,176640
D,1563952791,177152
D,1563952793,177152
D,1563952795,177152
D,1563952797,176640
D,1563952800,176896
D,1563952802,176896
P,1563952803,5086
D,1563952804,176640
D,1563952806,176640
D,1563952808,177152
D,1563952811,176896
D,1563952813,176896
D,1563952814,176896
D,1563952816,177152
D,1563952818,176896
D,1563952821,176640
D,1563952823,177664
D,1563952825,177152
D,1563952827,177152
D,1563952829,177152
D,1563952832,177664
P,1563952832,5086
D,1563952834,177152
D,1563952836,177408
D,1563952838,176896
D,1563952840,177664
D,1563952843,177920
D,1563952845,176896
D,1563952847,176384
D,1563952849,177152
D,1563952851,176128
D,1563952854,176896
D,1563952855,177152
D,1563952857,176640
D,1563952859,177152
P,1563952861,5083
D,1563952861,177152
D,1563952864,177408
D,1563952866,176896
D,1563952868,176896
D,1563952870,177408
D,1563952872,176640
D,1563952875,176896
D,1563952877,177664
D,1563952879,177152
R,1563952879,000000000
X,1563952881,272847,1892
X,1563952881,272962,252
X,1563952882,272898,106
X,1563952883,272788,497
X,1563952883,272689,227
X,1563952884,272905,193
X,1563952884,272973,138
X,1563952885,273064,144
X,1563952885,273075,126
X,1563952886,273069,151
X,1563952887,273169,167
O,1563952887,273214,178
O,1563952888,273299,160
O,1563952888,273382,77
O,1563952889,273264,163
O,1563952889,273310,111
O,1563952890,273347,130
O,1563952891,273356,101
O,1563952891,273315,158
P,1563952891,5079
O,1563952892,273353,84
O,1563952892,273378,129
O,1563952893,273413,147
O,1563952893,273501,185
O,1563952894,273558,110
O,1563952894,273528,85
O,1563952895,273413,214
O,1563952896,273549,123
O,1563952896,273520,222
O,1563952896,273370,163
O,1563952896,273415,169
O,1563952897,273229,145
O,1563952897,273262,226
O,1563952898,273323,185
O,1563952899,273371,175
O,1563952899,273342,142
O,1563952900,273256,104
O,1563952900,273305,144
O,1563952901,273334,321
O,1563952901,273244,148
O,1563952902,273199,210
O,1563952903,273016,190
O,1563952903,273026,65
O,1563952904,273051,149
O,1563952904,273090,119
O,1563952905,273087,183
O,1563952905,273125,146
O,1563952906,273165,92
O,1563952907,273154,142
O,1563952907,273159,128
O,1563952908,273222,111
O,1563952908,273247,128
O,1563952909,273248,121
O,1563952909,273229,131
O,1563952910,273317,161
O,1563952910,273270,94
O,1563952911,273163,90
O,1563952912,273139,154
O,1563952912,273042,206
O,1563952913,273049,201
O,1563952913,272970,146
O,1563952914,272932,102
O,1563952914,272819,284
O,1563952915,272517,234
O,1563952916,272575,231
O,1563952916,272778,343
O,1563952917,272965,155
O,1563952917,273044,181
O,1563952918,273121,89
O,1563952918,273135,250
O,1563952919,273148,148
O,1563952920,273129,84
O,1563952920,273132,42
P,1563952921,5077
O,1563952921,273247,103
O,1563952921,273276,115
O,1563952922,273281,203
O,1563952922,273256,131
O,1563952923,273203,138
O,1563952924,273220,92
O,1563952924,273233,154
O,1563952925,273183,150
O,1563952925,273201,63
O,1563952926,273180,132
O,1563952926,273263,116
O,1563952927,273080,283
O,1563952927,273072,250
O,1563952928,272751,394
O,1563952929,272895,264
O,1563952929,272932,137
O,1563952930,272995,250
O,1563952930,273009,135
O,1563952931,272946,160
O,1563952931,272992,297
O,1563952932,273004,238
O,1563952933,273038,262
O,1563952933,273060,220
O,1563952934,272940,77
O,1563952934,272988,135
O,1563952935,273017,138
O,1563952935,273203,168
O,1563952936,273334,151
O,1563952937,273451,153
T,1563952937,3072
D,1563952937,177152
D,1563952939,177152
D,1563952941,177152
D,1563952944,177408
R,1563952944,000000000
X,1563952945,272905,1826
X,1563952946,273059,139
X,1563952946,273099,196
X,1563952947,273153,223
X,1563952948,273276,229
X,1563952948,273275,84
X,1563952949,273278,143
X,1563952949,273247,64
P,1563952950,5078
X,1563952950,273202,111
X,1563952950,273229,183
X,1563952951,273148,132
O,1563952952,273136,97
O,1563952952,273070,131
O,1563952953,273060,178
O,1563952953,272768,227
O,1563952954,272691,201
O,1563952954,272932,185
O,1563952955,273060,176
O,1563952956,272987,153
O,1563952956,272957,176
O,1563952957,273017,141
O,1563952957,273103,222
