H,1559492969,295524
X,1559492969,546547,1762
X,1559492970,546601,1805
X,1559492970,546739,1562
X,1559492971,546574,503
X,1559492971,546740,2698
X,1559492972,546747,1133
X,1559492972,546834,1967
X,1559492973,546868,1239
X,1559492973,546825,1923
X,1559492974,546780,2138
X,1559492975,546864,2468
X,1559492975,546902,2285
X,1559492976,546780,2807
X,1559492976,546882,2758
X,1559492977,546834,1546
X,1559492977,546694,2222
X,1559492978,546887,1967
X,1559492979,546959,939
X,1559492979,546871,1181
X,1559492980,547032,1462
X,1559492980,546657,3153
X,1559492981,546898,1816
X,1559492981,546937,1932
X,1559492982,546927,1778
X,1559492983,547055,1434
X,1559492983,547176,1377
X,1559492984,547181,4628
X,1559492984,547110,1951
X,1559492985,547310,2119
X,1559492985,547420,1529
X,1559492986,547341,1845
X,1559492987,547430,1637
X,1559492987,547431,2506
X,1559492988,547350,1143
X,1559492988,547413,616
X,1559492989,547315,1082
X,1559492989,547308,941
X,1559492990,547268,1041
X,1559492990,547316,854
X,1559492991,547349,1473
X,1559492992,547425,2100
X,1559492992,547453,1023
X,1559492993,547246,3322
P,1559492993,5360
X,1559492993,547453,1682
X,1559492994,547411,3410
X,1559492994,547788,5688
X,1559492995,548170,6051
X,1559492996,547484,779
X,1559492996,547498,1038
X,1559492997,547568,3249
X,1559492997,547491,1114
X,1559492998,547461,2926
X,1559492998,547477,1277
X,1559492999,547537,915
X,1559493000,547580,1576
X,1559493000,547604,1037
X,1559493001,547701,1365
X,1559493001,547686,2584
X,1559493002,547719,2410
X,1559493002,547679,805
X,1559493003,547802,694
X,1559493004,547961,1169
X,1559493004,548043,1269
X,1559493005,547976,570
X,1559493005,548384,8103
X,1559493006,548166,981
X,1559493006,548212,961
X,1559493007,548191,1116
X,1559493007,547999,513
X,1559493008,548005,2483
X,1559493009,548231,1194
X,1559493009,547983,3454
X,1559493010,548060,3705
X,1559493010,548195,4229
X,1559493010,548095,5954
X,1559493010,548129,2389
X,1559493011,548348,1193
X,1559493012,548300,1227
X,1559493012,548434,2209
X,1559493013,548545,1261
X,1559493013,548557,1403
X,1559493014,548575,715
X,1559493014,548900,3346
X,1559493015,548946,5310
X,1559493016,548345,4792
X,1559493016,549013,3480
X,1559493017,548573,809
X,1559493017,548781,1088
X,1559493018,548709,491
X,1559493018,548817,659
X,1559493019,549149,1466
X,1559493020,549066,292
X,1559493020,549147,3838
X,1559493021,548867,7280
X,1559493021,549163,699
X,1559493022,549420,1332
P,1559493022,5361
X,1559493022,549446,1948
X,1559493023,549399,798
A,1559493023,548036,2825
T,1559493023,3061
U,1559493023,0
X,1559493025,549517,885
X,1559493025,549413,430
X,1559493026,549529,517
X,1559493027,549544,2574
X,1559493027,549707,6299
X,1559493028,549272,3524
X,1559493028,549715,3830
X,1559493029,550035,12694
X,1559493029,549653,1515
X,1559493030,549582,452
X,1559493031,549686,1127
X,1559493031,549601,554
X,1559493032,549663,899
X,1559493032,549584,448
X,1559493033,549674,1619
X,1559493033,549552,645
X,1559493034,549667,1318
X,1559493035,549657,895
X,1559493035,549685,420
X,1559493036,549817,1258
X,1559493036,549764,542
X,1559493037,549844,1771
X,1559493037,549734,793
X,1559493038,549734,1824
X,1559493038,549646,1702
X,1559493039,549676,1660
X,1559493040,549638,630
X,1559493040,549732,1068
X,1559493041,549884,804
X,1559493041,549875,680
X,1559493042,549797,404
X,1559493042,549909,973
X,1559493043,549930,1466
X,1559493044,549905,1060
X,1559493044,549923,1024
X,1559493045,549775,1051
X,1559493045,549982,1217
X,1559493046,549980,1989
X,1559493046,549910,1460
X,1559493047,549944,691
X,1559493048,550041,1261
X,1559493048,549987,897
X,1559493049,550058,875
A,1559493049,549718,645
T,1559493049,3061
U,1559493049,0
X,1559493051,550119,1145
X,1559493051,550101,587
X,1559493051,550241,1181
P,1559493051,5359
X,1559493052,550403,5931
X,1559493052,550119,6434
X,1559493053,550077,6750
X,1559493053,550169,9419
X,1559493054,550139,1864
X,1559493054,550102,588
X,1559493055,550107,1406
X,1559493056,550127,3493
X,1559493056,549942,5359
X,1559493057,550031,2393
X,1559493057,550234,1963
X,1559493058,550119,536
X,1559493058,550216,1299
X,1559493059,550118,1568
X,1559493059,550158,1535
X,1559493060,550260,5954
X,1559493061,550122,1043
X,1559493061,550165,1568
X,1559493062,550059,3856
X,1559493062,550292,2003
