H,1563905216,285076
D,1563905216,180224
D,1563905219,180224
D,1563905221,180480
D,1563905223,179968
D,1563905225,180992
D,1563905227,180736
D,1563905230,179968
D,1563905232,180224
D,1563905234,180224
D,1563905236,180992
D,1563905237,180480
D,1563905240,180736
D,1563905242,180224
P,1563905242,5130
D,1563905244,180736
D,1563905246,180736
D,1563905248,180224
D,1563905251,180224
D,1563905253,180224
D,1563905255,180736
D,1563905257,180480
D,1563905259,180480
D,1563905262,180736
D,1563905264,180480
D,1563905266,180992
D,1563905268,180992
D,1563905270,180736
P,1563905272,5130
D,1563905273,180480
D,1563905275,180736
D,1563905277,180736
D,1563905278,179968
D,1563905280,180480
D,1563905283,180224
D,1563905285,180736
D,1563905287,180736
D,1563905289,180480
R,1563905289,000000000
X,1563905291,276216,1902
X,1563905292,276405,65
X,1563905292,276417,75
X,1563905293,276398,143
X,1563905293,276385,167
X,1563905294,276359,86
X,1563905294,276354,108
X,1563905295,276349,114
X,1563905296,276324,148
X,1563905296,276316,117
X,1563905297,276313,144
O,1563905297,276318,104
O,1563905298,276336,76
O,1563905298,276339,101
O,1563905299,276338,76
O,1563905300,276310,154
O,1563905300,276297,94
O,1563905301,276272,86
O,1563905301,276295,54
P,1563905302,5125
O,1563905302,276302,126
O,1563905302,276285,91
O,1563905303,276310,116
O,1563905304,276331,53
O,1563905304,276299,80
O,1563905305,276290,97
O,1563905305,276310,110
O,1563905306,276333,81
O,1563905306,276314,141
O,1563905307,276313,131
O,1563905308,276252,98
O,1563905308,276294,94
O,1563905309,276266,98
O,1563905309,276261,106
O,1563905310,276252,108
O,1563905310,276232,150
O,1563905311,276234,105
O,1563905311,276226,65
O,1563905312,276254,110
O,1563905313,276178,104
O,1563905313,276184,158
O,1563905314,276170,84
O,1563905314,276187,152
O,1563905315,276160,100
O,1563905315,276191,83
O,1563905316,276163,116
O,1563905317,276158,144
O,1563905317,276114,87
O,1563905318,276063,137
O,1563905318,276080,65
O,1563905318,276079,73
O,1563905318,276061,137
O,1563905319,276086,101
O,1563905320,276058,94
O,1563905320,276060,106
O,1563905321,276064,132
O,1563905321,275981,92
O,1563905322,275980,109
O,1563905322,275986,132
O,1563905323,275941,124
O,1563905324,275940,114
O,1563905324,275944,146
O,1563905325,275937,123
O,1563905325,275952,87
O,1563905326,275911,138
O,1563905326,275902,146
O,1563905327,275899,75
O,1563905327,275862,88
O,1563905328,275862,121
O,1563905329,275873,127
O,1563905329,275834,147
O,1563905330,275810,144
O,1563905330,275820,124
P,1563905331,5124
O,1563905331,275824,152
O,1563905331,275799,92
O,1563905332,275793,105
O,1563905333,275819,165
O,1563905333,275823,94
O,1563905334,275821,166
O,1563905334,275826,64
O,1563905335,275834,146
O,1563905335,275813,123
O,1563905336,275819,140
O,1563905337,275862,172
O,1563905337,275897,136
O,1563905338,275899,106
O,1563905338,275898,97
O,1563905339,275913,97
O,1563905339,275879,71
O,1563905340,275871,132
O,1563905341,275874,145
O,1563905341,275857,131
O,1563905342,275844,105
O,1563905342,275822,78
O,1563905343,275843,176
O,1563905343,275814,87
O,1563905344,275808,104
O,1563905344,275838,120
O,1563905345,275887,77
O,1563905346,275879,94
O,1563905346,275892,69
O,1563905347,275856,99
T,1563905347,3073
D,1563905348,179968
D,1563905350,180224
D,1563905352,179968
D,1563905355,179456
D,1563905357,180480
D,1563905359,180224
P,1563905360,5132
D,1563905360,179968
D,1563905363,180224
D,1563905365,180224
D,1563905367,180224
D,1563905369,180224
D,1563905371,180480
D,1563905374,179968
D,1563905376,179968
D,1563905378,179712
D,1563905380,180224
D,1563905382,180224
D,1563905385,179456
D,1563905387,179968
D,1563905389,179968
P,1563905390,5130
D,1563905391,179968
D,1563905393,180224
D,1563905396,179712
D,1563905398,179968
D,1563905400,180224
D,1563905401,179968
D,1563905403,180480
D,1563905406,179456
D,1563905408,179712
D,1563905410,179968
D,1563905412,180480
D,1563905414,179712
D,1563905417,179712
D,1563905419,179968
P,1563905419,5021
D,1563905421,179712
D,1563905423,180736
D,1563905425,180224
D,1563905428,179712
D,1563905430,179712
D,1563905432,180736
D,1563905434,180480
D,1563905436,179968
D,1563905439,180224
D,1563905441,180224
D,1563905442,179968
D,1563905444,180224
D,1563905446,180224
P,1563905448,5133
D,1563905449,179968
D,1563905451,180480
D,1563905453,179968
D,1563905455,180480
D,1563905457,179968
D,1563905460,179968
D,1563905462,180480
D,1563905464,180224
D,1563905466,180480
D,1563905468,179968
D,1563905471,180224
