H,1557339831,304245
D,1557339831,329472
D,1557339833,327168
D,1557339836,328960
D,1557339838,328704
D,1557339840,338944
P,1557339842,5042
D,1557339842,320512
D,1557339844,329216
D,1557339847,336896
D,1557339849,329472
D,1557339851,323072
D,1557339853,340992
D,1557339855,326912
D,1557339858,315136
D,1557339860,332032
D,1557339862,321536
D,1557339864,331008
D,1557339866,328704
D,1557339869,328448
D,1557339871,329216
P,1557339871,5068
D,1557339872,328960
D,1557339874,328960
D,1557339876,329984
D,1557339879,330752
D,1557339881,329728
D,1557339883,322816
D,1557339885,340992
D,1557339887,329728
D,1557339890,332032
D,1557339892,329216
D,1557339894,328960
D,1557339896,329984
D,1557339898,328960
D,1557339901,328704
P,1557339901,4972
D,1557339903,329216
D,1557339905,329216
D,1557339907,328960
D,1557339909,327680
D,1557339912,327936
D,1557339913,328704
D,1557339915,328960
D,1557339917,329728
D,1557339919,328960
D,1557339922,329472
D,1557339924,314368
D,1557339926,328960
D,1557339928,328448
P,1557339930,5068
D,1557339930,329216
D,1557339933,328960
D,1557339935,329216
D,1557339937,328960
D,1557339939,328704
D,1557339941,329472
D,1557339944,327936
D,1557339946,328448
D,1557339948,328960
D,1557339950,328960
D,1557339952,328960
D,1557339954,327168
D,1557339956,327424
D,1557339958,328704
P,1557339959,5068
D,1557339960,328192
D,1557339962,329216
D,1557339965,328448
D,1557339967,328192
D,1557339969,328704
D,1557339971,328448
D,1557339973,328704
D,1557339976,328192
D,1557339978,327936
D,1557339980,328704
D,1557339982,328192
D,1557339984,328192
D,1557339987,327680
D,1557339989,327680
P,1557339989,4977
D,1557339991,328192
D,1557339993,329216
D,1557339994,328960
D,1557339997,327680
D,1557339999,328448
D,1557340001,327936
D,1557340003,329216
D,1557340006,328192
D,1557340008,328704
D,1557340010,328960
D,1557340012,328192
D,1557340014,328704
D,1557340017,328704
P,1557340018,5067
D,1557340019,329472
D,1557340021,328960
D,1557340023,328704
D,1557340025,327936
D,1557340028,328448
D,1557340030,328448
D,1557340032,328448
D,1557340034,328192
D,1557340035,327680
D,1557340038,328960
D,1557340040,328448
D,1557340042,328448
D,1557340044,328704
D,1557340046,328192
P,1557340047,5067
D,1557340049,327936
D,1557340051,328448
D,1557340053,328192
D,1557340055,328192
D,1557340057,327936
D,1557340060,327680
D,1557340062,327680
D,1557340064,328960
D,1557340066,328448
D,1557340068,329472
D,1557340071,328448
D,1557340073,327936
D,1557340075,328448
D,1557340076,328448
P,1557340076,4981
D,1557340078,327424
D,1557340081,332032
D,1557340083,328192
D,1557340085,326912
D,1557340087,328192
P,1557340106,5065
P,1557340136,5065
P,1557340165,5068
P,1557340195,5065
P,1557340224,5066
P,1557340253,5067
P,1557340282,5068
P,1557340312,5068
P,1557340341,5069
P,1557340370,5068
P,1557340400,5069
P,1557340430,5069
P,1557340459,5065
P,1557340488,5070
D,1557340488,294912
D,1557340490,274944
D,1557340493,318976
D,1557340495,331264
D,1557340497,330240
D,1557340499,331264
D,1557340501,329728
D,1557340504,329984
D,1557340506,331264
D,1557340508,330496
D,1557340510,306944
D,1557340512,331008
D,1557340515,330240
D,1557340517,330496
P,1557340518,5068
D,1557340519,330752
D,1557340521,330240
D,1557340523,330752
D,1557340526,329216
D,1557340527,350720
D,1557340529,332800
D,1557340531,329472
D,1557340533,331520
D,1557340536,330240
D,1557340538,330496
D,1557340540,331008
D,1557340542,330752
D,1557340544,330496
D,1557340547,331264
P,1557340547,5066
D,1557340549,330752
D,1557340551,330752
D,1557340553,331008
D,1557340555,329984
D,1557340558,331008
D,1557340560,330496
D,1557340562,331264
D,1557340564,332032
D,1557340566,332032
D,1557340568,331264
D,1557340570,331008
D,1557340572,331008
D,1557340574,331264
P,1557340576,5067
D,1557340576,330752
D,1557340579,330752
D,1557340581,331264
D,1557340583,333568
P,1557340606,5069
P,1557340635,5068
P,1557340664,5067
P,1557340693,5066
P,1557340724,5068
P,1557340753,5067
P,1557340782,5069
P,1557340812,5069
P,1557340841,5066
P,1557340870,5069
P,1557340900,5070
P,1557340930,5067
P,1557340959,5069
P,1557340988,5070
P,1557341019,5070
P,1557341048,5067
P,1557341077,5069
P,1557341106,5070
P,1557341136,5067
P,1557341165,5068
P,1557341194,5070
P,1557341224,5069
P,1557341253,5070
P,1557341282,5068
P,1557341312,5070
P,1557341342,5068
P,1557341371,5070
P,1557341400,5069
P,1557341430,5067
P,1557341459,5070
P,1557341488,5070
P,1557341517,5069
P,1557341547,5071
P,1557341576,5069
P,1557341606,5070
P,1557341635,5070
P,1557341665,5070
P,1557341694,5068
P,1557341723,5070
P,1557341753,5069
P,1557341782,5068
P,1557341811,5068
P,1557341840,5067
P,1557341870,5070
P,1557341900,5069
P,1557341929,5070
O,1557341949,278614,1896
O,1557341949,278850,145
O,1557341950,278668,341
O,1557341950,277978,535
O,1557341951,277863,292
O,1557341952,278238,382
O,1557341952,278430,496
O,1557341953,278774,134
O,1557341953,278717,127
O,1557341954,278604,234
O,1557341954,278567,268
O,1557341955,278583,304
