H,1562642046,295524
P,1562642046,5171
P,1562642075,5171
P,1562642105,5171
P,1562642135,5169
P,1562642164,5168
P,1562642193,5172
P,1562642222,5169
P,1562642252,5171
P,1562642281,5170
P,1562642310,5171
P,1562642340,5168
P,1562642369,5172
P,1562642399,5171
P,1562642428,5168
P,1562642458,5169
P,1562642487,5171
P,1562642516,5171
P,1562642546,5171
P,1562642575,5171
P,1562642604,5169
P,1562642633,5171
P,1562642663,5170
P,1562642693,5171
P,1562642722,5169
P,1562642752,5168
P,1562642781,5171
P,1562642810,5168
P,1562642839,5171
P,1562642869,5168
P,1562642898,5171
P,1562642927,5169
P,1562642957,5170
P,1562642987,5171
P,1562643016,5171
P,1562643045,5169
P,1562643075,5172
P,1562643104,5169
P,1562643133,5171
P,1562643163,5168
P,1562643192,5169
P,1562643221,5167
O,1562643233,285592,2519
O,1562643233,285905,326
O,1562643234,286198,425
O,1562643235,286295,514
O,1562643235,286811,411
O,1562643236,286633,302
O,1562643236,286939,232
O,1562643237,286922,188
O,1562643237,286544,758
O,1562643238,286394,310
O,1562643239,285784,572
O,1562643239,285866,658
O,1562643240,285444,222
O,1562643240,285429,471
O,1562643241,285482,243
O,1562643241,285640,167
O,1562643242,285647,182
O,1562643243,285583,238
O,1562643243,285729,78
O,1562643244,285803,161
O,1562643244,285569,441
O,1562643245,285304,279
O,1562643245,284681,696
O,1562643246,281231,8188
O,1562643246,283587,1488
O,1562643246,286070,1652
O,1562643247,287067,330
O,1562643247,287372,270
O,1562643248,287396,486
O,1562643248,286892,1006
O,1562643249,287240,1380
O,1562643249,288758,2676
O,1562643250,290662,1738
P,1562643250,5163
O,1562643251,288746,1200
O,1562643251,288393,266
O,1562643252,288514,261
O,1562643252,288441,137
O,1562643253,288384,108
O,1562643253,288488,295
O,1562643254,289122,911
O,1562643255,291311,1887
O,1562643255,290002,1699
O,1562643256,290205,487
O,1562643256,290193,1109
O,1562643257,290101,1623
O,1562643257,288878,500
O,1562643258,288591,207
O,1562643259,288590,137
O,1562643259,288534,75
O,1562643260,288829,499
O,1562643260,288806,1166
O,1562643261,288039,602
O,1562643261,288044,583
O,1562643262,288420,742
O,1562643262,288854,277
O,1562643263,288592,172
O,1562643264,288392,204
O,1562643264,288090,251
O,1562643265,288269,272
O,1562643265,288814,683
O,1562643266,288556,149
O,1562643266,288596,443
O,1562643267,288787,258
O,1562643268,288394,1045
O,1562643268,288382,1809
O,1562643269,288874,864
O,1562643269,289434,889
O,1562643270,289323,1512
O,1562643270,289059,689
O,1562643271,289152,1603
O,1562643272,289833,508
O,1562643272,289100,544
O,1562643273,288716,1050
O,1562643273,289000,1534
O,1562643274,289004,915
O,1562643274,288908,878
O,1562643275,290234,1121
O,1562643276,290683,2837
O,1562643276,289852,3295
O,1562643277,293703,2896
O,1562643277,293387,1972
O,1562643278,294370,1956
O,1562643278,291764,4206
O,1562643279,289081,1341
O,1562643279,288234,727
O,1562643280,288689,959
P,1562643281,5162
O,1562643281,289047,2097
O,1562643281,288909,1173
O,1562643282,288456,495
O,1562643282,287743,1234
O,1562643283,286663,2040
O,1562643283,287423,1753
O,1562643284,288318,1240
O,1562643285,288575,602
O,1562643285,288536,881
O,1562643286,287791,2207
O,1562643286,288927,711
O,1562643287,288048,1868
O,1562643287,287969,1516
O,1562643287,287704,1706
O,1562643288,287873,809
T,1562643288,2889
P,1562643310,5168
D,1562643316,333312
D,1562643318,293376
D,1562643320,305408
D,1562643323,310784
D,1562643325,309760
D,1562643327,328704
D,1562643328,307968
D,1562643330,308992
D,1562643333,308992
D,1562643335,308992
D,1562643337,307968
P,1562643339,5169
D,1562643339,307712
D,1562643341,307968
D,1562643344,306688
D,1562643346,309248
D,1562643348,308480
D,1562643350,308736
P,1562643369,5170
P,1562643399,5169
P,1562643428,5169
P,1562643457,5170
P,1562643487,5170
P,1562643516,5171
P,1562643545,5171
P,1562643575,5169
P,1562643605,5170
P,1562643634,5170
P,1562643663,5170
P,1562643693,5171
P,1562643722,5168
P,1562643751,5168
P,1562643780,5170
P,1562643810,5170
P,1562643839,5171
P,1562643869,5171
P,1562643899,5170
P,1562643928,5171
P,1562643957,5170
P,1562643986,5170
P,1562644016,5171
P,1562644045,5167
P,1562644074,5170
P,1562644104,5168
P,1562644133,5167
P,1562644163,5169
P,1562644192,5171
P,1562644222,5168
P,1562644251,5168
P,1562644280,5170
P,1562644310,5169
P,1562644339,5170
P,1562644368,5170
P,1562644397,5170
P,1562644427,5170
P,1562644457,5171
P,1562644486,5171
P,1562644516,5169
P,1562644545,5165
