H,1563866964,285076
D,1563866964,169984
D,1563866966,169984
D,1563866968,170240
D,1563866971,170496
D,1563866973,170240
D,1563866975,170240
D,1563866977,169984
D,1563866979,169728
D,1563866981,170240
D,1563866983,169984
D,1563866985,170496
D,1563866987,170496
D,1563866989,170240
P,1563866990,5103
D,1563866992,169472
D,1563866994,169984
D,1563866996,169472
D,1563866998,169216
D,1563867000,169728
D,1563867003,168960
D,1563867005,169216
D,1563867007,168960
D,1563867009,169472
D,1563867011,169984
D,1563867014,169472
D,1563867016,169216
D,1563867018,168704
D,1563867020,169216
P,1563867020,5020
D,1563867022,169216
D,1563867024,169472
D,1563867026,168960
D,1563867028,168960
D,1563867030,169728
D,1563867032,169472
D,1563867035,169472
D,1563867037,169216
D,1563867039,169728
D,1563867041,169472
D,1563867043,168960
D,1563867046,169216
D,1563867048,169728
P,1563867050,5104
D,1563867050,169472
D,1563867052,169728
D,1563867054,168960
D,1563867057,169472
R,1563867057,000000000
X,1563867058,263304,1887
X,1563867059,263711,1171
X,1563867060,263794,1086
X,1563867060,263196,469
X,1563867061,263090,400
X,1563867061,262970,2105
X,1563867062,262111,3129
X,1563867062,262233,1284
X,1563867063,262398,1706
X,1563867063,262066,1903
X,1563867063,262885,1540
O,1563867064,263473,766
O,1563867064,263675,738
O,1563867065,264216,1409
O,1563867065,264219,732
O,1563867066,263531,737
O,1563867067,263693,881
O,1563867067,264024,1039
O,1563867068,264542,1998
O,1563867068,262349,2207
O,1563867069,262858,1807
O,1563867069,263161,2744
O,1563867070,262733,1944
O,1563867070,262867,2999
O,1563867071,262189,1650
O,1563867072,262671,2115
O,1563867072,262136,1262
O,1563867073,262200,2288
O,1563867073,261714,1541
O,1563867074,261814,2917
O,1563867074,261899,1741
O,1563867075,262336,2949
O,1563867076,263216,2388
O,1563867076,263906,859
O,1563867077,264440,810
O,1563867077,264724,768
O,1563867078,264863,423
O,1563867078,264386,182
P,1563867079,5098
O,1563867079,264463,203
O,1563867080,264216,166
O,1563867080,264543,425
O,1563867081,264332,335
O,1563867081,263968,628
O,1563867082,264681,342
O,1563867082,264029,496
O,1563867083,263971,442
O,1563867084,264557,1188
O,1563867084,264473,487
O,1563867085,264219,244
O,1563867085,264051,239
O,1563867086,263997,638
O,1563867086,263973,480
O,1563867087,264215,116
O,1563867087,264105,248
O,1563867088,264130,642
O,1563867089,264553,185
O,1563867089,264585,474
O,1563867090,264567,310
O,1563867090,264090,338
O,1563867091,264347,753
O,1563867091,264040,535
O,1563867092,264193,436
O,1563867093,264548,766
O,1563867093,264224,1547
O,1563867094,263932,731
O,1563867094,263514,1286
O,1563867095,262948,2524
O,1563867095,262598,1892
O,1563867096,263553,2038
O,1563867097,262721,1072
O,1563867097,262500,478
O,1563867098,262401,1210
O,1563867098,262869,2258
O,1563867099,262345,2194
O,1563867099,262387,1308
O,1563867100,262695,518
O,1563867101,262511,1210
O,1563867101,263315,1343
O,1563867102,263755,1445
O,1563867102,263485,666
O,1563867103,263784,449
O,1563867103,263164,1493
O,1563867104,264224,743
O,1563867104,263995,571
O,1563867104,264105,987
O,1563867105,263843,1494
O,1563867105,263542,1108
O,1563867106,264107,858
O,1563867106,264226,988
O,1563867107,264112,364
O,1563867107,264151,938
P,1563867108,5097
O,1563867108,264688,942
O,1563867109,265159,859
O,1563867109,264281,1072
O,1563867110,264272,1287
O,1563867110,264147,529
O,1563867111,263936,833
O,1563867111,264675,483
O,1563867112,264932,365
O,1563867113,264997,248
O,1563867113,264875,245
T,1563867113,3059
D,1563867114,169728
D,1563867117,169472
D,1563867119,169728
D,1563867121,169472
D,1563867123,170496
D,1563867125,169984
D,1563867128,169984
D,1563867130,170496
D,1563867132,170496
D,1563867134,170240
D,1563867136,169984
P,1563867138,5104
D,1563867139,170240
D,1563867141,169984
D,1563867143,169728
D,1563867145,168960
D,1563867146,169728
D,1563867149,169472
D,1563867151,169984
D,1563867153,170496
D,1563867155,170496
D,1563867158,170496
D,1563867160,169472
D,1563867162,169728
D,1563867164,169984
D,1563867166,169984
P,1563867167,5102
D,1563867169,169472
D,1563867171,169984
D,1563867173,169984
D,1563867175,169984
D,1563867177,170496
D,1563867180,170240
D,1563867182,169984
D,1563867184,169728
D,1563867186,169728
D,1563867187,168960
D,1563867190,169984
D,1563867192,169728
D,1563867194,169984
P,1563867196,5104
D,1563867196,169728
D,1563867198,169472
D,1563867201,169728
D,1563867203,169216
R,1563867203,000000000
X,1563867205,263543,2108
X,1563867205,263791,170
X,1563867206,263843,101
