H,1563520962,285076
D,1563520962,166656
D,1563520965,167424
D,1563520967,167424
D,1563520969,167168
D,1563520971,167680
D,1563520973,167168
D,1563520975,166912
D,1563520977,167424
P,1563520978,5200
D,1563520979,167936
D,1563520981,167936
D,1563520983,166912
D,1563520986,167424
D,1563520988,167168
D,1563520990,167424
D,1563520992,167680
D,1563520995,166912
D,1563520997,166912
D,1563520999,167680
D,1563521001,167424
D,1563521003,166912
D,1563521006,167168
D,1563521008,166912
P,1563521009,5205
D,1563521010,166400
D,1563521012,167168
D,1563521014,166912
D,1563521016,166912
D,1563521018,167424
D,1563521020,166912
D,1563521022,167168
D,1563521024,167168
D,1563521027,166912
D,1563521029,166912
D,1563521031,167424
D,1563521033,167424
D,1563521035,166912
D,1563521038,167168
P,1563521038,5125
D,1563521040,166912
D,1563521042,167168
D,1563521044,166912
D,1563521046,167424
D,1563521049,167424
D,1563521051,166912
D,1563521053,167168
D,1563521055,166912
D,1563521056,167424
D,1563521059,166656
D,1563521061,166912
D,1563521063,167424
D,1563521065,167424
P,1563521067,5205
D,1563521067,166912
D,1563521070,167424
D,1563521072,167168
D,1563521074,166656
R,1563521074,000000000
X,1563521076,258872,1875
X,1563521076,259124,181
X,1563521077,259144,186
X,1563521077,259176,105
X,1563521078,259222,147
X,1563521079,259359,88
X,1563521079,259441,139
X,1563521080,259375,133
X,1563521080,259421,110
X,1563521081,259506,151
X,1563521081,259594,147
O,1563521082,259432,176
O,1563521083,259498,137
O,1563521083,259474,97
O,1563521084,259551,176
O,1563521084,259427,114
O,1563521085,259304,228
O,1563521085,259102,197
O,1563521086,259196,207
O,1563521087,259102,307
O,1563521087,259152,262
O,1563521088,259055,257
O,1563521088,259238,261
O,1563521089,259302,112
O,1563521089,259218,119
O,1563521090,259255,97
O,1563521091,259258,186
O,1563521091,259442,147
O,1563521092,259557,103
O,1563521092,259634,239
O,1563521093,259735,168
O,1563521093,259667,188
O,1563521094,259719,132
O,1563521094,259661,169
O,1563521095,259663,115
O,1563521096,259653,143
O,1563521096,259743,121
O,1563521096,259774,93
P,1563521096,5198
O,1563521096,259809,75
O,1563521097,259746,94
O,1563521097,259727,169
O,1563521098,259721,87
O,1563521099,259738,124
O,1563521099,259739,158
O,1563521100,259718,163
O,1563521100,259630,179
O,1563521101,259637,64
O,1563521101,259743,182
O,1563521102,259825,117
O,1563521103,259835,92
O,1563521103,259904,121
O,1563521104,259843,142
O,1563521104,259838,183
O,1563521105,259797,89
O,1563521105,259830,107
O,1563521106,259878,102
O,1563521107,259810,75
O,1563521107,259753,97
O,1563521108,259789,174
O,1563521108,259810,123
O,1563521109,259793,140
O,1563521109,259832,213
O,1563521110,259716,140
O,1563521110,259773,119
O,1563521111,259712,226
O,1563521112,259612,113
O,1563521112,259549,238
O,1563521113,259469,101
O,1563521113,259539,105
O,1563521114,259626,128
O,1563521114,259576,123
O,1563521115,259568,91
O,1563521116,259600,92
O,1563521116,259638,153
O,1563521117,259715,126
O,1563521117,259801,118
O,1563521118,259868,93
O,1563521118,259897,153
O,1563521119,259962,179
O,1563521120,260044,162
O,1563521120,260062,147
O,1563521121,259981,125
O,1563521121,259921,112
O,1563521122,259878,122
O,1563521122,259829,186
O,1563521123,259708,164
O,1563521124,259626,94
O,1563521124,259653,188
O,1563521125,259764,108
O,1563521125,259802,165
O,1563521126,259858,140
P,1563521126,5198
O,1563521126,259861,101
O,1563521127,259844,131
O,1563521127,259779,149
O,1563521128,259820,120
O,1563521129,259814,109
O,1563521129,259793,94
O,1563521130,259754,98
O,1563521130,259785,160
O,1563521131,259825,104
O,1563521131,259848,139
T,1563521132,3026
D,1563521133,167424
D,1563521135,167424
D,1563521137,166144
D,1563521138,166656
D,1563521141,167168
D,1563521143,166912
D,1563521145,166912
D,1563521147,166656
D,1563521149,167424
D,1563521152,167424
D,1563521154,166912
P,1563521155,5202
D,1563521156,167680
D,1563521158,167168
D,1563521160,167168
D,1563521163,166656
D,1563521165,167680
D,1563521167,167168
D,1563521169,167424
D,1563521171,167168
D,1563521174,167680
D,1563521176,167936
D,1563521178,167168
D,1563521179,167168
D,1563521181,167168
D,1563521184,166912
P,1563521184,5202
D,1563521186,166912
D,1563521188,166912
D,1563521190,166912
D,1563521192,167168
D,1563521195,167168
D,1563521197,167424
D,1563521199,167168
D,1563521201,167680
D,1563521203,167168
D,1563521206,167168
D,1563521208,167680
D,1563521210,166912
D,1563521212,166656
P,1563521214,5205
