H,1561614272,295524
P,1561614272,5218
P,1561614301,5219
P,1561614331,5219
P,1561614360,5216
P,1561614389,5218
P,1561614418,5219
P,1561614448,5216
P,1561614477,5218
P,1561614506,5218
P,1561614537,5218
P,1561614566,5213
P,1561614595,5216
P,1561614624,5218
P,1561614654,5219
P,1561614683,5217
P,1561614712,5217
P,1561614742,5217
P,1561614771,5216
P,1561614800,5218
P,1561614830,5219
P,1561614860,5217
P,1561614889,5219
P,1561614918,5218
P,1561614948,5219
P,1561614977,5219
P,1561615006,5220
P,1561615035,5216
P,1561615065,5218
P,1561615094,5219
P,1561615124,5216
P,1561615153,5218
P,1561615183,5219
P,1561615212,5219
P,1561615241,5220
P,1561615271,5219
P,1561615300,5215
P,1561615329,5218
P,1561615358,5219
P,1561615388,5216
O,1561615392,275826,4024
O,1561615392,276292,198
O,1561615393,276395,154
O,1561615394,276443,207
O,1561615394,276421,158
O,1561615395,276514,164
O,1561615395,276591,122
O,1561615396,276597,155
O,1561615396,276572,212
O,1561615397,276413,118
O,1561615397,276590,212
O,1561615398,276606,414
O,1561615399,276235,104
O,1561615399,276213,188
O,1561615399,276327,161
O,1561615399,276529,209
O,1561615400,276685,144
O,1561615400,276732,131
O,1561615401,276705,115
O,1561615402,276804,185
O,1561615402,277087,195
O,1561615403,277131,119
O,1561615403,277078,110
O,1561615404,277122,91
O,1561615404,277151,92
O,1561615405,277149,104
O,1561615406,277060,81
O,1561615406,277138,183
O,1561615407,277145,172
O,1561615407,277294,159
O,1561615408,277358,162
O,1561615408,277308,129
O,1561615409,277299,134
O,1561615410,277239,106
O,1561615410,277282,132
O,1561615411,277286,80
O,1561615411,277310,115
O,1561615412,277364,120
O,1561615412,277344,144
O,1561615413,277186,243
O,1561615413,277094,109
O,1561615414,277096,252
O,1561615415,276798,547
O,1561615415,276768,121
O,1561615416,276872,257
O,1561615416,277011,147
O,1561615417,277066,122
O,1561615417,277334,218
P,1561615418,5210
O,1561615418,277391,212
O,1561615419,277415,115
O,1561615419,277323,124
O,1561615420,277194,123
O,1561615420,277170,271
O,1561615421,277001,185
O,1561615421,277105,136
O,1561615422,277246,143
O,1561615423,277212,86
O,1561615423,277196,124
O,1561615424,277310,184
O,1561615424,277408,130
O,1561615425,277486,103
O,1561615425,277500,152
O,1561615426,277392,155
O,1561615427,277517,119
O,1561615427,277612,159
O,1561615428,277616,87
O,1561615428,277645,174
O,1561615429,277584,198
O,1561615429,277428,79
O,1561615430,277356,117
O,1561615430,277471,142
O,1561615431,277410,140
O,1561615432,277354,208
O,1561615432,277445,185
O,1561615433,277374,211
O,1561615433,277239,247
O,1561615434,277144,286
O,1561615434,277337,182
O,1561615435,277384,94
O,1561615436,277366,182
O,1561615436,277413,76
O,1561615437,277463,182
O,1561615437,277550,158
O,1561615438,277585,126
O,1561615438,277559,213
O,1561615439,277371,144
O,1561615440,277319,142
O,1561615440,277328,134
O,1561615440,277384,225
O,1561615440,277344,141
O,1561615441,277422,128
O,1561615441,277423,189
O,1561615442,277351,123
O,1561615443,277434,179
O,1561615443,277560,115
O,1561615444,277586,99
O,1561615444,277467,134
O,1561615445,277254,255
O,1561615445,277351,177
O,1561615446,277404,162
O,1561615446,277433,158
P,1561615447,5212
T,1561615447,3037
P,1561615477,5219
P,1561615506,5215
P,1561615536,5218
P,1561615565,5218
P,1561615595,5219
P,1561615624,5216
P,1561615653,5217
P,1561615683,5219
P,1561615713,5219
P,1561615742,5220
P,1561615771,5219
P,1561615801,5219
P,1561615830,5216
P,1561615859,5219
P,1561615889,5216
P,1561615918,5217
P,1561615947,5218
P,1561615976,5219
P,1561616007,5219
P,1561616036,5220
P,1561616065,5219
P,1561616095,5219
P,1561616124,5219
P,1561616153,5217
P,1561616182,5218
P,1561616212,5220
P,1561616241,5217
P,1561616270,5220
P,1561616301,5217
P,1561616330,5219
P,1561616359,5217
P,1561616388,5218
P,1561616418,5220
P,1561616447,5219
P,1561616476,5219
P,1561616506,5219
P,1561616535,5217
P,1561616564,5218
P,1561616594,5217
P,1561616624,5219
P,1561616653,5218
P,1561616682,5219
P,1561616712,5217
P,1561616741,5219
P,1561616770,5219
P,1561616799,5217
P,1561616829,5219
P,1561616858,5219
P,1561616888,5218
P,1561616917,5220
P,1561616947,5220
P,1561616976,5218
P,1561617005,5219
P,1561617035,5217
P,1561617064,5217
P,1561617093,5218
P,1561617122,5218
P,1561617152,5220
P,1561617182,5217
P,1561617211,5219
