H,1563984000,285076
U,1563984000,0
E,1563984000,1
P,1563984001,5134
D,1563984001,164352
D,1563984003,172032
D,1563984005,172288
D,1563984008,172544
D,1563984010,172800
D,1563984011,172288
D,1563984013,172288
D,1563984016,173056
D,1563984018,172800
D,1563984020,172544
D,1563984022,173312
D,1563984024,172288
D,1563984027,172544
D,1563984029,172800
P,1563984030,5132
D,1563984031,172288
D,1563984033,172544
D,1563984035,172544
D,1563984038,172032
D,1563984040,172288
D,1563984042,172544
D,1563984044,172544
D,1563984046,171776
D,1563984049,172800
D,1563984051,172032
D,1563984052,172288
D,1563984054,171776
D,1563984056,172032
D,1563984059,172288
P,1563984059,5018
D,1563984061,172032
D,1563984063,172544
D,1563984065,172288
D,1563984067,172544
D,1563984070,172800
D,1563984072,173568
R,1563984072,000000000
X,1563984074,266905,3493
X,1563984074,265668,5263
X,1563984075,265639,6910
X,1563984075,266536,369
X,1563984076,266167,500
X,1563984076,265916,3834
X,1563984077,268332,241
X,1563984078,268364,214
X,1563984078,268361,162
X,1563984079,268412,161
X,1563984079,268595,127
O,1563984080,268782,250
O,1563984080,268780,227
O,1563984081,268660,320
O,1563984082,268454,293
O,1563984082,268096,547
O,1563984083,268011,230
O,1563984083,267867,343
O,1563984084,267619,209
O,1563984084,267244,371
O,1563984085,267291,368
O,1563984085,264773,7009
O,1563984086,263819,4321
O,1563984087,265883,1108
O,1563984087,264839,2137
O,1563984088,265136,973
O,1563984088,265635,769
P,1563984089,5126
O,1563984089,265956,1423
O,1563984089,265039,3187
O,1563984090,264478,1556
O,1563984091,262212,3376
O,1563984091,264684,2432
O,1563984092,268160,1480
O,1563984092,268537,549
O,1563984093,268782,216
O,1563984093,268977,191
O,1563984093,269010,231
O,1563984094,269279,241
O,1563984094,269416,151
O,1563984095,269592,123
O,1563984095,269856,357
O,1563984096,269857,582
O,1563984096,269931,287
O,1563984097,270226,256
O,1563984098,270271,209
O,1563984098,270188,482
O,1563984099,270148,641
O,1563984099,270240,122
O,1563984100,270163,326
O,1563984100,270290,274
O,1563984101,270369,178
O,1563984101,270632,366
O,1563984102,270656,639
O,1563984103,270661,466
O,1563984103,270539,671
O,1563984104,270686,557
O,1563984104,270721,316
O,1563984105,270769,143
O,1563984105,270831,327
O,1563984106,270941,133
O,1563984107,270978,166
O,1563984107,271041,309
O,1563984108,270947,226
O,1563984108,271148,218
O,1563984109,271143,258
O,1563984109,271242,245
O,1563984110,271339,331
O,1563984111,270951,411
O,1563984111,270668,272
O,1563984112,270715,229
O,1563984112,270840,331
O,1563984113,271122,254
O,1563984113,271287,234
O,1563984114,271247,227
O,1563984115,271174,129
O,1563984115,270978,545
O,1563984116,270715,140
O,1563984116,271128,244
O,1563984117,271239,234
O,1563984117,271338,122
O,1563984118,271364,254
P,1563984118,5128
O,1563984118,271299,187
O,1563984119,271376,170
O,1563984120,271442,126
O,1563984120,271478,79
O,1563984121,271492,113
O,1563984121,271689,197
O,1563984122,271633,187
O,1563984122,271607,174
O,1563984123,271563,156
O,1563984124,271666,118
O,1563984124,271614,248
O,1563984125,271678,327
O,1563984125,271756,264
O,1563984126,271433,289
O,1563984126,271521,201
O,1563984127,271553,175
O,1563984128,271466,351
O,1563984128,271439,232
O,1563984129,271721,311
O,1563984129,271474,103
T,1563984129,3108
D,1563984131,177408
D,1563984133,178176
D,1563984134,177664
D,1563984136,178432
D,1563984138,177920
D,1563984141,178176
D,1563984143,178176
D,1563984145,178176
P,1563984147,5134
D,1563984147,178432
D,1563984149,177920
D,1563984152,177920
D,1563984154,178176
D,1563984156,178432
D,1563984158,177664
D,1563984160,178432
D,1563984163,178688
D,1563984165,178176
D,1563984167,177920
D,1563984169,177664
D,1563984171,177920
D,1563984174,177408
D,1563984175,178176
P,1563984176,5134
D,1563984177,177920
D,1563984179,177408
D,1563984181,178688
D,1563984184,178176
D,1563984186,177920
D,1563984188,178432
D,1563984190,177920
D,1563984192,178176
D,1563984195,178432
D,1563984197,178176
D,1563984199,177152
D,1563984201,177920
D,1563984203,177152
D,1563984206,178176
P,1563984206,5134
D,1563984208,178176
D,1563984210,177920
D,1563984212,178688
R,1563984212,000000000
X,1563984214,271238,2064
X,1563984215,271339,193
X,1563984215,271561,163
X,1563984216,271618,155
X,1563984216,271730,148
X,1563984216,271731,160
X,1563984216,271852,119
X,1563984217,271803,94
X,1563984218,271685,155
X,1563984218,271578,123
X,1563984219,271533,224
