H,1554134400,306256
U,1554134400,0
E,1554134400,1
P,1554134401,5136
P,1554134430,5136
D,1554134442,384000
D,1554134444,386560
D,1554134446,370432
D,1554134448,370176
R,1554134448,000000000
X,1554134450,567798,4937
X,1554134451,568311,1897
X,1554134451,568245,2227
X,1554134452,568494,24775
X,1554134452,567329,18183
X,1554134453,567307,34743
X,1554134453,568369,37341
X,1554134454,569067,57701
X,1554134455,570148,40590
X,1554134455,570192,27641
X,1554134456,569620,39116
X,1554134456,570069,21554
X,1554134457,568366,33566
X,1554134457,568606,36604
X,1554134458,569083,48208
X,1554134459,569268,38098
X,1554134459,568898,3873
X,1554134460,568698,2314
P,1554134460,5128
X,1554134460,568481,4503
X,1554134461,568884,1703
X,1554134461,569010,1844
X,1554134462,569564,36389
X,1554134463,567723,41947
X,1554134463,567356,23953
X,1554134464,568370,12542
X,1554134464,569005,29784
X,1554134465,569018,27888
X,1554134465,569775,16882
X,1554134466,570202,6324
X,1554134466,569630,7118
X,1554134467,569761,28879
X,1554134468,570695,21677
X,1554134468,568711,35217
X,1554134469,569721,41040
X,1554134469,569617,36475
X,1554134469,569261,57585
X,1554134469,567448,14549
X,1554134470,572937,10325
X,1554134471,568292,63881
X,1554134471,566724,27685
X,1554134472,563328,38569
X,1554134472,644530,7067
X,1554134473,753430,46328
X,1554134473,768825,24154
X,1554134474,784214,51221
X,1554134475,766498,25621
X,1554134475,768597,31790
X,1554134476,786293,1853
X,1554134476,758923,5674
X,1554134477,769124,48526
X,1554134477,766338,37168
X,1554134478,740410,5605
X,1554134479,768630,54256
X,1554134479,782485,2915
X,1554134480,629092,24037
X,1554134480,561631,63301
X,1554134481,574030,15573
X,1554134481,566926,22597
X,1554134482,567264,25409
X,1554134482,565481,8464
X,1554134483,566902,44600
X,1554134484,568496,25483
X,1554134484,568412,5073
X,1554134485,569560,21033
X,1554134485,568674,17948
X,1554134486,567649,30749
X,1554134486,568425,25360
X,1554134487,568884,33834
X,1554134488,569741,4591
X,1554134488,573951,7050
X,1554134489,572668,5053
P,1554134489,5126
X,1554134489,572447,20204
X,1554134490,569808,18218
X,1554134490,572221,44430
X,1554134491,567972,29108
X,1554134492,567141,23626
X,1554134492,568069,22504
X,1554134493,568448,34592
X,1554134493,567488,3855
X,1554134494,567857,4132
X,1554134494,569223,5035
X,1554134495,568857,2666
X,1554134496,568225,8273
X,1554134496,568541,1627
X,1554134497,568625,2858
X,1554134497,568561,2637
X,1554134498,568751,2964
X,1554134498,569233,2907
X,1554134499,569197,1804
X,1554134500,569319,2276
X,1554134500,569050,1635
X,1554134501,569259,5250
X,1554134501,568257,2631
X,1554134502,568117,4098
X,1554134502,568154,3579
X,1554134503,568371,2482
X,1554134503,567565,2042
X,1554134504,566023,3238
X,1554134505,565789,2749
X,1554134505,564775,3346
X,1554134506,564905,2188
X,1554134506,565346,2078
X,1554134507,566349,2493
X,1554134507,567643,4254
X,1554134508,567884,3242
X,1554134509,567958,2180
X,1554134509,568338,1705
X,1554134510,568158,2452
X,1554134510,567961,2974
X,1554134510,567990,18901
X,1554134510,570616,34000
X,1554134511,573545,64105
X,1554134512,570913,35043
X,1554134512,571353,36486
X,1554134513,569730,39942
X,1554134513,569551,41206
X,1554134514,567055,20609
X,1554134514,569367,17512
X,1554134515,568744,20145
X,1554134516,567406,3237
X,1554134516,568213,3283
X,1554134517,568298,1406
X,1554134517,570009,2709
X,1554134518,569955,2095
P,1554134518,5129
X,1554134518,570450,2959
X,1554134519,570407,34365
X,1554134519,571621,30003
X,1554134520,571278,25270
X,1554134521,570937,40431
X,1554134521,571669,50089
X,1554134522,570418,53538
X,1554134522,570887,40024
X,1554134523,571601,6490
X,1554134523,570542,41135
X,1554134524,568012,51625
X,1554134525,569661,37453
X,1554134525,568855,4928
X,1554134526,567219,41579
X,1554134526,567434,14936
X,1554134527,566840,3551
X,1554134527,566002,4482
X,1554134528,566590,6034
X,1554134529,570710,3714
X,1554134529,570841,4751
X,1554134530,572421,5752
X,1554134530,571827,6473
X,1554134531,570895,5430
X,1554134531,570685,4342
X,1554134532,571444,3404
X,1554134533,574149,5863
X,1554134533,573258,5643
X,1554134534,571469,5028
X,1554134534,569053,4555
X,1554134535,569582,5292
X,1554134535,568548,5598
X,1554134536,568998,28220
X,1554134537,569256,21163
X,1554134537,569582,48649
X,1554134538,565576,43853
X,1554134538,566119,46348
X,1554134539,567019,35366
X,1554134539,567197,53533
