H,1552883420,306256
X,1552883420,712030,1811
X,1552883421,712104,1653
X,1552883421,712050,3952
X,1552883422,712142,1252
X,1552883423,712158,1309
X,1552883423,712041,2180
X,1552883424,712231,2035
X,1552883424,712013,1803
X,1552883425,712180,1816
X,1552883425,712065,3576
X,1552883426,712190,1022
X,1552883427,712207,2658
X,1552883427,712202,3133
X,1552883428,712291,1871
X,1552883428,712186,787
X,1552883429,712227,1634
X,1552883429,712093,3350
X,1552883430,712222,1128
X,1552883430,712190,1461
X,1552883431,711959,39139
X,1552883431,712219,5595
X,1552883431,712217,1222
X,1552883432,712205,1269
X,1552883432,711859,11721
P,1552883433,5117
X,1552883433,712297,3067
X,1552883433,711955,1545
X,1552883434,712085,1666
X,1552883435,711972,4155
X,1552883435,712056,1452
X,1552883436,712066,1766
X,1552883436,711928,6534
X,1552883437,712061,943
X,1552883437,711868,1794
X,1552883438,712109,1930
X,1552883439,712027,4704
X,1552883439,712049,1232
X,1552883440,712068,982
X,1552883440,712017,3794
X,1552883441,712103,1524
X,1552883441,711959,2015
X,1552883442,712160,3607
X,1552883443,712144,1627
X,1552883443,712017,1080
X,1552883444,712160,2229
X,1552883444,711967,3362
X,1552883445,712019,1620
X,1552883445,712151,2505
X,1552883446,711386,11151
X,1552883446,712458,2402
X,1552883447,712092,2001
X,1552883448,712227,1241
X,1552883448,712049,3754
X,1552883449,712162,1475
X,1552883449,712102,1373
X,1552883450,712098,2107
X,1552883450,712241,1783
X,1552883451,712105,1434
X,1552883452,712168,2286
X,1552883452,712116,3772
X,1552883453,712128,1682
X,1552883453,712138,1312
X,1552883454,712185,4487
X,1552883454,712318,1542
X,1552883455,712227,1181
X,1552883456,712289,953
X,1552883456,712064,3250
X,1552883457,712084,1453
X,1552883457,711994,1885
X,1552883458,711975,1679
X,1552883458,712189,2692
X,1552883459,712164,1391
X,1552883460,712114,1940
X,1552883460,712014,3299
X,1552883461,712130,1201
X,1552883461,712154,900
A,1552883461,711836,1151
T,1552883461,2755
U,1552883462,64508
P,1552883463,5142
X,1552883463,712150,1365
X,1552883464,712143,1291
X,1552883464,712022,2144
X,1552883465,712111,1453
X,1552883465,712125,1326
X,1552883466,712175,1102
X,1552883467,712038,3358
X,1552883467,712111,1299
X,1552883468,712121,2240
X,1552883468,712117,2058
X,1552883469,712142,1646
X,1552883469,712154,1139
X,1552883470,712223,1423
X,1552883471,712068,3219
X,1552883471,712133,1265
X,1552883472,712117,1899
X,1552883472,712037,2003
X,1552883472,712134,1600
X,1552883472,713705,15520
X,1552883473,710382,16897
X,1552883474,712245,1612
X,1552883474,712065,1808
X,1552883475,711793,20565
X,1552883475,708400,24638
X,1552883476,750338,7251
X,1552883476,323200,45019
X,1552883477,316461,5829
X,1552883478,316351,2071
X,1552883478,316211,1101
X,1552883479,316152,572
X,1552883479,316099,273
X,1552883480,316051,201
X,1552883480,315963,117
X,1552883481,315860,175
X,1552883481,315841,118
X,1552883482,315734,139
O,1552883483,315690,93
O,1552883483,315656,83
O,1552883484,315566,125
O,1552883484,315548,109
O,1552883485,315493,117
O,1552883485,315469,68
O,1552883486,315387,146
O,1552883487,315345,144
O,1552883487,315300,108
O,1552883488,315246,56
O,1552883488,315212,109
O,1552883489,315237,109
O,1552883489,315190,114
O,1552883490,315155,99
O,1552883491,315128,93
O,1552883491,315091,96
O,1552883492,314800,1966
P,1552883492,5142
O,1552883492,316004,2943
O,1552883493,315341,1888
O,1552883493,315433,521
O,1552883494,315257,299
O,1552883495,315333,339
O,1552883495,315383,161
O,1552883496,315396,194
O,1552883496,315430,274
O,1552883497,315393,131
O,1552883497,315394,247
O,1552883498,315298,331
O,1552883498,315088,177
O,1552883499,315018,209
O,1552883500,314831,188
O,1552883500,314947,195
O,1552883501,314928,215
O,1552883501,314950,248
O,1552883502,314938,278
O,1552883502,314969,271
O,1552883503,314903,89
O,1552883504,314926,116
O,1552883504,314877,120
O,1552883505,314796,124
O,1552883505,314712,142
O,1552883506,314756,245
O,1552883506,314720,185
O,1552883507,314675,204
O,1552883508,314637,383
O,1552883508,314632,287
O,1552883509,314588,167
O,1552883509,314547,321
O,1552883510,314668,249
O,1552883510,314869,183
O,1552883511,314851,216
O,1552883512,314859,74
O,1552883512,314911,91
O,1552883513,314909,113
