H,1551998857,306256
X,1551998857,677171,24522
P,1551998857,5208
X,1551998857,679029,8948
X,1551998858,675874,21209
X,1551998858,678863,7699
X,1551998858,677863,12933
X,1551998859,678740,1875
X,1551998859,679001,18066
X,1551998860,679810,9269
X,1551998860,679197,1502
X,1551998861,679164,869
X,1551998861,679250,31342
X,1551998862,679351,17984
X,1551998863,679073,2211
X,1551998863,678789,1467
X,1551998864,678587,3216
X,1551998864,678742,838
X,1551998865,678149,4246
X,1551998865,678671,2911
X,1551998866,678339,7565
X,1551998867,679497,14760
X,1551998867,679087,12393
X,1551998868,679240,13071
X,1551998868,678997,1767
X,1551998869,679179,26275
X,1551998869,680145,9175
X,1551998870,679245,1488
X,1551998871,680226,7084
X,1551998871,679784,13412
X,1551998872,679263,1218
X,1551998872,679156,796
A,1551998872,679260,1288
T,1551998872,2791
U,1551998873,64508
X,1551998874,678745,19892
X,1551998875,678798,6273
X,1551998875,679129,1207
X,1551998876,679176,1255
X,1551998876,679069,990
X,1551998877,679182,1789
X,1551998878,679149,768
X,1551998878,679256,850
X,1551998879,679144,1052
X,1551998879,679335,936
X,1551998880,679141,1872
X,1551998880,679012,1406
X,1551998881,679151,1117
X,1551998881,679134,2920
X,1551998882,679218,397
X,1551998883,679227,833
X,1551998883,679246,1891
X,1551998884,679297,608
X,1551998884,679155,964
X,1551998885,678917,1021
X,1551998885,678664,965
X,1551998886,678536,1093
P,1551998886,5205
X,1551998887,678256,868
X,1551998887,677579,811
X,1551998888,677390,1217
X,1551998888,678422,13148
X,1551998889,679092,3147
X,1551998889,678789,1684
X,1551998890,678863,1022
X,1551998891,678925,985
X,1551998891,679066,1120
X,1551998892,679345,620
X,1551998892,679516,1844
X,1551998893,679576,1035
X,1551998893,679701,1450
X,1551998894,680122,1146
X,1551998895,680584,1883
X,1551998895,680811,859
X,1551998896,680894,1162
X,1551998896,680265,1133
X,1551998897,679890,820
X,1551998897,679572,752
X,1551998898,679572,1188
X,1551998899,679870,947
X,1551998899,679502,17723
X,1551998899,679408,6664
X,1551998899,679578,26328
X,1551998900,680220,8995
X,1551998900,679495,1880
X,1551998901,679577,1639
X,1551998901,679268,1163
X,1551998902,679379,1076
X,1551998903,679234,564
X,1551998903,679413,670
X,1551998904,679035,1151
X,1551998904,679122,951
A,1551998904,679219,3232
T,1551998904,2791
U,1551998905,64508
X,1551998906,679149,753
X,1551998907,679392,788
X,1551998907,679643,817
X,1551998908,679851,1691
X,1551998909,679787,936
X,1551998909,679588,1338
X,1551998910,678046,24509
X,1551998910,679478,2900
X,1551998911,679511,1628
X,1551998911,679543,1390
X,1551998912,679695,885
X,1551998913,679630,1194
X,1551998913,679443,669
X,1551998914,679422,455
X,1551998914,679229,1000
X,1551998915,679132,814
P,1551998915,5208
X,1551998915,678900,1461
X,1551998916,678742,15145
X,1551998916,679295,9786
X,1551998917,678445,22961
X,1551998918,678650,14444
X,1551998918,678354,1484
X,1551998919,680993,15115
X,1551998919,677898,7468
X,1551998920,678902,579
X,1551998920,679162,702
X,1551998921,679288,665
X,1551998922,679275,1055
X,1551998922,679426,568
X,1551998923,679398,955
X,1551998923,679521,774
X,1551998924,679605,791
X,1551998924,679683,721
X,1551998925,679703,594
X,1551998926,679637,747
X,1551998926,679761,872
A,1551998926,679448,885
T,1551998926,2792
U,1551998927,64508
X,1551998928,678855,3861
X,1551998929,678447,18733
X,1551998929,679196,1746
X,1551998930,678663,23838
X,1551998930,678931,14685
X,1551998931,679010,932
X,1551998931,679237,968
X,1551998932,679236,701
X,1551998933,679207,841
X,1551998933,679015,516
X,1551998934,679128,815
X,1551998934,678956,925
X,1551998935,678851,563
X,1551998935,677691,1026
X,1551998936,677462,1497
X,1551998937,677615,29586
X,1551998937,678643,17943
X,1551998938,678402,1389
X,1551998938,679003,1020
X,1551998939,678978,975
X,1551998939,678816,1330
X,1551998940,678992,850
X,1551998940,679202,791
X,1551998940,679278,565
X,1551998941,679370,944
X,1551998941,679572,1098
X,1551998942,679236,835
X,1551998942,679539,956
X,1551998943,679239,971
X,1551998943,679052,1265
X,1551998944,679005,1010
P,1551998944,5207
X,1551998945,679092,1478
X,1551998945,678651,10285
X,1551998946,678229,28490
X,1551998946,679102,3507
X,1551998947,678915,2582
X,1551998947,679308,945
X,1551998948,679547,677
X,1551998949,679589,621
