H,1553306707,337272
D,1553306707,448000
D,1553306710,448256
D,1553306712,448000
D,1553306714,448000
D,1553306716,447744
D,1553306718,448256
D,1553306721,448512
D,1553306723,448512
D,1553306725,448512
D,1553306727,448000
D,1553306728,448512
D,1553306731,447744
P,1553306732,5133
D,1553306733,448512
D,1553306735,448000
D,1553306737,448512
D,1553306739,448256
D,1553306742,448000
D,1553306744,448000
D,1553306746,448000
D,1553306748,448512
D,1553306750,447744
D,1553306753,448256
D,1553306755,448512
D,1553306757,444928
D,1553306759,434688
D,1553306761,448000
P,1553306762,5133
D,1553306764,447744
D,1553306766,448000
D,1553306768,448000
D,1553306769,448768
D,1553306771,448512
D,1553306774,448512
D,1553306776,449280
D,1553306778,448000
D,1553306780,448256
D,1553306782,448000
D,1553306785,448512
D,1553306787,448512
D,1553306789,448000
P,1553306791,5132
D,1553306791,447744
D,1553306793,448512
D,1553306796,448000
D,1553306798,449280
D,1553306800,448256
D,1553306802,448512
D,1553306804,448768
D,1553306807,448256
D,1553306809,448512
D,1553306810,448768
D,1553306812,448256
D,1553306814,447232
D,1553306817,448256
D,1553306819,448256
P,1553306820,5134
D,1553306821,448768
D,1553306823,448768
D,1553306825,448000
D,1553306828,448512
D,1553306830,448512
D,1553306832,448512
D,1553306834,448512
D,1553306837,450048
D,1553306839,447744
D,1553306841,448512
D,1553306843,448256
D,1553306845,447488
D,1553306848,448768
D,1553306850,448256
P,1553306850,5131
D,1553306851,448000
D,1553306853,448768
D,1553306855,447744
D,1553306858,448512
D,1553306860,448256
D,1553306862,448512
D,1553306864,448256
D,1553306866,448000
D,1553306869,448256
D,1553306871,448512
D,1553306873,448000
D,1553306875,448256
D,1553306877,448256
P,1553306880,5133
D,1553306880,448512
D,1553306882,448768
D,1553306884,448512
D,1553306886,448768
D,1553306888,448512
D,1553306891,448256
D,1553306892,448512
D,1553306894,448512
D,1553306896,448768
D,1553306898,448256
D,1553306901,447744
D,1553306903,448768
D,1553306905,448000
D,1553306907,449024
P,1553306909,5133
D,1553306909,448256
D,1553306912,448512
D,1553306914,448000
D,1553306916,448512
D,1553306918,448768
D,1553306920,448512
D,1553306923,448768
D,1553306925,449024
D,1553306927,448256
D,1553306929,448768
D,1553306931,448256
D,1553306933,448768
D,1553306935,448768
D,1553306937,448512
P,1553306938,5131
D,1553306939,448256
D,1553306941,449024
D,1553306944,449024
D,1553306946,448512
D,1553306948,448768
D,1553306950,449024
D,1553306952,448000
D,1553306955,448768
D,1553306957,449024
D,1553306959,448768
D,1553306961,448768
D,1553306963,448768
D,1553306966,448512
P,1553306968,5133
D,1553306968,449024
D,1553306970,446720
D,1553306972,448512
D,1553306974,448512
D,1553306976,449280
D,1553306978,448768
D,1553306980,448768
D,1553306982,448512
D,1553306984,448768
D,1553306987,448512
D,1553306989,448512
D,1553306991,447744
D,1553306993,448512
D,1553306995,448512
P,1553306997,5133
D,1553306998,449280
D,1553307000,448768
D,1553307002,448768
D,1553307004,448512
D,1553307006,448256
D,1553307009,448768
D,1553307011,448256
D,1553307013,448000
D,1553307015,449280
D,1553307016,448768
D,1553307019,448768
D,1553307021,449280
D,1553307023,448512
D,1553307025,448256
P,1553307026,5133
D,1553307027,447744
D,1553307030,448512
D,1553307032,448512
D,1553307034,448768
D,1553307036,447488
D,1553307038,449024
D,1553307041,448256
D,1553307043,448512
D,1553307045,448000
D,1553307047,447232
D,1553307050,448256
D,1553307052,448512
D,1553307054,448256
D,1553307056,447488
P,1553307056,5133
D,1553307057,448512
D,1553307060,447744
D,1553307062,448512
D,1553307064,448768
D,1553307066,448512
D,1553307068,448768
D,1553307071,448512
D,1553307073,448512
D,1553307075,449024
D,1553307077,448512
D,1553307079,448768
D,1553307082,448256
D,1553307084,448256
P,1553307085,5133
D,1553307086,448256
D,1553307088,448512
D,1553307090,448768
D,1553307093,448256
D,1553307095,449536
D,1553307097,448512
D,1553307098,448512
D,1553307100,448512
D,1553307103,449280
D,1553307105,448512
D,1553307107,449280
D,1553307109,448768
D,1553307111,448512
D,1553307114,449536
P,1553307114,5132
D,1553307116,448768
D,1553307118,448512
D,1553307120,448256
D,1553307122,449024
D,1553307125,448256
D,1553307127,448512
D,1553307129,448256
D,1553307131,449024
D,1553307133,448768
D,1553307136,448768
D,1553307138,448768
D,1553307139,448512
D,1553307141,448768
D,1553307143,449024
P,1553307143,5132
D,1553307146,448256
D,1553307148,449024
D,1553307150,448000
D,1553307152,448768
D,1553307154,449024
D,1553307157,448512
D,1553307159,448768
D,1553307161,448768
D,1553307163,448768
D,1553307165,448768
D,1553307168,449792
D,1553307170,449280
D,1553307172,447744
P,1553307174,5133
D,1553307174,448512
D,1553307176,448256
D,1553307179,448768
D,1553307180,448512
D,1553307182,448768
D,1553307184,448256
D,1553307186,448256
D,1553307189,448256
D,1553307191,448768
D,1553307193,449024
D,1553307195,448256
D,1553307197,448000
D,1553307200,448256
D,1553307202,447488
P,1553307203,5131
D,1553307204,448768
D,1553307206,448000
D,1553307208,445696
D,1553307211,448000
D,1553307213,448256
D,1553307215,448000
D,1553307217,448512
