H,1554480000,337272
U,1554480000,0
E,1554480000,1
P,1554480000,5086
P,1554480030,5084
P,1554480061,5088
P,1554480090,5086
P,1554480119,5088
P,1554480149,5086
P,1554480178,5087
P,1554480207,5088
P,1554480236,5087
P,1554480266,5087
P,1554480295,5086
P,1554480324,5088
P,1554480355,5088
P,1554480384,5087
P,1554480413,5088
P,1554480442,5085
P,1554480472,5086
P,1554480501,5088
P,1554480530,5087
P,1554480560,5086
P,1554480589,5087
P,1554480618,5087
P,1554480648,5087
P,1554480678,5089
P,1554480707,5087
P,1554480736,5086
P,1554480765,5088
P,1554480795,5088
P,1554480824,5087
P,1554480853,5088
P,1554480883,5087
P,1554480912,5088
P,1554480942,5086
P,1554480971,5087
P,1554481001,5088
P,1554481030,5088
P,1554481059,5087
P,1554481089,5088
P,1554481118,5088
P,1554481147,5089
P,1554481176,5088
P,1554481206,5088
P,1554481236,5088
P,1554481265,5088
P,1554481295,5088
P,1554481324,5087
P,1554481353,5089
P,1554481382,5089
P,1554481412,5087
P,1554481441,5088
P,1554481470,5088
P,1554481500,5089
P,1554481530,5089
P,1554481559,5089
P,1554481588,5088
P,1554481618,5089
P,1554481647,5088
P,1554481676,5089
P,1554481706,5088
P,1554481735,5088
P,1554481764,5087
P,1554481793,5088
P,1554481824,5088
P,1554481853,5089
P,1554481882,5088
O,1554481902,339151,2322
O,1554481902,339349,119
O,1554481903,339360,77
O,1554481904,339350,89
O,1554481904,339376,74
O,1554481905,339362,98
O,1554481905,339373,122
O,1554481906,339345,92
O,1554481906,339365,127
O,1554481907,339356,119
O,1554481908,339363,131
O,1554481908,339354,110
O,1554481909,339395,83
O,1554481909,339421,110
O,1554481910,339407,119
O,1554481910,339409,115
O,1554481911,339375,82
O,1554481912,339342,130
P,1554481912,5082
O,1554481912,339336,99
O,1554481913,339369,87
O,1554481913,339311,71
O,1554481913,339347,63
O,1554481913,339357,56
O,1554481914,339367,124
O,1554481914,339377,105
O,1554481915,339389,92
O,1554481916,339353,99
O,1554481916,339345,124
O,1554481917,339368,81
O,1554481917,339383,78
O,1554481918,339412,123
O,1554481918,339452,114
O,1554481919,339459,122
O,1554481920,339471,95
O,1554481920,339491,76
O,1554481921,339532,98
O,1554481921,339506,100
O,1554481922,339508,97
O,1554481922,339523,72
O,1554481923,339520,132
O,1554481924,339495,179
O,1554481924,339518,98
O,1554481925,339498,132
O,1554481925,339528,128
O,1554481926,339553,149
O,1554481926,339525,154
O,1554481927,339512,121
O,1554481928,339523,111
O,1554481928,339504,107
O,1554481929,339474,114
O,1554481929,339511,124
O,1554481930,339496,51
O,1554481930,339520,118
O,1554481931,339519,119
O,1554481931,339519,80
O,1554481932,339556,114
O,1554481933,339539,144
O,1554481933,339569,75
O,1554481934,339569,140
O,1554481934,339567,98
O,1554481935,339558,118
O,1554481935,339572,186
O,1554481936,339583,73
O,1554481937,339576,139
O,1554481937,339564,134
O,1554481938,339583,100
O,1554481938,339582,85
O,1554481939,339614,123
O,1554481939,339627,105
O,1554481940,339611,80
O,1554481941,339601,110
P,1554481941,5083
O,1554481941,339605,140
O,1554481942,339588,101
O,1554481942,339596,143
O,1554481943,339587,118
O,1554481943,339562,81
O,1554481944,339569,103
O,1554481945,339584,108
O,1554481945,339564,60
O,1554481946,339573,92
O,1554481946,339579,85
O,1554481947,339599,101
O,1554481947,339626,91
O,1554481948,339643,115
O,1554481949,339614,186
O,1554481949,339618,135
O,1554481950,339625,87
O,1554481950,339627,132
O,1554481951,339613,88
O,1554481951,339598,118
O,1554481952,339629,97
O,1554481952,339615,96
O,1554481953,339628,65
O,1554481954,339607,161
O,1554481954,339589,124
O,1554481954,339614,105
O,1554481954,339597,121
O,1554481955,339538,69
O,1554481955,339573,113
O,1554481956,339561,106
O,1554481957,339567,104
T,1554481957,2864
P,1554481970,5088
P,1554481999,5084
P,1554482029,5088
P,1554482058,5088
P,1554482087,5088
P,1554482118,5088
P,1554482147,5087
P,1554482176,5088
P,1554482205,5088
P,1554482235,5088
P,1554482264,5088
P,1554482293,5089
P,1554482323,5087
P,1554482352,5088
P,1554482381,5088
P,1554482411,5088
P,1554482441,5088
P,1554482470,5089
P,1554482499,5089
P,1554482528,5089
P,1554482558,5089
P,1554482587,5088
P,1554482616,5089
P,1554482646,5089
P,1554482676,5087
P,1554482706,5089
P,1554482735,5086
P,1554482765,5090
P,1554482794,5089
P,1554482823,5089
P,1554482853,5089
P,1554482882,5090
P,1554482911,5088
P,1554482940,5090
