H,1552254655,337272
X,1552254655,731670,4427
X,1552254656,731046,2608
X,1552254656,731438,1385
X,1552254657,731389,590
X,1552254657,730908,1608
X,1552254658,730728,1055
X,1552254658,730499,1869
X,1552254659,730861,967
X,1552254659,731108,793
X,1552254660,731429,1517
X,1552254661,731375,652
X,1552254661,730822,2215
X,1552254662,730811,727
X,1552254662,730744,1563
X,1552254663,731045,1179
X,1552254663,730911,726
X,1552254664,730551,2170
X,1552254665,730465,583
X,1552254665,730547,517
X,1552254666,730466,840
X,1552254666,730772,714
X,1552254667,730299,2776
X,1552254667,730836,610
X,1552254668,731685,1244
X,1552254669,731918,960
X,1552254669,731516,1170
X,1552254670,730970,1985
X,1552254670,730615,696
X,1552254671,730493,532
X,1552254671,730776,995
X,1552254672,731115,597
X,1552254673,730884,2870
X,1552254673,731097,1084
X,1552254674,730987,568
A,1552254674,730806,1924
T,1552254674,2815
X,1552254676,730816,1172
X,1552254676,730869,644
P,1552254677,5149
X,1552254677,730979,739
X,1552254677,731228,1218
X,1552254678,731587,842
X,1552254678,731662,1639
X,1552254679,732111,1027
X,1552254680,731987,1078
X,1552254680,732066,1121
X,1552254680,731822,1907
X,1552254680,731872,1122
X,1552254681,731829,695
X,1552254681,731635,924
X,1552254682,731537,626
X,1552254683,731221,1812
X,1552254683,731502,5246
X,1552254684,730425,17079
X,1552254684,731586,2464
X,1552254685,731491,2640
X,1552254685,731315,1539
X,1552254686,731094,759
X,1552254686,731106,1115
X,1552254687,730643,1389
X,1552254688,731248,1464
X,1552254688,731333,1445
X,1552254689,731677,1160
X,1552254689,731547,1516
X,1552254690,731533,2516
X,1552254690,731570,1256
X,1552254691,731744,1009
X,1552254692,731856,1796
X,1552254692,731749,6194
X,1552254693,731482,1493
X,1552254693,731007,2184
X,1552254694,731647,2042
X,1552254694,732880,1586
X,1552254695,733219,2809
X,1552254696,733687,1216
X,1552254696,733223,2235
X,1552254697,732559,3077
X,1552254697,732222,942
X,1552254698,731843,905
X,1552254698,731785,1305
X,1552254699,731522,950
X,1552254700,731655,836
X,1552254700,731789,1181
X,1552254701,731767,2497
X,1552254701,731674,964
X,1552254702,731403,1849
X,1552254702,732495,941
X,1552254703,732610,1484
X,1552254704,732170,1184
X,1552254704,731958,583
X,1552254705,731857,2426
X,1552254705,731821,734
P,1552254706,5149
X,1552254706,731745,448
X,1552254706,731680,1771
X,1552254707,731428,1008
X,1552254707,731155,1737
X,1552254708,731324,516
X,1552254709,731303,1326
X,1552254709,731345,1339
X,1552254710,731043,3106
X,1552254710,731133,1063
X,1552254711,731292,862
X,1552254711,731419,1337
X,1552254712,731574,697
X,1552254713,731383,2576
X,1552254713,731411,708
A,1552254713,731603,1626
T,1552254713,2815
X,1552254715,731625,1256
X,1552254716,731537,2679
X,1552254716,731830,644
X,1552254717,731902,593
X,1552254717,732029,1414
X,1552254718,731756,764
X,1552254719,731891,2801
X,1552254719,731960,617
X,1552254720,732051,650
X,1552254720,732508,2132
X,1552254721,732262,7513
X,1552254721,732610,5453
X,1552254721,732470,1428
X,1552254721,731917,1254
X,1552254722,732199,1443
X,1552254723,731700,2807
X,1552254723,731484,715
X,1552254724,731449,765
X,1552254724,731359,1349
X,1552254725,731767,1109
X,1552254725,731588,612
X,1552254726,731568,1376
X,1552254727,731706,529
X,1552254727,731684,685
X,1552254728,731881,1577
X,1552254728,731669,628
X,1552254729,731233,1561
X,1552254729,731742,611
X,1552254730,731821,639
X,1552254731,732295,1659
X,1552254731,731514,832
X,1552254732,731442,2947
X,1552254732,731392,674
X,1552254733,731208,934
X,1552254733,731586,1582
X,1552254734,731623,1640
X,1552254735,732763,2939
P,1552254735,5148
X,1552254735,733289,1276
X,1552254736,732133,1654
X,1552254736,732019,1300
X,1552254737,731927,1480
X,1552254737,731380,1563
X,1552254738,731177,926
X,1552254738,731471,1406
X,1552254739,731476,921
X,1552254740,731401,4201
X,1552254740,730758,1196
X,1552254741,730601,836
X,1552254741,731103,1075
X,1552254742,731641,581
A,1552254742,731582,1450
T,1552254742,2815
X,1552254744,731738,492
X,1552254744,731891,898
X,1552254745,732087,513
X,1552254746,731934,2979
X,1552254746,732166,792
X,1552254747,732224,418
X,1552254747,732091,1753
X,1552254748,732008,1280
X,1552254748,731793,3241
X,1552254749,731828,751
