H,1552883510,337272
X,1552883510,715829,19068
X,1552883511,715950,1291
X,1552883511,715970,1066
X,1552883512,715776,1156
X,1552883513,715678,31980
X,1552883513,715849,23038
X,1552883514,715829,1565
X,1552883514,715805,1723
X,1552883515,715698,339
X,1552883515,715857,7229
X,1552883516,715938,1205
X,1552883516,716077,1421
X,1552883516,715625,4098
X,1552883517,715682,1146
X,1552883517,715596,535
X,1552883518,715574,551
X,1552883518,715387,494
X,1552883519,715525,627
A,1552883519,715788,749
T,1552883519,2773
R,1552883519,700D98F55
X,1552883521,715457,723
X,1552883521,715438,988
P,1552883522,5135
X,1552883522,715445,674
X,1552883523,715181,1364
X,1552883523,715269,391
X,1552883524,715274,531
X,1552883524,715257,1237
X,1552883525,715999,1989
X,1552883525,715509,35167
X,1552883526,716666,23303
X,1552883527,716029,4587
X,1552883527,716138,1233
X,1552883528,716157,430
X,1552883528,716128,744
X,1552883529,716119,1762
X,1552883529,716106,976
X,1552883530,715946,1306
X,1552883531,714847,34749
X,1552883531,715952,8865
X,1552883532,715929,19803
X,1552883532,716006,1768
X,1552883533,716060,450
X,1552883533,716060,593
X,1552883534,716103,636
X,1552883534,716007,1819
X,1552883535,716004,804
X,1552883536,715915,1125
X,1552883536,715951,629
X,1552883537,715933,571
X,1552883537,715990,1985
X,1552883538,715982,530
X,1552883538,715925,1271
X,1552883539,716002,762
X,1552883540,715992,606
X,1552883540,716004,602
X,1552883541,716124,813
X,1552883541,716012,1396
X,1552883542,715827,31064
X,1552883542,715252,13431
X,1552883543,715963,6141
X,1552883544,716200,3045
X,1552883544,716430,2084
X,1552883545,714694,20191
X,1552883545,716466,17607
X,1552883546,716307,1404
X,1552883546,716515,1551
X,1552883547,716401,609
A,1552883547,715894,1132
T,1552883547,2773
R,1552883547,700D98F55
X,1552883549,716172,1026
X,1552883550,716007,10762
X,1552883550,715857,1621
X,1552883551,715564,1465
X,1552883551,715487,701
P,1552883552,5136
X,1552883552,715450,1402
X,1552883552,715456,700
X,1552883553,715468,587
X,1552883553,715509,808
X,1552883554,715440,682
X,1552883555,715299,2325
X,1552883555,715427,18614
X,1552883556,715619,1236
X,1552883556,715844,821
X,1552883557,715981,639
X,1552883557,715850,496
X,1552883557,715813,1530
X,1552883558,715803,643
X,1552883558,715764,762
X,1552883559,715745,1723
X,1552883559,715671,850
X,1552883560,715452,32427
X,1552883560,715440,18795
X,1552883561,715720,1427
X,1552883562,715564,2961
X,1552883562,715235,7937
X,1552883563,715980,6104
X,1552883563,715210,1217
X,1552883564,715431,569
X,1552883564,715771,946
X,1552883565,715775,2079
X,1552883566,715682,2768
X,1552883566,716276,32197
X,1552883567,715628,2994
X,1552883567,717537,15044
X,1552883568,716152,1310
X,1552883568,716353,1126
X,1552883569,716332,832
X,1552883569,716246,1950
X,1552883570,715993,2409
X,1552883571,716476,1404
X,1552883571,716086,729
X,1552883572,715761,1090
X,1552883572,715861,756
X,1552883573,715900,1402
X,1552883573,715873,535
X,1552883574,715718,1764
X,1552883575,715855,713
X,1552883575,715979,576
X,1552883576,715890,925
A,1552883576,715767,901
T,1552883576,2773
R,1552883576,700D98F55
X,1552883578,715964,599
X,1552883578,716023,637
X,1552883579,716114,905
X,1552883579,716032,1318
X,1552883580,716017,1508
X,1552883581,715872,634
P,1552883581,5136
X,1552883581,715975,498
X,1552883582,715985,837
X,1552883582,716078,1435
X,1552883583,715891,581
X,1552883583,716027,990
X,1552883584,715971,950
X,1552883585,715959,3509
X,1552883585,715825,966
X,1552883586,716056,989
X,1552883586,715997,1388
X,1552883587,716096,833
X,1552883587,716139,680
X,1552883588,716188,592
X,1552883588,716227,1362
X,1552883589,715995,688
X,1552883590,716002,1663
X,1552883590,716078,719
X,1552883591,716196,785
X,1552883591,716108,982
X,1552883592,716149,621
X,1552883592,716132,588
A,1552883593,716039,371
T,1552883593,2773
R,1552883593,700D98F55
X,1552883595,716240,733
X,1552883595,716110,775
X,1552883596,716403,31170
X,1552883596,715947,22568
X,1552883597,715810,8476
X,1552883597,716128,3011
X,1552883598,715962,655
X,1552883598,715857,1088
X,1552883598,715935,1322
X,1552883599,715727,755
X,1552883599,715749,772
X,1552883600,715778,538
X,1552883600,715767,473
X,1552883601,715735,3280
X,1552883602,715766,759
