H,1553908519,337272
D,1553908519,456192
D,1553908521,455168
D,1553908523,455680
D,1553908526,455424
D,1553908528,455680
D,1553908529,455680
D,1553908531,455424
P,1553908533,5105
D,1553908533,456192
D,1553908536,471808
D,1553908538,696576
P,1553908563,5129
P,1553908592,5131
P,1553908621,5131
P,1553908651,5131
P,1553908681,5131
P,1553908710,5131
P,1553908739,5131
P,1553908769,5131
P,1553908798,5130
P,1553908827,5130
P,1553908856,5131
P,1553908886,5131
P,1553908915,5130
P,1553908945,5131
P,1553908975,5130
P,1553909004,5131
P,1553909033,5129
P,1553909062,5131
P,1553909092,5131
P,1553909121,5131
P,1553909150,5131
P,1553909180,5132
P,1553909209,5131
P,1553909239,5131
P,1553909268,5130
P,1553909298,5131
P,1553909327,5130
P,1553909356,5131
P,1553909386,5131
P,1553909415,5132
P,1553909444,5130
P,1553909473,5132
P,1553909503,5131
P,1553909533,5130
P,1553909562,5131
P,1553909592,5132
P,1553909621,5132
P,1553909650,5131
P,1553909679,5131
P,1553909709,5131
P,1553909738,5131
P,1553909767,5130
P,1553909797,5131
P,1553909827,5130
P,1553909856,5131
P,1553909885,5129
P,1553909915,5129
P,1553909944,5131
P,1553909973,5130
P,1553910003,5130
P,1553910032,5131
O,1553910051,337496,2266
O,1553910051,337685,101
O,1553910052,337643,82
O,1553910052,337597,113
O,1553910053,337599,131
O,1553910054,337543,66
O,1553910054,337544,132
O,1553910055,337532,115
O,1553910055,337483,119
O,1553910056,337447,103
O,1553910056,337495,99
O,1553910057,337547,102
O,1553910058,337533,126
O,1553910058,337515,123
O,1553910059,337526,189
O,1553910059,337553,160
O,1553910060,337537,170
O,1553910060,337680,74
O,1553910061,337677,154
P,1553910061,5123
O,1553910062,337679,119
O,1553910062,337696,136
O,1553910063,337668,147
O,1553910063,337665,132
O,1553910064,337635,139
O,1553910064,337663,64
O,1553910065,337702,109
O,1553910066,337748,128
O,1553910066,337726,72
O,1553910067,337732,151
O,1553910067,337780,151
O,1553910068,337909,150
O,1553910068,338114,162
O,1553910069,338097,101
O,1553910070,338039,131
O,1553910070,337994,158
O,1553910071,337957,109
O,1553910071,337987,108
O,1553910072,337939,156
O,1553910072,337912,105
O,1553910073,337933,155
O,1553910073,338001,150
O,1553910074,337984,115
O,1553910075,337916,169
O,1553910075,337828,109
O,1553910076,337838,73
O,1553910076,337835,104
O,1553910077,337869,105
O,1553910077,337853,90
O,1553910078,337863,65
O,1553910079,337876,80
O,1553910079,337890,108
O,1553910080,337849,62
O,1553910080,337926,145
O,1553910081,337942,132
O,1553910081,337940,105
O,1553910082,337989,96
O,1553910083,337990,114
O,1553910083,337989,157
O,1553910084,337947,98
O,1553910084,337913,81
O,1553910085,337939,169
O,1553910085,337911,138
O,1553910086,338026,232
O,1553910086,338127,115
O,1553910086,338103,86
O,1553910087,338062,133
O,1553910087,338011,103
O,1553910088,337966,89
O,1553910088,337929,50
O,1553910089,337956,79
O,1553910089,337978,74
O,1553910090,337963,106
P,1553910090,5121
O,1553910091,337976,146
O,1553910091,337970,108
O,1553910092,337968,129
O,1553910092,337953,145
O,1553910093,337942,134
O,1553910093,337904,119
O,1553910094,337890,48
O,1553910095,337883,93
O,1553910095,337928,117
O,1553910096,337904,80
O,1553910096,337903,122
O,1553910097,337906,89
O,1553910097,337904,81
O,1553910098,337908,85
O,1553910099,337898,85
O,1553910099,337856,100
O,1553910100,337847,95
O,1553910100,337864,117
O,1553910101,337835,79
O,1553910101,337848,97
O,1553910102,337858,101
O,1553910103,337839,95
O,1553910103,337810,126
O,1553910104,337824,85
O,1553910104,337848,139
O,1553910105,337898,76
O,1553910105,337912,105
O,1553910106,337912,85
O,1553910106,337917,79
T,1553910107,2773
P,1553910121,5131
P,1553910150,5130
P,1553910179,5131
P,1553910209,5131
P,1553910238,5130
P,1553910267,5131
P,1553910296,5131
P,1553910326,5131
P,1553910355,5131
P,1553910384,5131
P,1553910414,5132
P,1553910444,5130
P,1553910473,5130
P,1553910502,5131
P,1553910532,5130
P,1553910561,5131
P,1553910590,5130
P,1553910619,5131
P,1553910649,5131
P,1553910678,5131
P,1553910708,5129
P,1553910738,5130
P,1553910767,5131
P,1553910796,5131
P,1553910825,5131
P,1553910855,5130
P,1553910884,5130
P,1553910913,5130
P,1553910943,5131
P,1553910972,5131
P,1553911002,5131
P,1553911031,5132
P,1553911061,5131
P,1553911091,5130
P,1553911120,5130
P,1553911150,5130
P,1553911179,5131
P,1553911208,5130
