H,1555461117,337272
P,1555461117,5060
D,1555461119,441856
D,1555461121,442112
D,1555461123,442368
D,1555461125,441856
D,1555461127,436992
D,1555461129,442112
D,1555461131,442112
D,1555461133,442368
D,1555461136,442368
D,1555461138,441856
D,1555461140,442624
D,1555461142,442112
D,1555461144,441856
P,1555461146,5059
D,1555461147,442624
D,1555461149,442368
D,1555461151,441856
D,1555461153,442880
D,1555461155,441856
D,1555461158,440832
D,1555461160,441856
D,1555461162,441344
P,1555461175,5058
P,1555461206,5059
P,1555461235,5059
P,1555461264,5058
P,1555461293,5060
P,1555461323,5059
P,1555461352,5060
P,1555461381,5060
P,1555461411,5060
P,1555461440,5060
P,1555461469,5060
P,1555461499,5061
P,1555461529,5060
P,1555461558,5059
P,1555461587,5060
P,1555461616,5061
P,1555461646,5060
O,1555461672,339196,2283
O,1555461672,339396,235
O,1555461673,339561,350
O,1555461674,339703,237
O,1555461674,339594,554
O,1555461675,339779,485
P,1555461675,5052
O,1555461675,339566,229
O,1555461676,339568,333
O,1555461676,339541,219
O,1555461677,339528,190
O,1555461678,339549,323
O,1555461678,339624,548
O,1555461679,339888,350
O,1555461679,339618,213
O,1555461680,339560,823
O,1555461680,339540,259
O,1555461681,339643,525
O,1555461681,339940,188
O,1555461682,339650,304
O,1555461683,339525,383
O,1555461683,339459,658
O,1555461684,339508,348
O,1555461684,339696,599
O,1555461685,339701,450
O,1555461685,339519,209
O,1555461686,339342,1041
O,1555461687,339554,797
O,1555461687,339750,312
O,1555461688,339845,473
O,1555461688,339229,627
O,1555461689,339483,309
O,1555461689,339539,453
O,1555461690,339485,411
O,1555461691,339376,256
O,1555461691,339351,328
O,1555461692,339599,614
O,1555461692,339456,508
O,1555461693,339624,290
O,1555461693,339714,414
O,1555461694,339441,238
O,1555461695,339528,258
O,1555461695,339576,273
O,1555461696,339391,389
O,1555461696,339342,507
O,1555461697,339413,264
O,1555461697,339622,180
O,1555461698,339739,316
O,1555461698,339516,649
O,1555461698,339365,276
O,1555461699,339552,188
O,1555461699,339595,220
O,1555461700,339500,170
O,1555461700,339586,270
O,1555461701,339602,442
O,1555461701,339393,658
O,1555461702,339634,138
O,1555461703,339370,636
O,1555461703,339531,359
O,1555461704,339489,508
P,1555461704,5053
O,1555461704,339493,361
O,1555461705,339700,398
O,1555461705,339701,164
O,1555461706,339576,238
O,1555461707,339767,144
O,1555461707,339827,214
O,1555461708,339571,343
O,1555461708,339585,231
O,1555461709,339642,584
O,1555461709,339604,348
O,1555461710,339541,317
O,1555461711,339587,278
O,1555461711,339524,318
O,1555461712,339481,243
O,1555461712,339450,322
O,1555461713,339290,657
O,1555461713,339278,662
O,1555461714,339554,167
O,1555461715,339571,678
O,1555461715,339628,457
O,1555461716,339805,299
O,1555461716,339891,277
O,1555461717,339611,408
O,1555461717,339574,279
O,1555461718,339689,551
O,1555461718,339500,132
O,1555461719,339672,193
O,1555461720,339952,348
O,1555461720,339780,255
O,1555461721,339707,343
O,1555461721,339619,351
O,1555461722,339802,268
O,1555461722,339498,152
O,1555461723,339469,252
O,1555461724,339620,500
O,1555461724,339535,151
O,1555461725,339626,199
O,1555461725,339548,264
O,1555461726,339492,286
O,1555461726,339474,131
O,1555461727,339601,245
O,1555461728,339597,238
T,1555461728,2825
P,1555461734,5060
P,1555461763,5060
P,1555461793,5060
P,1555461822,5060
P,1555461852,5061
P,1555461881,5060
P,1555461910,5060
P,1555461940,5061
P,1555461969,5060
P,1555461998,5059
P,1555462027,5060
P,1555462057,5060
P,1555462087,5061
P,1555462116,5060
P,1555462146,5060
P,1555462175,5061
P,1555462204,5061
P,1555462233,5060
P,1555462263,5060
P,1555462292,5061
P,1555462321,5060
P,1555462351,5059
P,1555462381,5060
P,1555462410,5061
P,1555462439,5061
P,1555462469,5061
P,1555462498,5061
P,1555462527,5061
P,1555462557,5061
P,1555462586,5062
P,1555462615,5062
D,1555462630,448512
P,1555462644,5062
D,1555462649,438272
D,1555462651,435200
D,1555462653,435456
D,1555462656,437504
D,1555462658,438272
D,1555462660,438784
D,1555462662,439296
D,1555462664,428800
D,1555462667,438272
D,1555462669,439040
D,1555462671,439040
D,1555462673,438016
P,1555462675,5060
D,1555462675,438528
D,1555462678,439040
D,1555462680,439808
D,1555462682,440832
D,1555462683,440064
D,1555462685,439552
D,1555462688,438528
D,1555462690,439296
D,1555462692,438528
D,1555462694,430336
D,1555462696,442624
D,1555462699,437504
D,1555462701,436480
D,1555462703,440064
P,1555462704,5061
