H,1552621499,337272
U,1552621499,36693
P,1552621499,5068
X,1552621500,696807,658
X,1552621501,696744,840
X,1552621502,696550,489
X,1552621502,696636,668
X,1552621503,696648,916
X,1552621503,696217,730
X,1552621504,696561,626
X,1552621504,696125,1140
X,1552621505,696619,1348
X,1552621506,696657,1033
X,1552621506,696927,979
X,1552621507,696825,373
X,1552621507,696768,551
X,1552621508,696490,947
X,1552621508,696097,1190
X,1552621508,696645,970
X,1552621508,696463,628
X,1552621509,696881,1485
X,1552621510,696068,1147
X,1552621510,696125,1295
X,1552621511,696511,1545
X,1552621511,696358,692
X,1552621512,696078,1158
X,1552621512,695969,944
X,1552621513,696118,1214
X,1552621514,696420,551
X,1552621514,694695,1870
X,1552621515,694868,1876
X,1552621515,694100,1328
X,1552621516,694932,1249
X,1552621516,694942,1565
X,1552621517,694480,1165
X,1552621518,695031,663
X,1552621518,695828,1147
X,1552621519,695899,636
X,1552621519,695890,797
X,1552621520,695689,740
A,1552621520,696376,1896
T,1552621520,2804
U,1552621520,36693
X,1552621522,696580,751
X,1552621522,696155,728
X,1552621523,696478,570
X,1552621524,696483,667
X,1552621524,696065,869
X,1552621525,696280,754
X,1552621525,696012,790
X,1552621526,696140,867
X,1552621526,696444,517
X,1552621527,696532,1205
X,1552621527,696078,616
P,1552621528,5128
X,1552621528,696001,751
X,1552621529,696472,569
X,1552621529,696645,278
X,1552621530,696789,278
X,1552621530,696589,701
X,1552621531,696785,780
X,1552621531,696827,608
X,1552621532,696888,436
X,1552621533,696442,541
X,1552621533,696344,815
A,1552621533,696424,887
T,1552621533,2804
U,1552621534,36693
X,1552621535,696608,700
X,1552621536,696478,893
X,1552621536,696726,417
X,1552621537,696879,453
X,1552621537,696906,540
X,1552621538,696705,773
X,1552621539,696994,510
X,1552621539,696938,502
X,1552621540,696892,461
X,1552621540,696860,563
X,1552621541,696779,812
X,1552621541,696869,543
X,1552621542,697021,735
X,1552621542,696805,554
X,1552621543,696437,1194
X,1552621544,696631,478
X,1552621544,696549,371
X,1552621545,696565,530
X,1552621545,696329,740
X,1552621546,696394,925
X,1552621546,696633,736
A,1552621546,696728,692
T,1552621547,2804
U,1552621547,36693
X,1552621548,696549,1139
X,1552621549,696860,774
X,1552621549,697022,662
X,1552621549,696988,634
X,1552621550,696608,1577
X,1552621550,697055,1156
X,1552621551,697610,872
X,1552621551,697593,902
X,1552621552,697162,1674
X,1552621553,697052,1203
X,1552621553,697365,584
X,1552621554,697254,697
X,1552621554,696969,943
X,1552621555,696955,702
X,1552621555,697002,565
X,1552621556,697071,424
X,1552621556,697139,615
X,1552621557,696892,834
P,1552621557,5131
X,1552621558,696946,493
X,1552621558,697024,542
X,1552621559,697170,283
X,1552621559,697096,410
X,1552621560,696944,518
X,1552621560,696711,656
X,1552621561,696888,431
A,1552621561,697074,899
T,1552621561,2804
U,1552621561,36693
X,1552621563,696593,956
X,1552621564,696725,414
X,1552621564,696796,475
X,1552621565,696791,577
X,1552621565,696634,1326
X,1552621566,697072,531
X,1552621566,697316,290
X,1552621567,696834,1106
X,1552621568,696094,923
X,1552621568,696490,381
X,1552621569,696335,508
X,1552621569,696354,1354
X,1552621570,696432,953
X,1552621570,696207,2302
X,1552621571,696065,1376
X,1552621572,695818,1724
X,1552621572,695306,2235
X,1552621573,696996,1184
X,1552621573,696882,3380
X,1552621574,696901,5802
X,1552621574,696639,1202
X,1552621575,697024,744
X,1552621575,696944,466
X,1552621576,696753,872
X,1552621577,696548,599
X,1552621577,696235,1227
X,1552621578,696549,955
X,1552621578,696942,504
X,1552621579,696911,499
X,1552621579,696636,623
X,1552621580,696954,478
X,1552621581,697128,757
A,1552621581,696751,1222
T,1552621581,2804
U,1552621581,36693
X,1552621583,697070,6347
X,1552621583,696627,2107
X,1552621584,696033,10355
X,1552621584,696284,19293
X,1552621585,696330,38365
X,1552621585,698198,28182
X,1552621586,696998,16327
X,1552621587,697704,17173
X,1552621587,697642,11092
P,1552621587,5128
X,1552621588,698014,9125
X,1552621588,698465,15627
X,1552621589,697454,19156
X,1552621589,697997,9531
X,1552621590,696970,11637
X,1552621590,697275,5565
X,1552621590,697188,9729
X,1552621591,696606,16997
X,1552621591,700172,57257
X,1552621592,696724,19503
