H,1555011709,337272
X,1555011709,802855,2410
X,1555011709,802637,2166
X,1555011710,802130,11317
X,1555011710,801878,9059
X,1555011711,800382,6076
X,1555011711,796723,9009
X,1555011712,796255,8477
X,1555011713,797759,10336
X,1555011713,799079,3084
X,1555011714,798895,4123
X,1555011714,798243,2398
X,1555011715,800887,24595
X,1555011715,800959,2355
P,1555011716,5050
X,1555011716,800745,1069
X,1555011717,801490,21487
X,1555011717,802690,3239
X,1555011718,802666,1853
X,1555011718,802140,46026
X,1555011719,802362,7234
X,1555011719,802609,4298
X,1555011720,802337,3958
X,1555011720,799143,6441
X,1555011721,804559,6754
X,1555011722,803450,2640
X,1555011722,803249,3181
X,1555011723,803760,12185
X,1555011723,803450,4583
X,1555011724,801224,9724
X,1555011724,801420,4780
X,1555011725,802580,819
X,1555011726,802807,3159
X,1555011726,802417,14852
X,1555011727,804042,2497
X,1555011727,804391,1342
X,1555011728,805204,2016
X,1555011728,810773,11054
X,1555011729,815228,5782
X,1555011730,819730,8969
X,1555011730,814917,10365
X,1555011731,810285,2921
X,1555011731,807348,2442
X,1555011732,806849,11367
X,1555011732,805317,2796
X,1555011733,808403,5526
X,1555011734,805609,3162
X,1555011734,803741,11273
X,1555011735,804673,9507
X,1555011735,804398,1100
X,1555011736,804074,1601
X,1555011736,804360,27529
X,1555011737,804841,3050
X,1555011738,805277,2289
X,1555011738,804908,2319
X,1555011739,801875,6040
X,1555011739,800330,19935
X,1555011740,802322,6697
X,1555011740,803183,2809
X,1555011741,804363,4517
X,1555011741,806750,7571
X,1555011742,813024,7281
X,1555011743,808372,8547
X,1555011743,811279,9413
X,1555011744,806332,21328
X,1555011744,801417,11124
X,1555011745,802487,2653
X,1555011745,802799,7385
P,1555011745,5077
X,1555011745,801912,2801
X,1555011746,803943,3682
X,1555011746,801873,7764
X,1555011747,800923,6799
X,1555011747,800516,5071
X,1555011748,800021,10712
X,1555011748,802181,2313
X,1555011749,802006,1400
X,1555011750,801862,8372
X,1555011750,803096,1462
X,1555011751,803197,1963
X,1555011751,802235,1916
X,1555011752,801842,1908
X,1555011752,802516,4455
X,1555011753,802801,2591
X,1555011754,803310,1837
X,1555011754,803430,1252
X,1555011755,803641,1053
X,1555011755,803861,2369
X,1555011756,803995,1265
X,1555011756,803201,12346
X,1555011757,802735,3873
X,1555011757,801077,1419
X,1555011758,801036,1933
X,1555011759,799218,4640
X,1555011759,798783,2015
X,1555011760,799763,5212
X,1555011760,799936,4716
X,1555011761,798414,7136
X,1555011761,800706,4926
X,1555011762,800928,9843
X,1555011763,801068,6511
X,1555011763,799399,10619
X,1555011764,798059,13634
X,1555011764,802169,15212
X,1555011765,801273,17637
X,1555011765,800030,7687
X,1555011766,799465,4729
X,1555011767,801731,7742
X,1555011767,803198,5096
X,1555011768,803088,2491
X,1555011768,803098,2700
X,1555011769,802738,2543
X,1555011769,802300,20106
X,1555011770,802916,6442
X,1555011771,802268,4286
X,1555011771,800927,3270
X,1555011772,800405,2610
X,1555011772,801773,3052
X,1555011773,801780,2724
X,1555011773,801888,3416
X,1555011774,800536,2898
X,1555011775,801281,8605
P,1555011775,5075
X,1555011775,801684,2929
X,1555011776,801699,2325
X,1555011776,802700,3109
X,1555011777,803033,4466
X,1555011777,802263,5410
X,1555011778,801834,2850
X,1555011778,801343,1556
X,1555011779,800424,2470
X,1555011780,800953,4318
X,1555011780,801817,4428
X,1555011781,804344,5623
X,1555011781,804465,12300
X,1555011782,800625,11108
X,1555011782,801441,2924
X,1555011783,802069,3071
X,1555011784,801894,2915
X,1555011784,803364,2893
X,1555011785,802911,1004
X,1555011785,803134,1378
X,1555011786,803458,3934
X,1555011786,803162,44817
X,1555011786,803322,3209
X,1555011787,801684,20335
X,1555011787,802499,1787
X,1555011788,801922,1216
X,1555011788,801858,3372
X,1555011789,802378,1518
X,1555011789,802410,1766
X,1555011790,800753,13739
X,1555011791,799313,3415
X,1555011791,799022,3689
X,1555011792,800744,9400
X,1555011792,800496,4181
X,1555011793,800031,1869
X,1555011793,801388,1952
X,1555011794,803474,15628
X,1555011794,800758,33447
X,1555011795,801854,22897
X,1555011796,800662,48095
X,1555011796,802290,38578
X,1555011797,797496,59133
X,1555011797,802567,6866
X,1555011798,800560,28267
X,1555011798,799233,5450
X,1555011799,799822,27251
X,1555011800,802663,4005
X,1555011800,802360,7776
X,1555011801,803351,3003
X,1555011801,802869,2736
