H,1555567793,337564
P,1555567793,5543
P,1555567822,5543
P,1555567852,5542
P,1555567881,5543
P,1555567911,5543
P,1555567940,5543
P,1555567970,5543
P,1555567999,5542
P,1555568028,5542
P,1555568058,5543
P,1555568087,5543
P,1555568116,5544
P,1555568145,5544
P,1555568175,5542
P,1555568205,5542
P,1555568234,5542
P,1555568264,5544
P,1555568293,5542
P,1555568322,5542
P,1555568351,5544
P,1555568381,5543
P,1555568410,5543
P,1555568439,5544
P,1555568469,5544
P,1555568499,5542
P,1555568529,5543
P,1555568558,5542
P,1555568588,5542
P,1555568617,5542
P,1555568646,5543
P,1555568676,5544
P,1555568705,5542
P,1555568734,5544
P,1555568763,5543
P,1555568794,5542
P,1555568823,5543
P,1555568852,5544
P,1555568882,5542
D,1555568895,280576
D,1555568897,279552
D,1555568899,280832
D,1555568902,278016
P,1555568911,5544
P,1555568940,5543
P,1555568969,5543
P,1555568999,5543
D,1555569021,398336
P,1555569028,5543
P,1555569057,5542
P,1555569087,5543
D,1555569112,284160
R,1555569113,000000000
X,1555569114,430817,11508
X,1555569115,429520,17124
X,1555569115,429827,25575
X,1555569116,428283,43809
X,1555569117,428763,12755
P,1555569117,5534
X,1555569117,430669,21809
X,1555569118,430996,2572
X,1555569118,429852,5940
X,1555569119,430222,12320
X,1555569119,430735,30455
X,1555569120,430253,33897
X,1555569121,431095,28202
X,1555569121,430636,1533
X,1555569122,431231,6040
X,1555569122,430105,8935
X,1555569123,431388,11978
X,1555569123,430834,3431
X,1555569124,432613,28756
X,1555569125,430147,26503
X,1555569125,431233,6333
X,1555569126,431136,7410
X,1555569126,431139,1101
X,1555569127,431170,6085
X,1555569127,431032,5427
X,1555569128,431083,6322
X,1555569128,427205,47782
X,1555569128,368541,18271
X,1555569129,337014,62123
X,1555569129,337172,22680
X,1555569130,334579,60994
X,1555569130,334460,37488
X,1555569131,335239,24160
X,1555569131,335582,15785
X,1555569132,335368,11870
X,1555569133,334904,9490
X,1555569133,334538,7052
X,1555569134,334354,5307
O,1555569134,334474,4705
O,1555569135,334659,3505
O,1555569135,334709,2628
O,1555569136,334757,1947
O,1555569137,334791,1653
O,1555569137,334746,1455
O,1555569138,334812,1203
O,1555569138,334809,935
O,1555569139,334616,796
O,1555569139,334530,799
O,1555569140,334420,673
O,1555569141,334343,478
O,1555569141,334339,597
O,1555569142,334635,304
O,1555569142,334680,272
O,1555569143,334793,234
O,1555569143,334805,229
O,1555569144,334794,240
O,1555569144,334838,159
O,1555569145,334955,141
O,1555569146,334967,94
P,1555569146,5536
O,1555569146,335039,148
O,1555569147,335186,161
O,1555569147,335174,136
O,1555569148,335123,237
O,1555569148,335257,153
O,1555569149,335248,234
O,1555569150,335191,148
O,1555569150,335277,129
O,1555569151,335398,234
O,1555569151,335273,408
O,1555569152,335373,346
O,1555569152,335348,464
O,1555569153,335283,354
O,1555569154,335143,268
O,1555569154,334878,536
O,1555569155,334744,322
O,1555569155,334768,136
O,1555569156,334820,154
O,1555569156,334872,131
O,1555569157,334943,121
O,1555569158,334996,172
O,1555569158,335037,97
O,1555569159,335044,149
O,1555569159,334919,131
O,1555569160,334998,149
O,1555569160,335004,277
O,1555569161,334879,95
O,1555569162,334958,141
O,1555569162,335054,188
O,1555569163,335055,164
O,1555569163,334980,157
O,1555569164,334868,128
O,1555569164,334913,135
O,1555569165,334954,97
O,1555569165,334976,153
O,1555569166,335047,99
O,1555569167,335064,132
O,1555569167,335128,80
O,1555569168,335119,95
O,1555569168,335140,122
O,1555569169,335088,123
O,1555569169,335078,94
O,1555569169,335069,98
O,1555569170,335004,133
O,1555569170,334985,93
O,1555569171,334885,251
O,1555569171,334452,617
O,1555569172,334267,302
O,1555569172,334424,191
O,1555569173,334453,200
O,1555569174,334496,311
O,1555569174,334882,650
O,1555569175,335031,273
P,1555569175,5535
O,1555569175,334946,224
O,1555569176,334696,367
O,1555569176,334669,227
O,1555569177,334776,426
O,1555569178,334840,378
O,1555569178,334775,242
O,1555569179,334871,203
O,1555569179,334917,157
O,1555569180,334834,180
O,1555569180,334782,151
O,1555569181,334763,179
O,1555569181,334785,101
O,1555569182,334797,169
O,1555569183,334869,146
O,1555569183,334863,109
O,1555569184,334900,116
T,1555569184,2863
P,1555569205,5542
P,1555569234,5543
P,1555569263,5544
D,1555569279,281088
D,1555569282,311552
R,1555569283,000000000
X,1555569284,429898,17222
