H,1555701855,337564
R,1555701855,000000000
R,1555701855,000000000
X,1555701857,650369,15083
P,1555701857,5467
X,1555701858,651489,1730
X,1555701858,651576,804
X,1555701859,651539,830
X,1555701859,651673,1358
X,1555701860,651584,1330
X,1555701860,651531,885
X,1555701861,651370,3317
X,1555701862,651587,13266
X,1555701862,651687,13660
X,1555701863,652236,23234
X,1555701863,652897,31079
X,1555701864,650400,12496
X,1555701864,651501,8141
X,1555701865,651552,6779
X,1555701866,649976,14063
X,1555701866,648926,46534
X,1555701867,651540,29283
X,1555701867,650996,5982
X,1555701868,648981,25050
X,1555701868,650174,9959
X,1555701869,650354,40250
X,1555701869,650464,11827
X,1555701870,649841,4166
X,1555701871,650168,1431
X,1555701871,650087,28843
X,1555701872,650343,5417
X,1555701872,650522,5960
X,1555701872,650489,4944
X,1555701872,650302,937
X,1555701873,650442,1385
X,1555701874,649783,3892
X,1555701874,650924,9495
X,1555701875,650550,7112
X,1555701875,651085,24932
X,1555701876,650619,61899
X,1555701876,649752,24106
X,1555701877,651011,17329
X,1555701878,651067,22796
X,1555701878,649168,13997
X,1555701879,651745,23115
X,1555701879,650097,11216
X,1555701880,650499,1074
X,1555701880,650614,602
X,1555701881,650422,1138
X,1555701882,650392,1750
X,1555701882,650445,900
X,1555701883,650555,1631
X,1555701883,650407,689
X,1555701884,650292,890
X,1555701884,650470,831
X,1555701885,650420,762
X,1555701885,650416,454
X,1555701886,650225,799
P,1555701886,5463
X,1555701887,650438,900
X,1555701887,650278,1747
X,1555701888,650096,6147
X,1555701888,650058,969
X,1555701889,650405,1343
X,1555701889,650469,908
X,1555701890,650437,1058
X,1555701891,650382,911
X,1555701891,650702,3157
X,1555701892,650464,1199
X,1555701892,650553,907
X,1555701893,650444,827
X,1555701893,650492,1439
X,1555701894,650568,723
X,1555701895,650444,4615
X,1555701895,650740,3220
X,1555701896,649638,14656
X,1555701896,649266,27922
X,1555701897,649883,14213
X,1555701897,649504,3766
X,1555701898,650985,8921
X,1555701899,650355,16208
X,1555701899,650553,2687
X,1555701900,649985,7039
X,1555701900,650997,12385
X,1555701901,649662,19706
X,1555701901,651146,32018
X,1555701902,651485,27510
X,1555701903,651544,35550
X,1555701903,651879,23865
X,1555701904,651339,13540
X,1555701904,649970,13935
X,1555701905,650607,7763
X,1555701905,650457,13931
X,1555701906,651035,7493
X,1555701906,650884,1280
X,1555701907,650850,692
A,1555701907,650599,1518
T,1555701907,2905
U,1555701908,0
X,1555701909,650248,19940
X,1555701910,651279,24607
X,1555701910,652490,32503
X,1555701911,650411,39968
X,1555701911,652439,43856
X,1555701912,651958,17324
X,1555701912,650646,12993
X,1555701913,650605,7552
X,1555701913,651029,42536
X,1555701913,651190,18628
X,1555701914,650529,19940
X,1555701914,649787,9201
X,1555701915,651535,20014
P,1555701915,5464
X,1555701915,649845,18787
X,1555701916,652634,28447
X,1555701917,652853,44194
X,1555701917,651610,23562
X,1555701918,650498,15996
X,1555701918,650458,6216
X,1555701919,649938,23333
X,1555701919,650653,43511
X,1555701920,649763,34393
X,1555701920,649214,25072
X,1555701921,651137,27053
X,1555701922,649420,20398
X,1555701922,650599,38037
X,1555701923,650912,15463
X,1555701923,650622,23524
X,1555701924,649583,18927
X,1555701924,650609,1339
X,1555701925,650282,9139
X,1555701926,651058,6890
X,1555701926,650744,2636
X,1555701927,650687,769
X,1555701927,651175,23882
X,1555701928,650533,4120
X,1555701928,651492,6611
X,1555701929,650871,21330
X,1555701930,650575,2145
X,1555701930,650890,1636
X,1555701931,650923,1290
X,1555701931,650768,2044
X,1555701932,650742,1119
X,1555701932,650792,761
X,1555701933,651626,7185
X,1555701934,650089,12270
X,1555701934,650641,7707
X,1555701935,650808,746
X,1555701935,650848,1136
X,1555701936,650589,2920
X,1555701936,650986,9417
X,1555701937,650906,2401
X,1555701938,650815,1373
X,1555701938,650787,2793
X,1555701939,650488,2976
X,1555701939,650681,1358
X,1555701940,650658,9724
X,1555701940,650768,3446
X,1555701941,650813,9022
X,1555701941,650779,1554
X,1555701942,650805,772
X,1555701943,650865,670
X,1555701943,650835,1055
X,1555701944,651024,528
X,1555701944,650887,969
X,1555701945,650791,703
X,1555701945,650688,1107
P,1555701945,5462
X,1555701946,650686,1016
X,1555701947,650809,1120
X,1555701947,650672,843
X,1555701948,650699,849
X,1555701948,650713,1085
