H,1553029945,268731
U,1553029945,57274
X,1553029946,607979,691
X,1553029947,607617,958
X,1553029947,607500,926
X,1553029947,607632,1380
X,1553029948,607612,1887
X,1553029948,607960,867
X,1553029949,607665,1044
X,1553029949,607833,1631
X,1553029950,607866,904
X,1553029950,608076,1445
X,1553029951,608130,1027
X,1553029952,607963,1389
X,1553029952,607979,1179
P,1553029953,5131
X,1553029953,607935,989
X,1553029953,607575,1794
X,1553029954,607778,1101
X,1553029954,607489,1220
X,1553029955,607341,1597
X,1553029956,607703,1715
X,1553029956,608220,2672
X,1553029957,607798,1339
X,1553029957,607989,1080
X,1553029958,607708,1056
X,1553029958,607636,964
X,1553029959,607768,1308
X,1553029960,607835,1011
X,1553029960,607936,784
X,1553029961,607972,877
X,1553029961,608038,1232
X,1553029962,608120,1060
X,1553029962,608095,827
X,1553029963,608078,598
X,1553029963,607836,735
X,1553029964,607716,703
X,1553029965,607876,1010
X,1553029965,607919,727
X,1553029966,607907,1186
X,1553029966,607488,1350
X,1553029967,607357,1173
X,1553029967,607791,1011
X,1553029968,608113,894
X,1553029969,607944,1031
X,1553029969,607824,1855
X,1553029970,607838,13970
X,1553029970,607986,1142
X,1553029971,607892,1293
X,1553029971,608311,1148
X,1553029972,608840,1407
X,1553029973,608894,935
X,1553029973,608687,1911
X,1553029974,608539,1209
X,1553029974,608324,1075
X,1553029975,608185,1101
X,1553029975,607902,1095
X,1553029976,607928,1751
X,1553029977,608257,1057
X,1553029977,608265,803
X,1553029978,608208,1325
X,1553029978,608451,1943
X,1553029979,608708,1241
X,1553029979,607459,3754
X,1553029980,607146,2528
X,1553029980,607511,2500
X,1553029981,607844,1961
X,1553029982,607836,2054
X,1553029982,608393,3810
X,1553029983,608260,1731
P,1553029983,5134
X,1553029983,607936,2908
X,1553029984,607900,1907
X,1553029984,607361,1489
X,1553029985,606894,8515
X,1553029986,607840,993
X,1553029986,607527,1579
X,1553029987,607879,2019
X,1553029987,608112,1223
X,1553029988,607847,1249
X,1553029988,607676,919
X,1553029988,608015,1057
X,1553029989,607969,1591
X,1553029989,607704,1153
X,1553029990,607319,1927
X,1553029990,607548,1857
X,1553029991,606660,925
A,1553029991,607874,2234
T,1553029991,2771
U,1553029991,57274
X,1553029993,606780,2398
X,1553029993,607049,1154
X,1553029994,607204,1126
X,1553029994,607444,980
X,1553029995,607619,1208
X,1553029996,607545,1022
X,1553029996,607641,781
X,1553029997,607797,1479
X,1553029997,607902,1272
X,1553029998,607946,1465
X,1553029998,607599,1020
X,1553029999,608273,1380
X,1553030000,608152,868
X,1553030000,608447,1249
X,1553030001,607596,1369
X,1553030001,607844,1777
X,1553030002,607746,1164
X,1553030002,607341,1568
X,1553030003,607160,2122
X,1553030004,607680,2014
X,1553030004,607521,1906
X,1553030005,607363,986
X,1553030005,607970,1458
X,1553030006,607062,920
X,1553030006,607092,1802
X,1553030007,607210,1678
X,1553030007,607229,1589
X,1553030008,607554,1041
X,1553030009,607087,1437
X,1553030009,607305,1872
X,1553030010,607544,1673
X,1553030010,607373,1445
X,1553030011,607364,1359
X,1553030011,607237,1849
P,1553030012,5132
X,1553030012,607049,1070
X,1553030013,607332,1151
X,1553030013,607349,1068
X,1553030014,607639,1109
X,1553030014,607513,1913
X,1553030015,607758,1445
X,1553030015,608014,1805
X,1553030016,607780,1256
X,1553030017,607488,1396
X,1553030017,607308,2005
X,1553030018,607624,1399
X,1553030018,607816,1561
X,1553030019,607978,1583
X,1553030019,607894,1302
X,1553030020,607875,1663
X,1553030021,607963,1548
X,1553030021,608262,2128
X,1553030022,608729,1044
X,1553030022,608436,1211
X,1553030023,608001,1543
X,1553030023,607837,1498
X,1553030024,608008,841
X,1553030024,608384,1082
X,1553030025,608086,2039
X,1553030026,608534,1755
X,1553030026,608587,1599
X,1553030027,608557,1366
X,1553030027,608444,1208
X,1553030028,608318,1016
X,1553030028,608352,1491
X,1553030029,608216,1649
X,1553030029,608296,1069
X,1553030029,608092,971
X,1553030030,608173,1669
X,1553030030,608221,1467
X,1553030031,608388,1906
X,1553030031,608229,1267
X,1553030032,608063,846
X,1553030033,608328,1266
X,1553030033,608222,1333
X,1553030034,608074,930
X,1553030034,608081,1041
X,1553030035,607980,1044
X,1553030035,607959,1836
X,1553030036,607980,1905
X,1553030036,608023,1358
X,1553030037,608084,860
