H,1553915136,268731
T,1553915136,2763
U,1553915136,57274
X,1553915138,601361,1055
X,1553915138,601526,1498
X,1553915139,601486,972
X,1553915139,601426,981
X,1553915140,601379,1156
X,1553915140,601285,881
X,1553915141,601398,1538
X,1553915142,601412,1609
X,1553915142,601383,878
X,1553915143,601263,899
X,1553915143,601369,1026
X,1553915144,601334,2052
X,1553915144,601534,1133
X,1553915145,601533,1075
X,1553915146,601458,792
X,1553915146,601519,907
X,1553915147,601441,944
P,1553915147,5079
X,1553915147,601539,986
X,1553915148,601448,1339
X,1553915148,601492,951
X,1553915149,601467,971
X,1553915149,601516,793
X,1553915150,601379,1592
X,1553915151,601558,1384
X,1553915151,601509,1348
X,1553915152,601468,1308
X,1553915152,601490,1079
X,1553915153,601302,1886
X,1553915153,601397,1659
X,1553915154,601492,1177
X,1553915155,601361,1332
X,1553915155,601464,848
X,1553915156,601358,1097
X,1553915156,601467,1841
X,1553915157,601436,968
X,1553915157,601511,1019
X,1553915158,601470,1115
X,1553915159,601404,1350
X,1553915159,601372,1267
X,1553915160,601376,1309
X,1553915160,601472,1333
X,1553915161,601512,1249
X,1553915161,601587,1096
X,1553915162,601482,1280
X,1553915163,601725,985
X,1553915163,601631,855
X,1553915164,601478,977
X,1553915164,601496,916
X,1553915165,601400,915
X,1553915165,601524,1969
X,1553915166,601549,875
A,1553915166,601472,462
T,1553915166,2763
U,1553915166,57274
X,1553915168,601485,1106
X,1553915168,601525,1636
X,1553915168,601556,1273
X,1553915169,601545,1408
X,1553915169,601434,915
X,1553915170,601501,830
X,1553915170,601398,971
X,1553915171,601506,966
X,1553915171,601570,1328
X,1553915172,601541,855
X,1553915173,601474,1309
X,1553915173,601450,1237
X,1553915174,601521,945
X,1553915174,601463,1795
X,1553915175,601501,1231
X,1553915175,601491,946
X,1553915176,601479,836
P,1553915176,5106
X,1553915177,601506,1210
X,1553915177,601582,1003
X,1553915178,601336,2367
X,1553915178,601788,3062
X,1553915179,601496,763
X,1553915179,601391,1349
X,1553915180,601523,1061
X,1553915180,601537,935
X,1553915181,601467,1437
X,1553915182,601591,3978
X,1553915182,601403,1274
X,1553915183,601449,6483
X,1553915183,601483,1343
X,1553915184,601466,1311
X,1553915184,601384,1068
X,1553915185,601331,5013
X,1553915186,601628,2222
X,1553915186,601587,1274
X,1553915187,601644,7600
X,1553915187,601237,3740
X,1553915188,601550,1723
X,1553915188,601370,948
X,1553915189,601491,1096
X,1553915190,601333,1877
X,1553915190,601402,1854
X,1553915191,601445,1620
X,1553915191,601371,1096
X,1553915192,601554,855
X,1553915192,601135,1388
X,1553915193,601251,1466
X,1553915193,601468,1294
X,1553915194,601507,1018
X,1553915195,601478,1335
X,1553915195,601506,946
X,1553915196,601511,1614
X,1553915196,601510,1760
X,1553915197,601520,926
X,1553915197,601443,824
X,1553915198,601391,1008
X,1553915199,601234,1828
X,1553915199,601456,1371
X,1553915200,601506,1268
X,1553915200,601545,1588
X,1553915201,601521,1198
X,1553915201,601377,1116
X,1553915202,601596,949
X,1553915203,601509,1637
X,1553915203,601463,1488
X,1553915204,601433,1147
X,1553915204,601379,1000
X,1553915205,601380,1749
X,1553915205,601489,1389
X,1553915206,601434,1307
P,1553915206,5105
X,1553915207,601411,630
X,1553915207,601382,799
X,1553915208,601256,1366
X,1553915208,601456,1058
X,1553915209,601423,1537
X,1553915209,601403,1058
X,1553915209,601309,917
A,1553915209,601468,287
T,1553915209,2763
U,1553915209,57274
X,1553915211,601429,996
X,1553915211,601419,1179
X,1553915212,601504,2481
X,1553915213,601375,1427
X,1553915213,601454,1350
X,1553915214,601466,2656
X,1553915214,601353,1004
X,1553915215,601383,787
X,1553915215,601247,1182
X,1553915216,601359,1224
X,1553915217,601389,1145
X,1553915217,601316,930
X,1553915218,601365,807
X,1553915218,601236,930
X,1553915219,601482,1408
X,1553915219,601374,767
X,1553915220,601344,1090
X,1553915220,601434,798
X,1553915221,601397,770
X,1553915222,601304,2079
X,1553915222,601537,1447
X,1553915223,601297,1500
X,1553915223,601440,1571
X,1553915224,601470,1388
X,1553915224,601274,928
X,1553915225,601362,1075
X,1553915226,601378,1251
X,1553915226,601364,516
X,1553915227,601447,1112
X,1553915227,601404,1031
X,1553915228,601447,1910
X,1553915228,601509,1166
X,1553915229,601568,873
