H,1552849717,268731
P,1552849717,5163
P,1552849747,5163
P,1552849776,5163
P,1552849805,5162
P,1552849835,5163
P,1552849865,5164
P,1552849895,5163
P,1552849924,5163
P,1552849954,5162
P,1552849983,5162
P,1552850012,5162
P,1552850042,5163
P,1552850071,5161
P,1552850100,5162
P,1552850129,5161
P,1552850159,5163
P,1552850189,5162
P,1552850218,5161
P,1552850248,5162
P,1552850277,5163
P,1552850306,5162
P,1552850335,5162
P,1552850365,5162
P,1552850394,5163
P,1552850423,5162
P,1552850453,5162
P,1552850483,5162
P,1552850512,5162
P,1552850541,5162
P,1552850571,5163
P,1552850600,5164
P,1552850629,5163
P,1552850659,5160
P,1552850688,5163
P,1552850717,5162
P,1552850746,5162
P,1552850777,5162
P,1552850806,5162
P,1552850835,5162
P,1552850864,5162
P,1552850894,5161
P,1552850923,5163
P,1552850952,5161
P,1552850982,5162
P,1552851011,5163
P,1552851040,5160
P,1552851070,5162
P,1552851100,5162
P,1552851129,5162
P,1552851158,5162
P,1552851188,5161
P,1552851217,5162
P,1552851246,5162
P,1552851275,5162
P,1552851305,5162
P,1552851334,5162
P,1552851364,5161
P,1552851394,5161
P,1552851423,5161
P,1552851452,5162
P,1552851481,5163
P,1552851511,5161
P,1552851540,5161
P,1552851569,5162
P,1552851599,5160
P,1552851628,5162
P,1552851658,5161
D,1552851664,417536
R,1552851664,700D9DFBA
R,1552851664,700D9DFBA
R,1552851664,700D9DFBA
X,1552851666,621372,11067
X,1552851667,621339,23537
X,1552851667,619190,15740
X,1552851668,625173,58021
X,1552851668,620960,30590
X,1552851669,620469,51380
X,1552851670,620985,948
X,1552851670,620835,25743
X,1552851671,618743,53956
X,1552851671,621419,13038
X,1552851672,620162,26632
X,1552851672,620604,5029
X,1552851673,620669,7204
X,1552851673,620916,24298
X,1552851674,619863,14741
X,1552851675,621353,24946
X,1552851675,620843,6971
X,1552851676,621006,5325
X,1552851676,621072,2947
X,1552851677,620803,3431
X,1552851677,620815,8426
X,1552851678,621579,8225
X,1552851679,621729,16168
X,1552851679,620509,8370
X,1552851680,620779,11315
X,1552851680,621100,14267
X,1552851681,621426,6442
X,1552851681,620890,3078
X,1552851682,619759,7309
X,1552851683,621527,25661
X,1552851683,621478,5697
X,1552851684,621150,2185
X,1552851684,621360,2246
X,1552851684,621530,3527
X,1552851684,621461,8825
X,1552851685,621790,2421
X,1552851686,621790,1357
X,1552851686,622656,1660
P,1552851687,5154
X,1552851687,622069,1553
X,1552851687,622029,2090
X,1552851688,622584,5736
X,1552851688,623149,4634
X,1552851689,622429,3223
X,1552851689,622200,3553
X,1552851690,621679,1798
X,1552851691,621447,2525
X,1552851691,621314,2329
X,1552851692,621162,3155
X,1552851692,621156,2589
X,1552851693,621074,2726
X,1552851693,621001,2203
X,1552851694,620974,2606
X,1552851695,620338,5364
X,1552851695,621166,5528
X,1552851696,620495,4009
X,1552851696,620373,3667
X,1552851697,620283,5127
X,1552851697,620673,2662
X,1552851698,620621,7239
X,1552851699,620770,2424
X,1552851699,620804,8299
X,1552851700,621328,1749
X,1552851700,620638,3166
X,1552851701,620963,2515
X,1552851701,620769,1880
X,1552851702,620590,2568
X,1552851702,620188,2814
X,1552851703,620463,1634
X,1552851704,621037,2400
X,1552851704,621031,2075
X,1552851705,620761,2138
X,1552851705,620959,2571
X,1552851706,620734,3554
X,1552851706,620753,2608
X,1552851707,621014,3946
X,1552851708,622219,20371
X,1552851708,617766,16968
X,1552851709,623105,18724
X,1552851709,623163,45715
X,1552851710,618601,65462
X,1552851710,621421,4039
X,1552851711,621924,11920
X,1552851712,620820,8441
X,1552851712,619049,27199
X,1552851713,619987,5804
X,1552851713,621126,6764
X,1552851714,621472,4451
X,1552851714,621274,4222
X,1552851715,622736,3465
X,1552851716,622082,2324
X,1552851716,622510,2188
X,1552851717,622606,2601
P,1552851717,5153
X,1552851717,622410,7058
X,1552851718,622263,2331
X,1552851718,621431,1488
X,1552851719,621185,1645
X,1552851719,621490,1956
X,1552851720,621484,1393
X,1552851721,621908,1459
X,1552851721,622261,1281
X,1552851722,622454,2241
X,1552851722,622519,1780
X,1552851723,622479,1593
X,1552851723,622342,2372
X,1552851724,621806,1122
X,1552851725,621778,1487
X,1552851725,621764,1890
X,1552851725,621159,1717
X,1552851725,619793,2230
X,1552851726,618435,2962
X,1552851726,619289,2878
X,1552851727,618197,2663
X,1552851728,619029,2440
X,1552851728,620019,697
X,1552851729,620921,1735
X,1552851729,620925,2383
X,1552851730,621096,1725
X,1552851730,621004,1497
X,1552851731,620988,2221
X,1552851732,621044,2173
