H,1551924912,268731
U,1551924912,57274
X,1551924914,602318,1324
X,1551924915,602347,1050
X,1551924915,602330,1315
X,1551924916,602346,958
X,1551924916,602278,809
X,1551924917,602276,2010
X,1551924917,602385,859
X,1551924918,602365,1436
X,1551924918,602372,926
X,1551924919,602358,856
X,1551924920,602225,1109
P,1551924920,5135
X,1551924920,602343,1259
X,1551924921,602160,9308
X,1551924921,602238,2418
X,1551924922,602108,1353
X,1551924922,602061,1080
X,1551924923,602031,1089
X,1551924924,602206,1357
X,1551924924,602214,1136
X,1551924924,602186,1391
X,1551924924,602121,1489
X,1551924925,602097,974
X,1551924925,602036,2326
X,1551924926,602120,1476
X,1551924927,602141,2219
X,1551924927,602158,1052
X,1551924928,602127,1127
X,1551924928,602086,1917
X,1551924929,602304,2202
X,1551924929,602179,1956
X,1551924930,602262,1638
X,1551924930,602206,1212
X,1551924931,602201,1391
X,1551924932,602144,2007
X,1551924932,602108,1822
X,1551924933,602173,2080
X,1551924933,601991,6522
X,1551924934,602017,14169
X,1551924934,602145,3696
X,1551924935,602034,876
X,1551924936,601980,1546
X,1551924936,602007,1137
X,1551924937,602024,1151
X,1551924937,602123,2374
X,1551924938,602020,1404
X,1551924938,601961,1268
X,1551924939,601877,1407
X,1551924940,601956,1622
X,1551924940,601901,1112
X,1551924941,601867,1134
X,1551924941,601883,1451
X,1551924942,601660,1092
X,1551924942,601670,1637
X,1551924943,601795,1211
X,1551924944,601679,1633
X,1551924944,601662,1689
X,1551924945,601770,1111
X,1551924945,601810,1164
X,1551924946,601823,2044
X,1551924946,601947,1255
X,1551924947,601985,853
X,1551924947,601934,1389
X,1551924948,601989,1298
X,1551924949,601979,1325
X,1551924949,601990,1846
P,1551924949,5135
X,1551924950,602054,1415
X,1551924950,601923,1501
X,1551924951,601927,1196
X,1551924951,601900,1363
X,1551924952,601874,1023
X,1551924953,601952,1198
X,1551924953,601966,1442
X,1551924954,601984,1677
X,1551924954,602022,1113
X,1551924955,601910,1202
X,1551924955,601920,1015
X,1551924956,601915,1397
X,1551924957,602010,1170
X,1551924957,601969,1414
X,1551924958,602021,754
X,1551924958,602048,873
X,1551924959,601999,923
X,1551924959,602138,1603
X,1551924960,602127,992
X,1551924961,602108,953
X,1551924961,602049,909
X,1551924962,602092,1051
X,1551924962,602033,876
X,1551924963,602123,1071
X,1551924963,602053,1854
X,1551924964,602036,860
X,1551924964,602107,1166
X,1551924965,602027,1002
X,1551924965,602139,2029
X,1551924965,602168,1269
X,1551924966,602150,2068
X,1551924966,602184,1060
X,1551924967,602153,979
X,1551924967,601939,1369
X,1551924968,602185,1672
X,1551924969,602110,1524
X,1551924969,602013,1204
X,1551924970,602024,1114
X,1551924970,601939,1116
X,1551924971,602012,1118
X,1551924971,601985,1611
X,1551924972,602044,1540
X,1551924973,601941,1517
X,1551924973,601997,1251
X,1551924974,601838,1329
X,1551924974,602103,2314
X,1551924975,601834,1415
X,1551924975,601902,1423
X,1551924976,601812,1154
X,1551924977,601855,1375
X,1551924977,601803,1589
X,1551924978,601856,1463
X,1551924978,601832,1354
P,1551924978,5135
X,1551924979,601892,1191
X,1551924979,601815,1437
X,1551924980,601743,1266
X,1551924980,601785,2000
X,1551924981,601779,1565
X,1551924982,601755,1901
X,1551924982,601935,1271
X,1551924983,602017,1442
X,1551924983,601887,1324
X,1551924984,602035,2313
X,1551924984,601996,1186
X,1551924985,602073,1306
X,1551924986,602102,1133
X,1551924986,602080,1185
X,1551924987,602047,1565
X,1551924987,602124,1263
X,1551924988,602038,1773
X,1551924988,602072,1154
X,1551924989,602048,1352
X,1551924990,601901,1851
X,1551924990,602044,2698
X,1551924991,601959,1481
X,1551924991,602101,1671
X,1551924992,602039,1286
X,1551924992,602037,1122
X,1551924993,602051,990
X,1551924993,602103,1515
X,1551924994,602091,1237
X,1551924995,602022,1229
X,1551924995,602078,662
X,1551924996,602003,1083
X,1551924996,602066,1472
X,1551924997,602027,1593
X,1551924997,602036,777
A,1551924997,602129,400
T,1551924998,2784
U,1551924998,57274
X,1551924999,601973,1081
X,1551925000,602033,1520
X,1551925001,602090,1070
X,1551925001,602044,907
X,1551925002,602033,1156
X,1551925002,601942,926
X,1551925003,601998,1774
X,1551925003,602001,1154
X,1551925004,602055,1088
X,1551925005,602075,1022
X,1551925005,601950,978
X,1551925006,601931,1622
X,1551925006,601992,1247
