H,1552423511,268731
T,1552423511,2804
U,1552423511,57274
X,1552423513,600843,1340
X,1552423513,596164,5201
X,1552423514,597223,3466
X,1552423514,598977,2334
X,1552423515,599654,2126
X,1552423515,599005,1140
X,1552423516,598879,1081
X,1552423516,599465,1765
X,1552423517,600604,1130
X,1552423518,600589,1132
X,1552423518,600601,874
X,1552423519,601070,1602
X,1552423519,601742,1007
X,1552423520,601739,1378
X,1552423520,601730,978
X,1552423521,601591,870
X,1552423522,600892,1499
X,1552423522,599866,1667
X,1552423523,600859,1396
X,1552423523,601240,1414
X,1552423524,601063,1241
X,1552423524,599772,2796
X,1552423525,600272,2831
X,1552423526,599871,2246
X,1552423526,600360,1726
X,1552423527,600374,1115
X,1552423527,600848,1564
X,1552423528,600741,1343
X,1552423528,601461,873
X,1552423529,602016,1105
X,1552423529,602366,1753
X,1552423530,602553,1213
X,1552423531,602826,1295
X,1552423531,602445,1077
X,1552423532,602502,1080
X,1552423532,602829,1225
X,1552423533,602593,784
X,1552423533,602336,939
X,1552423534,602391,1183
X,1552423535,602908,880
X,1552423535,602366,1121
X,1552423536,602105,1167
X,1552423536,601877,882
X,1552423537,602244,1549
P,1552423537,5134
X,1552423537,602650,1948
X,1552423538,602850,1077
X,1552423539,602800,832
X,1552423539,602640,1133
X,1552423540,602285,1080
X,1552423540,602896,1492
X,1552423541,601987,2844
X,1552423541,597874,6726
X,1552423542,596638,7031
X,1552423543,596275,3421
X,1552423543,598500,3566
X,1552423544,598927,3196
X,1552423544,598929,3227
X,1552423545,600772,2035
X,1552423545,601568,1408
X,1552423546,601221,1061
X,1552423546,601619,757
X,1552423547,601467,914
X,1552423548,601186,2188
X,1552423548,599939,2353
X,1552423549,598497,2274
X,1552423549,597871,1755
X,1552423550,599397,1912
X,1552423550,600437,1052
X,1552423551,600431,799
X,1552423552,601029,1514
X,1552423552,601393,1735
X,1552423552,601553,1449
X,1552423552,600415,2229
X,1552423553,599646,1215
X,1552423553,598192,2416
X,1552423554,598185,3098
X,1552423555,599031,2460
X,1552423555,598349,1727
X,1552423556,599199,2112
X,1552423556,596957,2173
X,1552423557,595462,4688
X,1552423557,599711,2959
X,1552423558,599816,3543
X,1552423559,596220,3010
X,1552423559,599009,2481
X,1552423560,597431,6219
X,1552423560,595484,3842
X,1552423561,594984,5283
X,1552423561,596782,6716
X,1552423562,595777,3147
X,1552423562,595627,2356
X,1552423563,595784,4081
X,1552423564,597517,3694
X,1552423564,596996,3142
X,1552423565,597358,4025
X,1552423565,598661,2599
X,1552423566,596792,6815
X,1552423566,592202,13114
P,1552423566,5134
X,1552423567,597350,4949
X,1552423568,597170,4490
X,1552423568,598956,3250
X,1552423569,600038,2503
X,1552423569,601474,2899
X,1552423570,603840,3506
X,1552423570,600643,2953
X,1552423571,598642,5793
X,1552423572,600429,2424
X,1552423572,600649,2659
X,1552423573,599717,2057
X,1552423573,600278,1671
X,1552423574,599364,1748
X,1552423574,598930,1444
X,1552423575,599802,1374
X,1552423576,600315,972
X,1552423576,600844,1213
X,1552423577,601083,1033
X,1552423577,601404,1123
X,1552423578,601414,926
X,1552423578,601221,1755
X,1552423579,600348,1339
X,1552423579,601008,1554
X,1552423580,601025,1525
X,1552423581,600828,1465
X,1552423581,601179,1038
X,1552423582,599701,3444
X,1552423582,600022,2214
X,1552423583,599100,3137
X,1552423583,598344,3715
X,1552423584,593248,7890
X,1552423585,597566,5842
X,1552423585,598749,1982
X,1552423586,599376,2707
X,1552423586,600649,1478
X,1552423587,601435,1010
X,1552423587,600744,2150
X,1552423588,598950,2044
X,1552423589,600728,2030
X,1552423589,600166,3301
X,1552423590,600464,1429
X,1552423590,600306,2031
X,1552423591,599339,2441
X,1552423591,600839,1145
X,1552423592,600965,2060
X,1552423592,600423,1795
X,1552423593,599535,2341
X,1552423593,599300,3486
X,1552423593,601073,2005
X,1552423594,601859,1838
X,1552423594,600924,1204
X,1552423595,600625,1733
X,1552423595,601355,1768
P,1552423596,5133
X,1552423596,601117,1501
X,1552423597,599653,4176
X,1552423597,600169,2740
X,1552423598,601629,1055
X,1552423598,603304,1541
X,1552423599,603675,2061
X,1552423599,603008,2197
X,1552423600,601679,1936
X,1552423601,600568,1586
X,1552423601,601288,1517
X,1552423602,602009,1028
X,1552423602,601100,607
X,1552423603,601766,1239
X,1552423603,601808,1524
X,1552423604,601212,1587
X,1552423605,601120,2016
