H,1556656889,268731
R,1556656889,700D9DFBA
R,1556656889,700D9DFBA
R,1556656889,700D9DFBA
X,1556656890,596870,9733
X,1556656891,596505,3282
X,1556656892,598292,18048
X,1556656892,600540,34660
X,1556656893,605331,28002
X,1556656893,599434,53543
X,1556656894,597542,43700
X,1556656894,605204,56241
X,1556656895,598528,28989
X,1556656895,601818,33389
X,1556656896,602714,8941
X,1556656897,600054,35626
X,1556656897,600519,5320
X,1556656898,603116,17157
X,1556656898,601127,20248
X,1556656899,602105,19258
X,1556656899,599109,21594
X,1556656900,599756,9575
X,1556656901,603060,26086
X,1556656901,602113,33232
X,1556656902,600729,22078
P,1556656902,4993
X,1556656902,601609,5807
X,1556656903,600895,5750
X,1556656903,599848,4970
X,1556656904,600046,4813
X,1556656905,599218,4905
X,1556656905,600392,2734
X,1556656906,601644,3629
X,1556656906,601487,2705
X,1556656907,601201,16827
X,1556656907,599201,9890
X,1556656907,599483,9190
X,1556656908,600307,10157
X,1556656908,600052,4499
X,1556656909,600527,3044
X,1556656909,602911,5894
X,1556656910,601342,11419
X,1556656910,601318,14777
X,1556656911,599800,7968
X,1556656911,595801,35820
X,1556656912,605595,4989
X,1556656913,602635,62776
X,1556656913,603867,57819
X,1556656914,591877,48774
X,1556656914,603832,8413
X,1556656915,601544,47988
X,1556656915,601255,43903
X,1556656916,599627,19416
X,1556656917,598874,61071
X,1556656917,606018,11801
X,1556656918,600853,4428
X,1556656918,602149,9726
X,1556656919,599948,8142
X,1556656919,319904,64864
X,1556656920,260404,5000
X,1556656921,255462,2520
X,1556656921,256141,2002
X,1556656922,258756,2642
X,1556656922,259206,1143
X,1556656923,257767,1470
X,1556656923,257755,1625
X,1556656924,257828,2203
X,1556656925,259302,2111
X,1556656925,259870,1466
X,1556656926,260838,4382
O,1556656926,257489,2802
O,1556656927,257308,672
O,1556656927,257813,934
O,1556656928,257349,742
O,1556656928,257648,495
O,1556656929,257437,884
O,1556656930,256662,432
O,1556656930,256883,558
O,1556656931,256984,545
P,1556656931,5013
O,1556656931,257279,121
O,1556656932,256892,418
O,1556656932,257181,661
O,1556656933,256179,757
O,1556656934,256473,1059
O,1556656934,256178,614
O,1556656935,256211,1468
O,1556656935,256112,1482
O,1556656936,255911,1398
O,1556656936,255853,2254
O,1556656937,257155,4207
O,1556656938,258819,1104
O,1556656938,258495,2361
O,1556656939,258257,1186
O,1556656939,257273,865
O,1556656940,256845,1486
O,1556656940,256572,2271
O,1556656941,257286,836
O,1556656942,257018,1704
O,1556656942,257986,1458
O,1556656943,257682,1119
O,1556656943,258114,1652
O,1556656944,257573,904
O,1556656944,257628,583
O,1556656945,257232,696
O,1556656945,257474,1171
O,1556656946,256628,2373
O,1556656947,257232,2237
O,1556656947,257235,886
O,1556656948,257051,685
O,1556656948,256748,397
O,1556656948,256452,2242
O,1556656948,255543,2672
O,1556656949,255764,1142
O,1556656950,255823,593
O,1556656950,256946,1402
O,1556656951,257252,257
O,1556656951,256873,1149
O,1556656952,256491,1366
O,1556656952,256761,499
O,1556656953,256799,453
O,1556656954,256530,997
O,1556656954,256157,498
O,1556656955,256363,608
O,1556656955,256668,1708
O,1556656956,257284,1054
O,1556656956,257363,1604
O,1556656957,257333,385
O,1556656957,256758,796
O,1556656958,256944,402
O,1556656959,256807,1071
O,1556656959,256371,752
O,1556656960,256741,526
P,1556656960,5013
O,1556656960,255728,2786
O,1556656961,585026,33095
T,1556656961,2827
D,1556656962,370688
D,1556656964,371456
R,1556656965,700D9DFBA
R,1556656965,700D9DFBA
R,1556656965,700D9DFBA
X,1556656966,556124,5237
X,1556656967,556152,4723
X,1556656967,557600,5489
X,1556656968,556860,7488
X,1556656969,558080,3637
X,1556656969,557369,5901
X,1556656970,556866,5110
X,1556656970,554511,6900
X,1556656971,556443,6992
X,1556656971,557281,7350
X,1556656972,557300,9151
X,1556656973,557814,5122
X,1556656973,564141,17580
X,1556656974,264135,63915
X,1556656974,256765,1920
X,1556656975,256975,794
X,1556656975,256970,913
X,1556656976,257253,1367
X,1556656976,256834,619
X,1556656977,256845,568
X,1556656978,256499,692
X,1556656978,256900,1031
X,1556656979,256721,568
X,1556656979,256590,605
O,1556656980,256757,1334
O,1556656980,257134,272
O,1556656981,256645,290
O,1556656982,256530,699
O,1556656982,256660,1547
O,1556656983,256930,536
