H,1553791768,268731
P,1553791768,5137
P,1553791798,5138
P,1553791827,5136
P,1553791856,5137
P,1553791886,5137
P,1553791915,5137
P,1553791945,5137
P,1553791974,5137
P,1553792004,5139
P,1553792033,5138
P,1553792062,5135
P,1553792092,5136
P,1553792121,5137
P,1553792150,5138
P,1553792179,5136
P,1553792209,5137
P,1553792239,5137
P,1553792268,5137
P,1553792298,5135
P,1553792327,5135
P,1553792356,5137
P,1553792385,5137
P,1553792415,5138
P,1553792444,5138
P,1553792473,5137
P,1553792503,5137
P,1553792533,5137
P,1553792562,5138
P,1553792591,5136
P,1553792621,5139
P,1553792650,5135
P,1553792679,5134
P,1553792709,5138
P,1553792738,5138
P,1553792767,5137
P,1553792796,5138
P,1553792827,5137
P,1553792856,5139
P,1553792885,5137
P,1553792914,5137
P,1553792944,5135
P,1553792973,5138
P,1553793002,5138
P,1553793032,5138
P,1553793061,5137
P,1553793090,5136
P,1553793120,5137
P,1553793150,5137
P,1553793179,5136
P,1553793208,5138
P,1553793238,5138
P,1553793267,5137
P,1553793296,5137
P,1553793325,5136
P,1553793355,5138
P,1553793384,5137
P,1553793414,5136
P,1553793444,5136
P,1553793473,5138
P,1553793502,5136
P,1553793531,5137
P,1553793561,5138
O,1553793562,262552,2619
O,1553793562,260658,4971
O,1553793563,259553,2942
O,1553793563,261377,1888
O,1553793564,261933,3202
O,1553793564,263780,2648
O,1553793565,261275,8605
O,1553793566,258414,2114
O,1553793566,261821,2738
O,1553793567,261985,3077
O,1553793567,259666,2404
O,1553793568,258226,6895
O,1553793568,260844,1908
O,1553793569,262869,1704
O,1553793569,261018,3350
O,1553793570,260720,1823
O,1553793570,261216,2671
O,1553793570,259765,2568
O,1553793571,260597,3116
O,1553793571,258842,2710
O,1553793572,260594,3586
O,1553793572,261917,1839
O,1553793573,263161,2003
O,1553793574,263061,3830
O,1553793574,260325,3402
O,1553793575,261501,3597
O,1553793575,263482,1849
O,1553793576,263271,1562
O,1553793576,263942,1886
O,1553793577,260594,3748
O,1553793578,260019,4759
O,1553793578,257961,2829
O,1553793579,261809,6307
O,1553793579,264471,1650
O,1553793580,265140,4549
O,1553793580,263290,6230
O,1553793581,259492,2383
O,1553793582,262204,3453
O,1553793582,263672,5332
O,1553793583,264077,3537
O,1553793583,264214,2890
O,1553793584,264764,1618
O,1553793584,265385,912
O,1553793585,265501,1557
O,1553793585,262947,5330
O,1553793586,258185,4509
O,1553793587,262222,4064
O,1553793587,264777,1534
O,1553793588,262015,2704
O,1553793588,260005,3159
O,1553793589,259683,6512
O,1553793589,263616,3101
O,1553793590,265296,1138
P,1553793590,5129
O,1553793591,265722,2078
O,1553793591,262070,5028
O,1553793592,256171,7429
O,1553793592,260552,6533
O,1553793593,264411,1060
O,1553793593,265515,1180
O,1553793594,265623,2288
O,1553793595,266108,6242
O,1553793595,267626,5689
O,1553793596,272221,7170
O,1553793596,268005,4989
O,1553793597,266473,1358
O,1553793597,267387,516
O,1553793598,266698,2530
O,1553793599,264862,3297
O,1553793599,263374,6291
O,1553793600,262095,4466
O,1553793600,262207,3050
O,1553793601,263281,2522
O,1553793601,265870,1304
O,1553793602,265397,1901
O,1553793602,265005,1183
O,1553793603,263882,4741
O,1553793604,266528,2645
O,1553793604,267364,1067
O,1553793605,266696,1602
O,1553793605,266892,6342
O,1553793606,265488,6965
O,1553793606,262796,4271
O,1553793607,264537,2223
O,1553793608,263364,3137
O,1553793608,262698,1837
O,1553793609,261741,2689
O,1553793609,260824,3465
O,1553793610,262995,1775
O,1553793610,262944,3325
O,1553793611,262427,3077
O,1553793611,263431,1523
O,1553793611,264119,1640
O,1553793612,263176,2166
O,1553793612,263415,2197
O,1553793613,265418,1230
O,1553793613,265564,547
O,1553793614,265826,990
O,1553793615,266313,2054
O,1553793615,266754,1739
O,1553793616,268637,3694
O,1553793616,266109,4763
T,1553793616,2851
P,1553793619,5137
P,1553793649,5136
P,1553793678,5138
P,1553793708,5137
P,1553793737,5136
P,1553793767,5137
P,1553793797,5138
P,1553793826,5137
P,1553793856,5138
P,1553793885,5138
P,1553793914,5136
P,1553793943,5138
P,1553793973,5136
P,1553794003,5137
P,1553794032,5138
P,1553794062,5138
P,1553794091,5139
P,1553794120,5138
P,1553794149,5139
P,1553794179,5137
P,1553794208,5137
P,1553794237,5138
P,1553794267,5138
P,1553794297,5136
P,1553794326,5137
P,1553794355,5135
P,1553794385,5138
P,1553794414,5137
P,1553794443,5138
P,1553794473,5137
P,1553794502,5136
P,1553794531,5138
P,1553794560,5137
P,1553794591,5137
P,1553794620,5137
P,1553794649,5137
P,1553794678,5136
P,1553794708,5137
