H,1557616945,268731
P,1557616945,4926
P,1557616974,4925
P,1557617003,4925
P,1557617033,4925
D,1557617051,372480
R,1557617051,700D9DFBA
R,1557617051,700D9DFBA
R,1557617051,700D9DFBA
X,1557617053,576870,30401
X,1557617053,580726,14420
X,1557617054,575018,19580
X,1557617054,576242,16403
X,1557617055,579485,15409
X,1557617055,577977,8535
X,1557617056,578675,40497
X,1557617056,577856,10090
X,1557617057,578367,11837
X,1557617058,579302,9844
X,1557617058,577814,41807
X,1557617059,578003,11873
X,1557617059,577707,5645
X,1557617060,578027,2993
X,1557617060,578058,2528
X,1557617061,577823,2248
X,1557617062,578134,3930
P,1557617062,4919
X,1557617062,578130,1721
X,1557617063,578000,2016
X,1557617063,578001,2301
X,1557617064,577595,5786
X,1557617064,577423,13761
X,1557617065,577727,5084
X,1557617066,578567,5805
X,1557617066,578033,4992
X,1557617067,578128,2371
X,1557617067,578198,1956
X,1557617068,578385,2051
X,1557617068,578178,2069
X,1557617069,578078,1403
X,1557617070,578026,2467
X,1557617070,578394,3419
X,1557617071,577789,8813
X,1557617071,577845,8144
X,1557617072,578111,9313
X,1557617072,578868,10958
X,1557617073,578502,4888
X,1557617073,578050,11531
X,1557617074,578069,5481
X,1557617075,578222,1892
X,1557617075,577697,12020
X,1557617075,578935,10592
X,1557617075,578492,3863
X,1557617076,578296,3246
X,1557617076,578390,2980
X,1557617077,578184,1928
X,1557617078,578019,2087
X,1557617078,578209,2863
X,1557617079,577883,2127
X,1557617079,578243,2815
X,1557617080,576756,18658
X,1557617080,578044,3752
X,1557617081,578090,1620
X,1557617082,578002,3026
X,1557617082,578162,2492
X,1557617083,578059,2342
X,1557617083,577967,3082
X,1557617084,578048,2358
X,1557617084,578212,1807
X,1557617085,578011,2062
X,1557617086,577987,2134
X,1557617086,577839,1907
X,1557617087,578203,11546
X,1557617087,577931,6763
X,1557617088,578094,2445
X,1557617088,578012,1843
X,1557617089,578533,6113
X,1557617089,577974,9017
X,1557617090,578076,3955
X,1557617091,578004,2686
P,1557617091,4917
X,1557617091,578026,1480
X,1557617092,578027,2628
X,1557617092,578042,1367
X,1557617093,577879,2265
X,1557617093,578074,1901
X,1557617094,577996,1600
X,1557617095,578077,2067
X,1557617095,578066,1710
X,1557617096,577667,7676
X,1557617096,578046,2845
X,1557617097,577674,6734
X,1557617097,577786,6298
X,1557617098,578115,2625
X,1557617099,577861,3189
X,1557617099,578073,3837
X,1557617100,577723,1919
X,1557617100,577860,1595
X,1557617101,577928,1275
X,1557617101,577985,1933
X,1557617102,577913,1586
X,1557617103,577960,2074
X,1557617103,577860,1343
X,1557617104,578015,1847
X,1557617104,577887,1596
X,1557617105,577959,1971
X,1557617105,577785,1939
X,1557617106,577936,2036
X,1557617106,577904,1109
X,1557617107,577828,1724
X,1557617108,577972,10488
X,1557617108,577994,5545
X,1557617109,577785,2329
X,1557617109,577745,1671
X,1557617110,577930,2548
X,1557617110,577856,2749
X,1557617111,577758,1533
X,1557617112,577778,1773
X,1557617112,577851,2113
X,1557617113,577843,1428
X,1557617113,578019,1293
X,1557617114,577801,1152
X,1557617114,577832,1276
X,1557617115,577863,1516
X,1557617116,577731,1909
X,1557617116,577776,1440
X,1557617116,577885,3640
X,1557617116,578017,5383
X,1557617117,577783,5883
X,1557617117,578080,7776
X,1557617118,577937,2659
X,1557617118,577866,3759
X,1557617119,577910,1656
X,1557617120,578024,2542
X,1557617120,577820,9989
P,1557617120,4915
X,1557617121,577790,2571
X,1557617121,578003,4528
X,1557617122,577845,1168
X,1557617122,577849,1633
X,1557617123,577756,2785
X,1557617124,577892,1691
X,1557617124,577862,1492
X,1557617125,577790,1874
X,1557617125,577661,2256
X,1557617126,577787,1440
X,1557617126,577756,9425
X,1557617127,577637,6215
X,1557617128,577699,1223
X,1557617128,577747,2001
X,1557617129,577791,2093
X,1557617129,577891,1858
X,1557617130,577683,1712
X,1557617130,577836,2184
X,1557617131,577657,1681
X,1557617132,577836,1473
X,1557617132,577736,2034
X,1557617133,577660,2302
X,1557617133,577686,2471
X,1557617134,577651,1886
X,1557617134,578232,3015
X,1557617135,577299,4234
X,1557617135,577733,2922
X,1557617136,577601,2561
X,1557617137,577843,9642
X,1557617137,577621,3164
X,1557617138,578357,4952
X,1557617138,577064,6903
X,1557617139,577827,2357
X,1557617139,577760,4618
X,1557617140,577552,11548
X,1557617141,577757,4987
X,1557617141,577907,1364
X,1557617142,577816,1006
