H,1556488813,268731
T,1556488813,2794
R,1556488813,700D9DFBA
X,1556488815,559076,1024
X,1556488815,559006,876
X,1556488816,559046,1122
X,1556488816,558999,1059
X,1556488817,559098,1444
X,1556488818,559076,1753
X,1556488818,559059,1471
X,1556488819,558972,1328
X,1556488819,559029,1119
X,1556488820,559075,1786
X,1556488820,559113,1585
X,1556488821,559034,2116
X,1556488821,558997,1383
X,1556488822,559002,1329
X,1556488823,559044,894
X,1556488823,559091,1337
X,1556488824,559134,1186
X,1556488824,559147,1322
X,1556488825,559087,803
X,1556488825,559105,1029
X,1556488826,559056,1081
X,1556488827,559219,1363
X,1556488827,559170,1805
X,1556488828,559137,1077
X,1556488828,559080,974
X,1556488829,559025,1060
X,1556488829,559061,1717
X,1556488830,559018,1747
X,1556488831,559134,1110
X,1556488831,559124,1108
X,1556488832,559036,916
X,1556488832,559052,1085
X,1556488833,559078,1307
X,1556488833,559094,1371
X,1556488834,559083,1101
X,1556488834,558955,1353
P,1556488834,5001
X,1556488834,559065,969
X,1556488835,559055,1077
X,1556488835,559077,1318
X,1556488836,559077,1279
X,1556488836,559002,912
X,1556488837,559070,1122
X,1556488837,559008,913
X,1556488838,558960,1146
X,1556488839,559026,1391
X,1556488839,559004,898
X,1556488840,558970,802
X,1556488840,558994,1043
X,1556488841,558910,1077
X,1556488841,559084,1051
X,1556488842,558992,939
X,1556488843,559008,1226
X,1556488843,558974,1204
X,1556488844,559029,975
X,1556488844,558930,1404
X,1556488845,559082,991
X,1556488845,559020,1161
X,1556488846,559126,786
X,1556488847,559169,1042
X,1556488847,559152,1043
X,1556488848,559169,1259
X,1556488848,559209,1309
X,1556488849,559209,1187
X,1556488849,559166,1161
X,1556488850,559134,1286
X,1556488850,559160,1300
X,1556488851,559173,1477
X,1556488852,559097,1776
X,1556488852,559131,1669
X,1556488853,559188,1299
X,1556488853,559143,818
X,1556488854,559161,1550
X,1556488854,559164,1573
X,1556488855,559131,1568
X,1556488856,559170,873
X,1556488856,559171,774
X,1556488857,559077,1411
X,1556488857,559156,1529
X,1556488858,559118,1480
X,1556488858,559150,1106
X,1556488859,559176,833
X,1556488860,559089,1034
X,1556488860,559118,1206
X,1556488861,559090,1634
X,1556488861,559157,1379
X,1556488862,559110,995
X,1556488862,559040,904
A,1556488862,559067,206
T,1556488863,2794
R,1556488863,700D9DFBA
P,1556488864,5000
X,1556488864,559198,1455
X,1556488865,559108,778
X,1556488865,559081,1123
X,1556488866,559042,767
X,1556488867,559056,1379
X,1556488867,559125,838
X,1556488868,559079,1454
X,1556488868,558982,1282
X,1556488869,559004,1242
X,1556488869,558975,1002
X,1556488870,559104,1347
X,1556488871,559122,1639
X,1556488871,558990,1123
X,1556488872,559031,890
X,1556488872,559021,1109
X,1556488873,559129,988
X,1556488873,559062,1067
X,1556488874,559087,1156
X,1556488875,559104,1342
X,1556488875,559068,1038
X,1556488875,559113,1098
X,1556488875,559179,1064
X,1556488876,559084,1184
X,1556488876,559085,1008
X,1556488877,559128,1106
X,1556488878,559091,980
X,1556488878,559206,1360
X,1556488879,559152,1749
X,1556488879,559124,1790
X,1556488880,559119,1203
X,1556488880,559101,1364
X,1556488881,559105,847
X,1556488881,559220,1865
X,1556488882,559096,1325
X,1556488883,559071,1477
X,1556488883,559080,1190
X,1556488884,559073,1008
X,1556488884,559046,1668
X,1556488885,559148,1834
X,1556488885,559117,1217
X,1556488886,559133,1182
X,1556488887,559138,1136
X,1556488887,559085,1101
X,1556488888,559077,943
X,1556488888,559066,1138
X,1556488889,559220,1358
X,1556488889,559199,1115
X,1556488890,559086,1142
X,1556488891,559117,1498
X,1556488891,559188,1463
X,1556488892,559138,1576
X,1556488892,559132,1412
X,1556488893,559224,651
P,1556488893,5001
X,1556488893,559178,633
X,1556488894,559137,1121
X,1556488895,559205,1295
X,1556488895,559227,1058
X,1556488896,559228,1340
X,1556488896,559175,1044
X,1556488897,559064,1117
X,1556488897,559142,1458
X,1556488898,559208,1702
X,1556488898,559264,897
X,1556488899,559181,1130
X,1556488900,559110,908
X,1556488900,559136,1043
X,1556488901,559157,1881
X,1556488901,559155,1037
X,1556488902,559158,901
X,1556488902,559067,1605
X,1556488903,559177,1270
X,1556488904,559163,929
X,1556488904,559226,1339
X,1556488905,559149,1124
X,1556488905,559177,1054
X,1556488906,559150,1284
X,1556488906,559131,790
