H,1551746417,268731
P,1551746417,5176
P,1551746447,5176
P,1551746476,5177
P,1551746505,5178
P,1551746535,5178
P,1551746565,5178
P,1551746594,5177
P,1551746623,5178
P,1551746653,5178
P,1551746682,5175
P,1551746711,5178
P,1551746740,5177
P,1551746770,5176
P,1551746799,5177
P,1551746829,5176
P,1551746859,5177
P,1551746888,5178
P,1551746917,5178
P,1551746946,5177
P,1551746976,5178
P,1551747005,5177
P,1551747034,5177
P,1551747064,5176
P,1551747093,5178
P,1551747123,5176
P,1551747152,5178
P,1551747182,5178
P,1551747211,5178
P,1551747240,5178
P,1551747270,5178
P,1551747299,5178
P,1551747328,5178
P,1551747357,5178
P,1551747387,5177
P,1551747417,5178
P,1551747446,5178
P,1551747476,5178
P,1551747505,5178
P,1551747534,5178
P,1551747563,5177
P,1551747593,5178
P,1551747622,5178
P,1551747651,5178
P,1551747681,5178
P,1551747711,5178
P,1551747740,5177
D,1551747748,451584
R,1551747748,700D9DFBA
R,1551747748,700D9DFBA
R,1551747748,700D9DFBA
X,1551747750,654242,28872
X,1551747750,654511,63981
X,1551747751,654858,15861
X,1551747751,655389,23896
X,1551747752,655207,6965
X,1551747753,654819,3115
X,1551747753,655077,4030
X,1551747754,655301,4271
X,1551747754,654805,3082
X,1551747755,653755,5462
X,1551747755,652873,11568
X,1551747756,652325,3007
X,1551747757,653816,4246
X,1551747757,655272,4931
X,1551747758,654203,13832
X,1551747758,654631,7299
X,1551747759,654028,3642
X,1551747759,654117,3258
X,1551747760,654079,2723
X,1551747760,653665,2024
X,1551747761,654325,2873
X,1551747762,655889,2756
X,1551747762,656311,3861
X,1551747763,655342,5388
X,1551747763,655029,4301
X,1551747763,652521,2171
X,1551747763,654397,5661
X,1551747764,656002,1828
X,1551747765,655644,2206
X,1551747765,655193,2084
X,1551747766,656050,3277
X,1551747766,656225,7220
X,1551747767,656600,5059
X,1551747767,655384,3494
X,1551747768,655764,1695
X,1551747769,655282,1261
P,1551747769,5167
X,1551747769,655877,1196
X,1551747770,655348,1601
X,1551747770,655386,3139
X,1551747771,655608,2004
X,1551747771,655306,2053
X,1551747772,655290,2138
X,1551747772,656097,1607
X,1551747773,656349,3075
X,1551747774,656279,1926
X,1551747774,656568,2382
X,1551747775,656450,5804
X,1551747775,656405,1671
X,1551747776,656281,15251
X,1551747776,656191,2090
X,1551747777,656180,1344
X,1551747778,656346,1029
X,1551747778,656342,1075
X,1551747779,656305,793
X,1551747779,656265,1136
X,1551747780,656462,904
X,1551747780,656491,1140
X,1551747781,656691,2242
X,1551747782,656788,1089
X,1551747782,656810,1436
X,1551747783,656893,1543
X,1551747783,656568,2032
X,1551747784,656186,2252
X,1551747784,656113,4392
X,1551747785,656010,3538
X,1551747786,655704,2423
X,1551747786,655313,1574
X,1551747787,655410,1362
X,1551747787,656116,3412
X,1551747788,655953,1352
X,1551747788,655228,2047
X,1551747789,656164,1842
X,1551747789,655561,4574
X,1551747790,655129,1973
X,1551747791,655317,1582
X,1551747791,655372,1367
X,1551747792,655583,4478
X,1551747792,655516,1662
X,1551747793,654929,1621
X,1551747793,654556,1754
X,1551747794,655463,2743
X,1551747795,655460,1834
X,1551747795,655139,2081
X,1551747796,655208,1610
X,1551747796,656016,3533
X,1551747797,655829,1159
X,1551747797,656066,1243
X,1551747798,656087,1200
X,1551747799,656261,1043
P,1551747799,5168
X,1551747799,655797,3103
X,1551747800,655411,1296
X,1551747800,655724,1009
X,1551747801,656007,1412
X,1551747801,656111,2982
X,1551747802,655980,1097
X,1551747803,655824,757
X,1551747803,655159,1757
X,1551747804,655444,2400
X,1551747804,655666,1197
X,1551747804,655862,1239
X,1551747804,655739,902
X,1551747805,655708,3107
X,1551747805,655243,1491
X,1551747806,655314,1391
X,1551747807,655275,1327
X,1551747807,655693,2044
X,1551747808,654609,835
X,1551747808,654934,1345
X,1551747809,654567,1220
X,1551747809,655253,4398
X,1551747810,655719,813
X,1551747811,656327,898
X,1551747811,655949,1592
X,1551747812,655955,2099
X,1551747812,655914,1053
X,1551747813,655662,969
X,1551747813,655602,1365
X,1551747814,654804,1490
X,1551747815,656289,2231
X,1551747815,655981,2332
X,1551747816,655119,1509
X,1551747816,655182,2847
X,1551747817,655960,1247
X,1551747817,656228,1155
X,1551747818,656099,1105
X,1551747818,655757,1456
X,1551747819,655869,2756
X,1551747820,655797,1565
X,1551747820,655137,1374
X,1551747821,655292,1097
X,1551747821,655610,2882
X,1551747822,654962,1537
X,1551747822,654623,1217
X,1551747823,654607,2114
