H,1554143366,268731
P,1554143366,5137
P,1554143395,5136
P,1554143425,5135
P,1554143455,5135
P,1554143484,5136
P,1554143513,5137
P,1554143542,5136
P,1554143572,5135
P,1554143601,5137
P,1554143630,5136
P,1554143660,5137
P,1554143689,5137
P,1554143719,5137
P,1554143748,5135
P,1554143778,5136
P,1554143807,5137
P,1554143836,5135
P,1554143866,5135
P,1554143895,5136
D,1554143896,396288
R,1554143896,700D9DFBA
R,1554143896,700D9DFBA
R,1554143896,700D9DFBA
X,1554143898,580616,21925
X,1554143898,580027,9397
X,1554143899,580125,1777
X,1554143899,580130,1363
X,1554143900,580055,1175
X,1554143900,580141,1590
X,1554143901,580410,2640
X,1554143902,581178,1240
X,1554143902,581072,1916
X,1554143903,580997,2017
X,1554143903,580811,2339
X,1554143904,580855,1529
X,1554143904,580437,4689
X,1554143905,580995,9387
X,1554143905,579904,7682
X,1554143906,579138,4283
X,1554143907,579537,2315
X,1554143907,580365,2752
X,1554143908,579847,1743
X,1554143908,580128,5601
X,1554143909,580985,6291
X,1554143909,579331,3528
X,1554143910,579408,2099
X,1554143911,579073,10400
X,1554143911,579191,1881
X,1554143911,579458,1987
X,1554143911,579602,1057
X,1554143912,580168,12823
X,1554143912,579141,7711
X,1554143913,577721,3866
X,1554143914,578526,2324
X,1554143914,577862,2527
X,1554143915,578563,1876
X,1554143915,578905,2071
X,1554143916,578161,2146
X,1554143916,578096,1826
X,1554143917,577116,7756
X,1554143917,577981,2791
X,1554143918,578127,2146
X,1554143919,578313,2037
X,1554143919,578362,1657
X,1554143920,578039,1501
X,1554143920,577865,1213
X,1554143921,577698,1800
X,1554143921,577611,2083
X,1554143922,578526,1803
X,1554143923,577841,6807
X,1554143923,578631,10834
X,1554143924,580197,6646
P,1554143924,5129
X,1554143924,578803,1396
X,1554143925,578548,3150
X,1554143925,579640,6244
X,1554143926,578828,4404
X,1554143927,578537,5631
X,1554143927,579400,6253
X,1554143928,578807,6461
X,1554143928,578728,7576
X,1554143929,582643,16767
X,1554143929,581719,14626
X,1554143930,580372,12639
X,1554143931,582255,7842
X,1554143931,581687,3306
X,1554143932,581879,3568
X,1554143932,581724,2492
X,1554143933,579290,3678
X,1554143933,575996,63643
X,1554143934,580894,4610
X,1554143934,581153,37682
X,1554143935,578730,46667
X,1554143936,583289,8451
X,1554143936,581501,3309
X,1554143937,581130,4188
X,1554143937,581487,7549
X,1554143938,581061,13825
X,1554143938,581928,3167
X,1554143939,581990,13596
X,1554143940,581966,3635
X,1554143940,582135,2070
X,1554143941,582065,10625
X,1554143941,581694,3311
X,1554143942,581788,6458
X,1554143942,580554,13285
X,1554143943,513637,41702
X,1554143944,266462,5294
X,1554143944,270473,2835
X,1554143945,267548,1515
X,1554143945,269064,1473
X,1554143946,267979,1436
X,1554143946,268518,1359
X,1554143947,268253,1164
X,1554143948,268098,932
X,1554143948,268119,252
X,1554143949,267738,453
X,1554143949,267865,345
O,1554143950,267631,292
O,1554143950,267947,515
O,1554143951,267708,151
O,1554143951,267883,72
O,1554143952,267782,324
O,1554143952,267948,197
O,1554143952,267863,118
O,1554143953,267789,267
O,1554143953,267727,197
P,1554143953,5128
O,1554143954,267777,655
O,1554143954,267659,501
O,1554143955,268004,103
O,1554143956,268010,123
O,1554143956,268028,83
O,1554143957,268022,131
O,1554143957,267955,103
O,1554143958,267957,122
O,1554143958,267974,140
O,1554143959,267985,107
O,1554143960,267999,75
O,1554143960,267942,95
O,1554143961,267946,129
O,1554143961,268007,66
O,1554143962,268006,90
O,1554143962,268014,152
O,1554143963,268042,108
O,1554143964,268059,98
O,1554143964,267996,90
O,1554143965,267975,92
O,1554143965,267935,123
O,1554143966,267941,113
O,1554143966,267939,163
O,1554143967,267935,102
O,1554143967,267887,83
O,1554143968,267860,86
O,1554143969,267858,96
O,1554143969,267820,101
O,1554143970,267818,94
O,1554143970,267855,75
O,1554143971,267871,88
O,1554143971,267854,123
O,1554143972,267804,102
O,1554143973,267697,148
O,1554143973,267614,142
O,1554143974,267552,181
O,1554143974,267635,116
O,1554143975,267720,144
O,1554143975,267764,125
O,1554143976,267777,176
O,1554143977,267766,154
O,1554143977,267738,45
O,1554143978,267815,113
O,1554143978,267887,99
O,1554143979,267929,104
O,1554143979,267915,75
O,1554143980,267919,93
O,1554143981,267920,96
O,1554143981,267914,103
